index,ID,Name,Team,Pos,1_Val,1_Pts,1_xMins,1_rp,1_rmin,1_games,2_Val,2_Pts,2_xMins,2_rp,2_rmin,2_games,3_Val,3_Pts,3_xMins,3_rp,3_rmin,3_games,4_Val,4_Pts,4_xMins,4_rp,4_rmin,4_games,5_Val,5_Pts,5_xMins,5_rp,5_rmin,5_games,6_Val,6_Pts,6_xMins,6_rp,6_rmin,6_games,7_Val,7_Pts,7_xMins,7_rp,7_rmin,7_games,8_Val,8_Pts,8_xMins,8_rp,8_rmin,8_games,9_Val,9_Pts,9_xMins,9_rp,9_rmin,9_games,10_Val,10_Pts,10_xMins,10_rp,10_rmin,10_games,11_Val,11_Pts,11_xMins,11_rp,11_rmin,11_games,12_Val,12_Pts,12_xMins,12_rp,12_rmin,12_games,13_Val,13_Pts,13_xMins,13_rp,13_rmin,13_games,14_Val,14_Pts,14_xMins,14_rp,14_rmin,14_games,15_Val,15_Pts,15_xMins,15_rp,15_rmin,15_games,16_Val,16_Pts,16_xMins,16_rp,16_rmin,16_games,17_Val,17_Pts,17_xMins,17_rp,17_rmin,17_games,18_Val,18_Pts,18_xMins,18_rp,18_rmin,18_games,19_Val,19_Pts,19_xMins,19_rp,19_rmin,19_games,20_Val,20_Pts,20_xMins,20_rp,20_rmin,20_games,21_Val,21_Pts,21_xMins,21_rp,21_rmin,21_games,22_Val,22_Pts,22_xMins,22_rp,22_rmin,22_games,23_Val,23_Pts,23_xMins,23_rp,23_rmin,23_games,24_Val,24_Pts,24_xMins,24_rp,24_rmin,24_games,25_Val,25_Pts,25_xMins,25_rp,25_rmin,25_games,26_Val,26_Pts,26_xMins,26_rp,26_rmin,26_games,27_Val,27_Pts,27_xMins,27_rp,27_rmin,27_games,28_Val,28_Pts,28_xMins,28_rp,28_rmin,28_games,29_Val,29_Pts,29_xMins,29_rp,29_rmin,29_games,30_Val,30_Pts,30_xMins,30_rp,30_rmin,30_games,31_Val,31_Pts,31_xMins,31_rp,31_rmin,31_games,32_Val,32_Pts,32_xMins,32_rp,32_rmin,32_games,33_Val,33_Pts,33_xMins,33_rp,33_rmin,33_games,34_Val,34_Pts,34_xMins,34_rp,34_rmin,34_games,35_Val,35_Pts,35_xMins,35_rp,35_rmin,35_games,36_Val,36_Pts,36_xMins,36_rp,36_rmin,36_games,37_Val,37_Pts,37_xMins,37_rp,37_rmin,37_games
123,123.0,Undav,BHA,4.0,5.5,2.269,51.03,1.0,1.0,1.0,5.5,2.036,37.07,0.0,0.0,0.0,5.4,1.929,38.65,0.0,0.0,0.0,5.3,1.783,29.45,0.0,0.0,0.0,5.3,1.49,26.67,1.0,11.0,1.0,5.2,1.54,24.57,1.0,6.0,1.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.1,0.7290000000000001,14.82,0.0,0.0,0.0,5.1,0.494,7.83,0.0,0.0,0.0,5.1,0.314,4.83,1.0,21.0,1.0,5.1,1.121,15.47,1.0,5.0,1.0,5.1,0.594,12.62,1.0,11.0,1.0,5.1,0.5579999999999999,8.8,0.0,0.0,0.0,5.1,0.391,6.2,1.0,8.0,1.0,5.1,0.498,3.31,1.0,31.0,1.0,5.1,2.085,35.58,0.0,0.0,0.0,5.1,2.114,42.82,0.0,0.0,0.0,5.1,1.145,18.48,0.0,0.0,0.0,5.1,0.133,1.77,0.0,0.0,0.0,5.1,0.084,1.05,0.0,0.0,0.0,5.1,0.207,2.15,2.0,74.0,1.0,5.1,2.13,35.8,1.0,56.0,1.0,5.1,3.4160000000000004,49.8,1.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.813,27.7,0.0,0.0,0.0,5.0,1.729,11.95,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2830000000000004,18.18,5.0,4.0,2.0,5.0,0.826,14.58,0.0,0.0,0.0,5.0,0.528,8.32,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.8080000000000003,44.05,1.0,15.0,1.0,5.0,2.197,16.11,13.0,47.0,2.0,5.0,0.96,12.47,1.0,45.0,1.0,5.0,3.026,32.61,13.0,46.0,2.0,5.0,4.47,40.61,1.0,8.0,2.0
124,124.0,Mitoma,BHA,3.0,5.0,0.239,5.53,0.0,0.0,0.0,5.0,0.3720000000000001,7.93,1.0,15.0,1.0,5.0,0.17800000000000002,3.35,1.0,1.0,1.0,5.0,0.742,13.12,1.0,11.0,1.0,5.0,0.742,14.82,1.0,27.0,1.0,5.0,0.626,11.85,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.784,17.4,4.0,25.0,1.0,4.9,1.143,22.6,1.0,23.0,1.0,4.9,1.271,26.7,1.0,45.0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.27,5.57,0.0,0.0,0.0,4.9,2.113,53.62,5.0,72.0,1.0,4.9,2.772,58.6,8.0,89.0,1.0,4.9,3.423,32.8,0.0,0.0,0.0,4.9,3.374,68.95,2.0,90.0,1.0,4.9,2.9930000000000003,74.8,7.0,90.0,1.0,4.9,3.572,73.9,8.0,77.0,1.0,4.9,3.192,77.33,6.0,89.0,1.0,5.0,3.4560000000000004,68.4,10.0,90.0,1.0,5.1,5.53,79.85,11.0,90.0,1.0,5.3,4.174,77.15,2.0,90.0,1.0,5.4,4.3610000000000015,76.0,2.0,90.0,1.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,4.32,78.88,13.0,82.0,1.0,5.4,8.882,82.01,12.0,84.0,2.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,8.755,75.56,14.0,90.0,2.0,5.4,3.798,82.72,2.0,90.0,1.0,5.5,3.679,79.72,2.0,90.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.4,4.348,75.68,2.0,90.0,1.0,5.4,8.346,77.48,4.0,62.0,2.0,5.4,4.9060000000000015,78.78,5.0,90.0,1.0,5.4,6.5710000000000015,80.04,5.0,90.0,2.0,5.5,6.928,69.92,5.0,44.0,2.0
125,125.0,Enciso,BHA,4.0,5.0,0.561,11.3,0.0,0.0,0.0,5.0,0.311,5.3,0.0,0.0,0.0,5.0,0.393,7.4,0.0,0.0,0.0,4.9,0.249,4.0,0.0,0.0,0.0,4.9,0.924,17.62,0.0,0.0,0.0,4.8,0.632,9.75,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.099,1.5,0.0,0.0,0.0,4.8,0.036000000000000004,0.47,0.0,0.0,0.0,4.8,0.06,0.77,0.0,0.0,0.0,4.8,0.098,1.2,0.0,0.0,0.0,4.8,0.077,1.17,0.0,0.0,0.0,4.7,0.013,0.17,3.0,25.0,1.0,4.7,0.956,16.73,0.0,0.0,0.0,4.7,0.721,5.98,1.0,53.0,1.0,4.7,1.291,23.98,0.0,0.0,0.0,4.7,1.334,27.97,1.0,14.0,1.0,4.7,1.019,18.5,1.0,19.0,1.0,4.7,0.28600000000000003,4.97,0.0,0.0,0.0,4.7,0.359,6.53,0.0,0.0,0.0,4.7,1.265,23.78,1.0,15.0,1.0,4.7,0.7609999999999999,15.02,0.0,0.0,0.0,4.7,1.063,21.58,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,4.6,0.326,5.67,1.0,7.0,1.0,4.6,0.91,8.71,1.0,5.5,2.0,4.6,0.0,0.0,0.0,0.0,0.0,4.6,1.565,13.68,8.0,17.5,2.0,4.6,0.5660000000000001,10.73,1.0,5.0,1.0,4.6,0.777,15.3,9.0,62.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,4.6,3.176,55.55,2.0,74.0,1.0,4.6,4.807,48.48,10.0,77.0,2.0,4.6,2.537,47.2,1.0,45.0,1.0,4.6,4.816,61.6,7.0,57.5,2.0,4.6,5.225,52.11,1.0,22.5,2.0
126,126.0,Kozłowski,BHA,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.017,0.33,0.0,0.0,0.0,4.5,0.049,1.03,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
127,127.0,Azpilicueta,CHE,2.0,5.0,1.711,36.77,7.0,90.0,1.0,5.0,2.7230000000000003,67.43,1.0,17.0,1.0,5.0,2.416,54.27,1.0,3.0,1.0,5.0,2.946,61.92,1.0,45.0,1.0,5.0,2.8760000000000003,59.58,1.0,66.0,1.0,4.9,1.115,22.45,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.926,21.23,0.0,0.0,0.0,4.8,0.556,10.32,5.0,90.0,1.0,4.8,2.641,57.97,1.0,45.0,1.0,4.8,3.014,66.08,9.0,90.0,1.0,4.8,2.353,52.93,2.0,90.0,1.0,4.8,2.592,63.52,0.0,0.0,0.0,4.8,1.966,50.58,1.0,90.0,1.0,4.8,2.13,60.73,1.0,45.0,1.0,4.8,2.335,42.22,1.0,37.0,1.0,4.8,3.668,72.08,1.0,90.0,1.0,4.8,5.47,73.59,3.0,90.0,2.0,4.8,3.784,79.28,1.0,1.0,1.0,4.8,1.179,41.77,1.0,9.0,1.0,4.8,2.399,48.08,1.0,30.0,1.0,4.8,0.847,20.18,0.0,0.0,0.0,4.8,3.042,56.58,2.0,83.0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,4.7,1.769,44.92,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,4.7,1.812,40.25,-1.0,45.0,1.0,4.7,0.836,28.05,1.0,90.0,1.0,4.7,2.331,57.12,1.0,15.0,1.0,4.7,3.103,60.72,0.0,0.0,0.0,4.7,1.651,30.43,2.0,45.0,2.0
128,128.0,Thiago Silva,CHE,2.0,5.5,3.676,87.83,6.0,90.0,1.0,5.5,3.049,79.03,1.0,90.0,1.0,5.5,3.362,80.43,1.0,90.0,1.0,5.5,3.803,85.32,2.0,90.0,1.0,5.5,3.3280000000000003,77.73,1.0,90.0,1.0,5.5,2.878,65.33,8.0,90.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.4,2.947,74.82,6.0,90.0,1.0,5.4,2.679,53.75,0.0,0.0,0.0,5.4,2.635,62.98,7.0,90.0,1.0,5.4,1.3019999999999998,29.63,0.0,0.0,0.0,5.4,3.286,80.05,2.0,90.0,1.0,5.4,2.892,73.93,0.0,90.0,1.0,5.4,2.907,81.05,2.0,90.0,1.0,5.4,2.469,73.13,2.0,83.0,1.0,5.4,3.036,58.92,6.0,90.0,1.0,5.4,3.597,76.67,2.0,90.0,1.0,5.4,4.885,71.22,3.0,90.0,2.0,5.4,3.464,74.55,8.0,90.0,1.0,5.4,1.778,75.03,6.0,90.0,1.0,5.5,3.607,76.53,6.0,90.0,1.0,5.5,2.982,77.23,2.0,90.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,2.067,69.38,1.0,18.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.836,22.23,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,3.255,76.3,1.0,90.0,1.0,5.4,1.819,80.28,1.0,90.0,1.0,5.4,2.994,79.37,2.0,90.0,1.0,5.4,3.776,79.8,0.0,90.0,1.0,5.4,2.998,72.09,2.0,45.0,2.0
129,129.0,Alonso,CHE,2.0,5.5,2.575,44.63,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
130,130.0,Jorginho,ARS,3.0,6.0,2.75,65.33,11.0,90.0,1.0,6.0,2.577,63.47,2.0,72.0,1.0,6.0,3.215,79.57,2.0,63.0,1.0,6.0,3.23,72.32,2.0,74.0,1.0,6.0,3.169,74.33,2.0,66.0,1.0,6.0,3.239,74.18,1.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.9,2.735,69.45,1.0,55.0,1.0,5.9,2.678,54.95,2.0,90.0,1.0,5.9,2.801,67.0,1.0,25.0,1.0,5.9,2.9360000000000004,69.57,3.0,90.0,1.0,5.9,2.951,69.55,8.0,90.0,1.0,5.9,2.263,56.18,0.0,0.0,0.0,5.8,2.475,62.47,2.0,90.0,1.0,5.8,1.439,35.63,1.0,90.0,1.0,5.8,3.112,66.6,3.0,90.0,1.0,5.8,2.4130000000000003,53.58,2.0,71.0,1.0,5.8,4.627,59.24,1.0,17.0,2.0,5.8,2.807,63.52,2.0,90.0,1.0,5.8,2.482,76.17,3.0,90.0,1.0,5.8,1.863,45.0,1.0,31.0,1.0,5.8,2.157,25.46,2.0,45.0,2.0,5.8,1.87,53.32,5.0,90.0,1.0,5.8,3.983,56.91,4.0,67.5,2.0,5.8,1.388,33.93,0.0,0.0,0.0,5.8,1.245,32.32,0.0,0.0,0.0,5.8,0.963,22.25,1.0,7.0,1.0,5.7,2.631,71.18,1.0,30.0,1.0,5.7,1.009,26.98,0.0,0.0,0.0,5.7,1.009,24.48,1.0,23.0,1.0,5.7,1.332,28.92,0.0,0.0,0.0,5.7,0.969,27.38,1.0,30.0,1.0,5.7,1.271,31.25,2.0,85.0,1.0,5.7,1.7280000000000002,52.13,6.0,90.0,1.0,5.7,2.153,57.95,1.0,59.0,1.0,5.7,2.194,58.58,2.0,90.0,1.0
131,131.0,Barkley,CHE,3.0,5.0,0.307,5.57,0.0,0.0,0.0,5.0,0.205,3.5,0.0,0.0,0.0,5.0,0.121,1.92,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.087,1.73,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0
132,132.0,Kovacic,CHE,3.0,5.0,0.975,22.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.9,0.069,1.48,0.0,0.0,0.0,4.9,0.912,19.58,1.0,15.0,1.0,4.9,1.261,28.6,1.0,45.0,1.0,4.9,2.244,55.65,2.0,71.0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,2.218,58.23,1.0,90.0,1.0,4.9,2.447,60.93,4.0,24.0,1.0,4.9,1.928,50.42,3.0,64.0,1.0,4.9,1.3,29.83,3.0,75.0,1.0,4.9,2.643,71.67,1.0,54.0,1.0,4.9,2.265,60.9,1.0,90.0,1.0,4.9,1.804,49.65,1.0,12.0,1.0,4.9,1.818,51.9,2.0,90.0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,2.004,49.67,1.0,29.0,1.0,4.9,3.782,53.5,3.0,84.0,2.0,4.9,2.6910000000000003,71.07,1.0,1.0,1.0,4.9,2.111,69.03,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,1.975,46.05,1.0,90.0,1.0,4.9,1.822,55.3,0.0,0.0,0.0,4.9,1.607,41.48,3.0,74.0,1.0,4.9,2.061,57.35,9.0,90.0,1.0,4.9,2.654,62.47,2.0,80.0,1.0,4.9,5.272,71.24,3.0,84.5,2.0,4.9,1.853,48.13,1.0,90.0,1.0,4.9,1.519,38.22,1.0,33.0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,2.536,65.7,2.0,90.0,1.0,4.9,1.894,57.17,4.0,90.0,1.0,4.9,2.3280000000000003,58.95,0.0,0.0,0.0,4.9,2.041,44.05,1.0,45.0,1.0,4.9,3.996,62.45,0.0,0.0,0.0
133,133.0,Arrizabalaga,CHE,1.0,4.5,0.179,4.17,0.0,0.0,0.0,4.5,0.008,0.2,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.031,0.73,0.0,0.0,0.0,4.4,0.065,1.5,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,3.5580000000000003,87.07,2.0,90.0,1.0,4.4,3.1860000000000004,69.97,6.0,90.0,1.0,4.4,3.007,72.0,10.0,90.0,1.0,4.4,3.524,84.55,8.0,90.0,1.0,4.5,3.465,84.0,3.0,90.0,1.0,4.5,3.37,82.5,0.0,45.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,2.384,51.03,9.0,90.0,1.0,4.5,3.978,89.8,3.0,90.0,1.0,4.5,6.872000000000001,88.22,3.0,90.0,2.0,4.5,3.965,88.15,10.0,90.0,1.0,4.5,3.153,86.95,9.0,90.0,1.0,4.5,4.029,88.98,10.0,90.0,1.0,4.5,3.795,90.0,2.0,90.0,1.0,4.6,4.312,90.0,2.0,90.0,1.0,4.6,3.4210000000000003,88.9,1.0,90.0,1.0,4.6,3.953,87.75,6.0,90.0,1.0,4.6,3.642,88.5,3.0,90.0,1.0,4.6,4.175,88.5,1.0,90.0,1.0,4.6,7.276,88.07,8.0,90.0,2.0,4.6,3.484,82.5,3.0,90.0,1.0,4.6,2.878,70.5,6.0,90.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,4.6,3.306,77.95,1.0,90.0,1.0,4.5,3.176,89.83,3.0,90.0,1.0,4.5,3.429,84.17,3.0,90.0,1.0,4.5,3.842,86.02,0.0,0.0,0.0,4.5,4.154,59.48,2.0,45.0,2.0
134,134.0,Kanté,CHE,3.0,5.0,2.218,59.0,3.0,90.0,1.0,5.0,2.575,71.43,2.0,84.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.048,0.98,0.0,0.0,0.0,4.8,0.516,5.65,4.0,50.5,2.0,4.8,1.897,48.65,0.0,0.0,0.0,4.8,1.065,24.23,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,1.976,48.47,2.0,90.0,1.0,4.8,2.182,70.03,2.0,90.0,1.0,4.8,1.609,41.53,5.0,62.0,1.0,4.8,2.619,60.32,0.0,0.0,0.0,4.8,0.778,8.94,0.0,0.0,0.0
135,135.0,Ziyech,CHE,3.0,6.0,0.371,6.03,0.0,0.0,0.0,5.9,0.987,15.93,0.0,0.0,0.0,5.8,1.664,28.7,1.0,26.0,1.0,5.8,0.509,7.65,0.0,0.0,0.0,5.7,1.804,27.3,2.0,90.0,1.0,5.7,1.884,29.82,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,5.7,0.6,10.28,0.0,0.0,0.0,5.6,0.986,14.42,1.0,4.0,1.0,5.6,0.521,8.5,0.0,0.0,0.0,5.6,0.417,6.55,0.0,0.0,0.0,5.6,0.77,12.58,0.0,0.0,0.0,5.5,0.544,9.13,1.0,11.0,1.0,5.5,0.214,3.5,0.0,0.0,0.0,5.5,0.439,7.95,1.0,17.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,1.213,18.57,1.0,18.0,1.0,5.5,1.463,12.05,3.0,39.0,2.0,5.5,3.945,63.82,6.0,88.0,1.0,5.5,2.109,48.17,3.0,90.0,1.0,5.5,1.875,30.2,1.0,59.0,1.0,5.5,1.114,18.62,1.0,23.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.8270000000000001,15.25,1.0,61.0,1.0,5.5,1.277,18.08,0.0,0.0,0.0,5.5,1.746,31.13,0.0,0.0,0.0,5.5,1.3730000000000002,20.27,0.0,0.0,0.0,5.5,2.439,20.09,0.0,0.0,0.0,5.5,0.376,4.88,0.0,0.0,0.0,5.5,1.011,17.05,1.0,34.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,1.229,18.15,0.0,0.0,0.0,5.5,0.493,8.55,1.0,11.0,1.0,5.5,0.301,3.7,4.0,14.0,1.0,5.5,1.003,14.65,1.0,17.0,1.0,5.5,1.129,10.88,0.0,0.0,0.0
