,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
65,FPL_Gents,2028.0,1977.43,2005.14,1982.5,17.43,69334,34097,1873,2068,59.5%
66,FPLHaggis,1978.0,1999.52,1959.96,1939.26,-9.72,186807,16862,22843,22969,45.1%
67,Jumpthewave,2027.0,2031.79,1991.76,1967.36,8.59,70957,4589,4046,4374,55.1%
68,DarraghNoonan,2062.0,2075.88,2017.55,2004.03,8.21,28907,409,712,401,55%
69,FPL_Chase,2079.0,2052.95,2040.83,2021.2,18.89,17543,1519,53,102,60.3%
70,jonwalker88,1946.0,2015.71,2040.81,2040.15,-108.53,308448,8700,53,16,5.4%
71,TomDavies_17,2067.0,2047.83,2004.79,1992.72,30.41,25081,1902,1902,1042,66.2%
72,FodWeTrust,1938.0,1956.53,2000.33,1983.21,-64.45,347055,60921,2404,1986,19%
73,FplPass,2026.0,1980.01,1897.6,1893.68,81.15,72018,31573,161527,103940,88.1%
74,prparsons,2039.0,2045.08,1997.62,1972.14,12.7,52978,2380,2819,3361,57.2%
75,FplJeb,1912.0,1922.06,2025.69,2000.87,-93.93,486822,134525,392,523,8.8%
76,JosesBusDrivers,1869.0,1998.79,2018.3,2022.06,-166.32,776696,17265,647,72,0.5%
77,hidethecactus,2075.0,2001.25,1955.64,1944.24,86.5,20054,15859,28008,18275,89.5%
78,tweetsofagooner,1898.0,1870.78,1914.66,1917.13,-25.39,572077,330785,105912,51534,36.8%
79,FplRafiki,1988.0,1909.21,1889.01,1885.18,71.75,157312,170584,196676,129903,85.1%
80,FPL_Audit,2094.0,2007.81,2008.64,1977.36,74.2,10909,12375,1405,2549,86%
81,DaveCZfpl,1904.0,1898.16,1940.51,1935.53,-43.21,537109,209078,50413,26393,28.1%
82,PaulGiurculet,2131.0,2023.24,1937.55,1921.56,149.24,2692,6683,54895,44552,98.9%
83,k_rybaczuk,1910.0,1923.96,1960.34,1920.09,-47.01,498176,127553,22467,46706,26.2%
84,CoalportGlen,2099.0,2104.58,2032.47,2006.5,30.07,9013,42,228,313,66%
85,FPLvariance,1957.0,2014.49,1997.95,1987.72,-64.84,262869,9201,2785,1462,18.8%
