,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
36,FplAmateur,1715.0,1591.21,1579.57,1564.82,103.1,16614,49883,57517,49859,95.8%
37,wolacola,1673.0,1672.95,1673.13,1668.44,-32.29,64329,951,17,7,30.9%
38,Hashtag_MEGA,1661.0,1664.13,1677.94,1678.8,-46.82,87424,1520,17,1,24.6%
39,dav_fifa,1654.0,1496.98,1482.31,1464.87,139.35,106351,454600,741281,744570,99.2%
40,MaulanaRiandi,1696.0,1650.54,1627.74,1602.81,36.0,32098,3513,4421,6354,72.1%
41,Rak464,1617.0,1561.18,1602.37,1587.08,-1.21,239659,117404,20571,16245,49.9%
42,ArneBarsnes,1724.0,1651.97,1647.12,1637.24,44.96,11898,3171,727,255,77.1%
43,FPL_PapaSmurf,1652.0,1535.45,1542.46,1537.56,79.56,111225,210530,203320,133556,90.3%
44,gezza96,1702.0,1629.56,1591.82,1581.31,68.33,26774,12472,34758,22336,87%
45,Raghy78d,1742.0,1665.89,1675.88,1652.9,43.31,5874,1394,17,68,76.4%
46,pdhFPL,1622.0,1677.53,1669.07,1673.19,-84.94,214579,753,27,4,10.6%
47,NeilRankinZA,1575.0,1519.63,1504.28,1511.53,29.64,490460,301264,495761,284247,67.8%
48,EuanThompson,1726.0,1694.76,1683.69,1675.23,7.98,11124,160,4,1,55.4%
49,FPLrookie1,1646.0,1643.81,1616.9,1593.14,-4.83,128243,5932,9202,11782,47.5%
50,FplBudget,1698.0,1572.26,1597.96,1590.35,76.76,30432,89285,26369,13588,89.5%
51,FF_Vader,1688.0,1627.11,1643.21,1619.58,24.09,41597,13580,1175,1983,64.5%
52,alasdairtweets,1746.0,1651.04,1649.67,1629.74,68.96,5031,3415,560,885,87.4%
53,fpl_analytic,1566.0,1491.14,1560.67,1552.74,-4.31,562264,497769,119052,78085,47.8%
54,stephendeyoung,1576.0,1526.87,1545.64,1525.12,9.41,484715,254794,184859,192566,56.2%
55,James_Ingram15,1615.0,1629.24,1656.14,1644.16,-62.54,246805,12575,173,125,18.2%
56,FPL_Kid,1671.0,1593.51,1580.43,1577.67,53.65,68239,46836,55130,27469,81.3%
57,fpl_jan,1787.0,1730.67,1656.76,1627.41,83.74,690,9,171,1155,91.6%
58,FPL_Mezzala,1702.0,1694.44,1665.84,1652.57,-1.92,26473,162,44,70,49.4%
59,morstats,1644.0,1602.63,1565.66,1549.48,38.69,132805,34129,98408,88368,73.5%
60,FplOpinion,1623.0,1578.61,1614.49,1612.98,-13.74,211717,72129,10319,2919,42.1%
61,_NeilFPL,1683.0,1639.46,1637.62,1626.24,14.91,48184,7369,1819,1233,59.8%
62,UnderstandingF8,1587.0,1488.1,1498.37,1478.29,64.9,410101,524103,562486,583087,85.6%
63,EejRoberts,1614.0,1641.43,1651.32,1641.14,-64.59,251074,6586,492,172,17.5%
64,FPL_Gents,1633.0,1584.69,1611.95,1595.69,1.24,172459,62216,11768,10242,51.3%
65,FPLHaggis,1644.0,1609.0,1591.57,1575.33,18.83,134453,26699,35207,30426,61.9%
66,Jumpthewave,1679.0,1639.79,1609.69,1588.87,33.38,54676,7256,13126,15172,70.6%
67,DarraghNoonan,1711.0,1660.62,1639.88,1629.38,34.51,19257,1789,1452,921,71.3%
68,FPL_Chase,1695.0,1633.52,1655.41,1640.09,17.8,33020,10206,184,182,61.2%
69,jonwalker88,1627.0,1657.12,1682.35,1676.45,-79.37,193029,2210,4,1,12.4%
70,TomDavies_17,1705.0,1639.21,1639.59,1629.58,35.15,23965,7483,1507,921,71.7%
71,FodWeTrust,1593.0,1576.95,1617.54,1600.49,-39.96,368310,74694,8712,7766,27.6%
72,FplPass,1699.0,1597.53,1556.13,1552.13,97.64,29144,41258,133269,79809,95%
73,prparsons,1652.0,1625.11,1612.21,1587.86,10.38,110926,14519,11535,15854,56.9%
74,FplJeb,1565.0,1521.06,1629.34,1613.33,-59.23,570022,289351,3708,2873,19.2%
75,JosesBusDrivers,1564.0,1641.87,1671.27,1673.62,-132.85,575503,6426,21,4,1.6%
