,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
51,FplBudget,1990.0,1887.76,1892.98,1887.35,75.25,23737,30620,7795,3386,87.4%
52,FF_Vader,1962.0,1935.85,1960.05,1928.91,-5.07,51945,4500,31,79,47.8%
53,alasdairtweets,2021.0,1974.8,1965.92,1941.94,35.04,8473,592,27,31,69.4%
54,fpl_analytic,1846.0,1807.89,1843.54,1838.54,-9.78,464959,201330,66099,35900,45.1%
55,stephendeyoung,1852.0,1840.55,1820.08,1803.02,5.82,428451,101453,124740,111764,53.8%
56,James_Ingram15,1888.0,1949.9,1953.77,1939.82,-85.14,245419,2437,60,32,11.6%
57,FPL_Kid,1950.0,1915.27,1878.34,1877.12,34.9,70461,12114,16753,6346,69.4%
58,fpl_jan,2083.0,2066.84,1979.26,1947.58,61.13,580,1,4,23,82.5%
59,FPL_Mezzala,1996.0,2038.62,1988.32,1973.91,-28.87,19602,7,1,4,34.9%
60,morstats,1913.0,1906.72,1841.96,1824.91,30.76,155489,16939,69846,58772,67.4%
61,FplOpinion,1914.0,1903.84,1931.25,1927.87,-32.68,153466,18916,627,82,32.8%
62,_NeilFPL,1986.0,1981.2,1961.74,1951.09,-3.7,26552,412,28,22,48.6%
63,UnderstandingF8,1852.0,1752.9,1756.53,1737.46,77.77,430110,509812,509231,491741,88.2%
64,EejRoberts,1911.0,1969.52,1962.24,1952.76,-75.7,161624,814,28,7,14.5%
65,FPL_Gents,1932.0,1893.13,1926.68,1904.25,-1.67,106492,26681,982,1221,49.6%
66,FPLHaggis,1906.0,1927.94,1893.85,1874.67,-17.59,179080,6727,7421,6975,40.7%
67,Jumpthewave,1973.0,1976.75,1938.3,1914.68,5.08,39021,494,350,609,53.6%
68,DarraghNoonan,1980.0,1999.23,1957.09,1944.32,-11.59,31591,114,41,28,44%
69,FPL_Chase,1970.0,1959.57,1966.26,1947.17,-12.98,41818,1422,27,23,43.2%
70,jonwalker88,1850.0,1932.07,1967.14,1964.94,-130.52,437880,5727,27,4,2.5%
71,TomDavies_17,1995.0,1976.25,1938.68,1928.13,22.53,20234,517,294,82,63.3%
72,FodWeTrust,1859.0,1873.57,1929.05,1912.72,-72.09,387389,45659,850,711,15.9%
73,FplPass,1979.0,1918.77,1840.52,1836.83,89.34,32783,10463,72767,37910,91%
74,prparsons,1963.0,1967.35,1932.06,1906.09,3.12,50592,882,597,1108,52.3%
75,FplJeb,1838.0,1847.67,1955.48,1932.01,-100.35,515841,87638,41,53,7.3%
76,JosesBusDrivers,1816.0,1944.14,1965.96,1968.87,-169.32,672981,3103,27,4,0.4%
77,hidethecactus,2007.0,1937.34,1895.24,1884.91,76.45,13875,4264,6919,3946,87.8%
78,tweetsofagooner,1809.0,1793.97,1852.25,1853.15,-50.25,727668,261850,48577,20493,24.3%
79,FplRafiki,1950.0,1856.23,1831.86,1828.44,86.15,70397,70681,92789,52618,90.3%
80,FPL_Audit,2009.0,1932.94,1942.17,1912.95,54.37,12817,5306,165,695,79.5%
81,DaveCZfpl,1814.0,1821.27,1880.54,1873.81,-70.63,691691,158046,15111,7527,16.5%
82,PaulGiurculet,2068.0,1948.46,1868.25,1852.1,154.22,1233,2665,26568,21314,99.4%
83,k_rybaczuk,1863.0,1868.97,1902.09,1861.7,-40.11,365255,51932,4835,14459,28.9%
84,CoalportGlen,2043.0,2042.21,1983.58,1955.94,24.7,3549,7,4,7,64.3%
