index,ID,Name,Team,Pos,1_Val,1_Pts,1_xMins,1_rp,1_rmin,1_games,2_Val,2_Pts,2_xMins,2_rp,2_rmin,2_games,3_Val,3_Pts,3_xMins,3_rp,3_rmin,3_games,4_Val,4_Pts,4_xMins,4_rp,4_rmin,4_games,5_Val,5_Pts,5_xMins,5_rp,5_rmin,5_games,6_Val,6_Pts,6_xMins,6_rp,6_rmin,6_games,7_Val,7_Pts,7_xMins,7_rp,7_rmin,7_games,8_Val,8_Pts,8_xMins,8_rp,8_rmin,8_games,9_Val,9_Pts,9_xMins,9_rp,9_rmin,9_games,10_Val,10_Pts,10_xMins,10_rp,10_rmin,10_games,11_Val,11_Pts,11_xMins,11_rp,11_rmin,11_games,12_Val,12_Pts,12_xMins,12_rp,12_rmin,12_games,13_Val,13_Pts,13_xMins,13_rp,13_rmin,13_games,14_Val,14_Pts,14_xMins,14_rp,14_rmin,14_games,15_Val,15_Pts,15_xMins,15_rp,15_rmin,15_games,16_Val,16_Pts,16_xMins,16_rp,16_rmin,16_games,17_Val,17_Pts,17_xMins,17_rp,17_rmin,17_games,18_Val,18_Pts,18_xMins,18_rp,18_rmin,18_games,19_Val,19_Pts,19_xMins,19_rp,19_rmin,19_games,20_Val,20_Pts,20_xMins,20_rp,20_rmin,20_games,21_Val,21_Pts,21_xMins,21_rp,21_rmin,21_games,22_Val,22_Pts,22_xMins,22_rp,22_rmin,22_games,23_Val,23_Pts,23_xMins,23_rp,23_rmin,23_games,24_Val,24_Pts,24_xMins,24_rp,24_rmin,24_games,25_Val,25_Pts,25_xMins,25_rp,25_rmin,25_games,26_Val,26_Pts,26_xMins,26_rp,26_rmin,26_games,27_Val,27_Pts,27_xMins,27_rp,27_rmin,27_games,28_Val,28_Pts,28_xMins,28_rp,28_rmin,28_games,29_Val,29_Pts,29_xMins,29_rp,29_rmin,29_games,30_Val,30_Pts,30_xMins,30_rp,30_rmin,30_games,31_Val,31_Pts,31_xMins,31_rp,31_rmin,31_games,32_Val,32_Pts,32_xMins,32_rp,32_rmin,32_games,33_Val,33_Pts,33_xMins,33_rp,33_rmin,33_games,34_Val,34_Pts,34_xMins,34_rp,34_rmin,34_games,35_Val,35_Pts,35_xMins,35_rp,35_rmin,35_games
485,485.0,Gordon,Newcastle,M,7.5,4.25,70.95,3.0,90.0,1.0,7.5,4.12,71.55,-2.0,47.0,1.0,7.5,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,7.4,3.08,63.6,3.0,66.0,1.0,7.4,4.71,68.4,3.0,69.0,1.0,7.4,3.86,68.4,2.0,69.0,1.0,7.5,4.7,68.4,2.0,75.0,1.0,7.5,4.9,71.25,1.0,45.0,1.0,7.5,0.69,11.7,0.0,0.0,0.0,7.3,2.2,42.0,0.0,0.0,0.0,7.2,2.07,37.65,1.0,1.0,1.0,7.2,3.75,58.35,6.0,24.0,1.0,7.2,5.15,66.9,10.0,73.0,1.0,7.2,4.29,73.95,1.0,58.0,1.0,7.3,3.41,61.2,10.0,71.0,1.0,7.3,3.55,61.2,2.0,90.0,1.0,7.4,4.43,66.9,5.0,79.0,1.0,7.4,4.37,66.9,2.0,62.0,1.0,7.4,4.79,76.05,1.0,80.0,1.0,7.5,4.62,76.05,3.0,66.0,1.0,7.4,4.42,76.05,2.0,62.0,1.0,7.3,3.58,75.75,6.0,90.0,1.0,7.3,1.03,17.85,0.0,0.0,0.0,7.2,0.89,15.15,5.0,87.0,1.0,7.2,3.52,79.35,2.0,77.0,1.0,7.2,5.35,80.7,2.0,85.0,1.0,7.2,4.53,78.75,7.0,84.0,1.0,7.2,3.81,76.05,11.0,90.0,1.0,7.3,5.06,76.05,10.0,88.0,1.0,7.4,4.84,75.75,3.0,70.0,1.0,7.4,4.87,75.75,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,7.4,1.67,27.9,0.0,0.0,0.0
486,486.0,Elanga,Newcastle,M,7.0,3.52,71.55,3.0,77.0,1.0,7.0,3.6,71.55,2.0,90.0,1.0,7.0,4.39,76.95,1.0,28.0,1.0,7.0,4.39,71.55,1.0,10.0,1.0,7.0,2.82,58.2,1.0,28.0,1.0,6.9,2.66,58.2,1.0,24.0,1.0,6.9,2.41,40.8,3.0,69.0,1.0,6.8,2.29,44.7,1.0,45.0,1.0,6.8,2.27,38.1,1.0,14.0,1.0,6.7,2.35,38.1,1.0,13.0,1.0,6.7,1.96,38.1,1.0,13.0,1.0,6.6,1.46,31.65,1.0,5.0,1.0,6.6,1.62,32.55,5.0,70.0,1.0,6.6,1.81,32.55,1.0,24.0,1.0,6.6,2.83,44.7,2.0,90.0,1.0,6.6,1.12,21.75,1.0,58.0,1.0,6.6,1.08,21.75,1.0,17.0,1.0,6.5,1.14,21.75,0.0,0.0,0.0,6.5,0.88,15.3,0.0,0.0,0.0,6.5,0.86,15.3,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,6.5,1.14,21.9,1.0,23.0,1.0,6.5,1.11,21.9,1.0,27.0,1.0,6.5,0.83,18.6,2.0,72.0,1.0,6.5,3.25,67.2,1.0,45.0,1.0,6.5,2.76,56.85,2.0,74.0,1.0,6.5,2.74,64.2,2.0,77.0,1.0,6.5,3.5,64.2,1.0,55.0,1.0,6.5,1.74,34.8,2.0,83.0,1.0,6.5,1.18,25.05,1.0,12.0,1.0,6.5,1.37,25.05,2.0,64.0,1.0,6.5,1.87,36.45,1.0,1.0,1.0,6.5,1.92,36.45,2.0,61.0,1.0,6.5,2.09,51.9,1.0,4.0,1.0,6.5,2.25,45.75,0.0,0.0,0.0
487,487.0,Barnes,Newcastle,M,6.5,3.67,70.95,3.0,89.0,1.0,6.5,3.44,65.55,2.0,75.0,1.0,6.5,4.43,76.2,1.0,22.0,1.0,6.5,4.87,73.8,3.0,79.0,1.0,6.5,3.52,70.95,1.0,28.0,1.0,6.5,2.88,60.3,1.0,1.0,1.0,6.5,3.07,51.0,1.0,20.0,1.0,6.4,2.65,51.0,1.0,20.0,1.0,6.4,2.25,36.9,1.0,29.0,1.0,6.3,2.52,39.75,1.0,25.0,1.0,6.3,3.95,79.8,9.0,76.0,1.0,6.3,3.35,72.15,15.0,84.0,1.0,6.3,3.47,70.35,2.0,70.0,1.0,6.4,3.49,60.15,3.0,65.0,1.0,6.4,2.79,40.2,0.0,0.0,0.0,6.4,2.11,39.0,1.0,31.0,1.0,6.2,2.4,46.5,1.0,18.0,1.0,6.2,2.54,46.5,1.0,22.0,1.0,6.1,2.85,46.5,2.0,71.0,1.0,6.1,2.77,46.5,1.0,27.0,1.0,6.1,4.18,72.3,15.0,90.0,1.0,6.1,4.11,68.85,3.0,90.0,1.0,6.1,3.9,68.85,2.0,90.0,1.0,6.1,3.38,71.7,2.0,72.0,1.0,6.1,4.4,79.05,2.0,90.0,1.0,6.1,4.16,75.75,2.0,90.0,1.0,6.1,2.3,49.5,0.0,30.0,1.0,6.1,4.11,70.95,1.0,34.0,1.0,6.1,3.89,74.4,1.0,45.0,1.0,6.1,2.66,52.8,3.0,90.0,1.0,6.1,4.05,68.4,2.0,75.0,1.0,6.1,3.6,70.2,1.0,19.0,1.0,6.1,3.45,63.3,2.0,90.0,1.0,6.1,3.07,77.1,1.0,24.0,1.0,6.1,2.84,56.4,6.0,22.0,1.0
488,488.0,Bruno G.,Newcastle,M,6.5,3.49,81.0,3.0,90.0,1.0,6.5,3.48,81.0,6.0,90.0,1.0,6.5,4.03,81.0,3.0,90.0,1.0,6.5,4.28,81.0,2.0,90.0,1.0,6.5,3.59,81.0,0.0,0.0,0.0,6.5,3.19,81.0,2.0,90.0,1.0,6.5,3.89,81.9,14.0,90.0,1.0,6.5,3.52,81.15,2.0,85.0,1.0,6.5,3.77,81.15,10.0,90.0,1.0,6.5,3.85,81.15,4.0,90.0,1.0,6.6,3.41,81.15,4.0,90.0,1.0,6.6,3.21,81.15,10.0,90.0,1.0,6.6,3.42,83.25,4.0,89.0,1.0,6.7,3.88,83.25,7.0,45.0,1.0,6.8,4.22,83.25,10.0,90.0,1.0,7.0,3.61,83.25,1.0,90.0,1.0,7.0,3.54,83.25,2.0,90.0,1.0,7.0,3.72,83.25,2.0,90.0,1.0,7.0,4.01,83.25,10.0,90.0,1.0,7.0,3.87,83.25,10.0,90.0,1.0,7.1,3.91,83.25,11.0,90.0,1.0,7.2,3.94,83.25,3.0,90.0,1.0,7.3,1.92,40.05,0.0,0.0,0.0,7.2,2.21,53.7,0.0,0.0,0.0,7.1,3.21,62.4,11.0,90.0,1.0,7.0,4.43,83.25,3.0,90.0,1.0,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,3.83,79.8,0.0,0.0,0.0,6.8,2.31,45.75,1.0,28.0,1.0,6.8,2.82,67.8,2.0,74.0,1.0,6.8,3.81,78.45,5.0,90.0,1.0
489,489.0,J.Murphy,Newcastle,M,6.5,1.55,31.2,1.0,12.0,1.0,6.4,1.43,30.3,0.0,0.0,0.0,6.3,1.54,30.3,3.0,61.0,1.0,6.3,2.09,36.0,6.0,90.0,1.0,6.3,1.94,42.0,3.0,61.0,1.0,6.3,1.84,42.0,3.0,65.0,1.0,6.2,2.78,52.2,1.0,20.0,1.0,6.2,2.05,44.7,1.0,45.0,1.0,6.1,2.8,51.15,8.0,60.0,1.0,6.1,2.87,51.15,8.0,76.0,1.0,6.1,3.55,76.2,2.0,76.0,1.0,6.1,2.59,57.75,2.0,90.0,1.0,6.1,3.35,70.8,0.0,0.0,0.0,6.1,3.81,70.8,3.0,65.0,1.0,6.1,3.26,51.15,0.0,0.0,0.0,6.1,3.16,64.2,1.0,31.0,1.0,6.0,3.29,75.45,2.0,72.0,1.0,6.0,2.91,64.95,2.0,67.0,1.0,6.0,3.32,64.95,1.0,18.0,1.0,6.0,3.27,64.95,3.0,87.0,1.0,6.0,1.82,32.4,1.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,0.72,15.3,1.0,17.0,1.0,5.9,1.19,22.2,0.0,45.0,1.0,5.9,2.05,39.0,1.0,15.0,1.0,5.9,1.81,41.4,1.0,12.0,1.0,5.9,0.88,15.3,6.0,34.0,1.0,5.9,2.42,47.85,1.0,6.0,1.0,5.9,1.35,28.35,3.0,77.0,1.0,5.9,1.61,28.35,1.0,25.0,1.0,5.9,0.98,18.6,2.0,90.0,1.0,5.9,1.03,18.6,0.0,28.0,1.0,5.9,1.46,34.8,2.0,65.0,1.0,5.9,1.6,31.65,5.0,67.0,1.0
490,490.0,Joelinton,Newcastle,M,6.0,3.34,78.0,2.0,82.0,1.0,6.0,3.41,78.0,2.0,75.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.9,4.33,78.0,3.0,64.0,1.0,5.9,3.43,75.0,0.0,0.0,0.0,5.9,3.04,75.0,3.0,90.0,1.0,5.9,2.9,62.25,3.0,90.0,1.0,5.9,2.57,60.3,1.0,45.0,1.0,5.9,2.83,60.3,4.0,90.0,1.0,5.9,2.9,60.3,2.0,90.0,1.0,5.9,2.56,60.3,1.0,23.0,1.0,5.9,2.25,60.3,3.0,90.0,1.0,5.9,2.57,63.75,2.0,90.0,1.0,5.9,2.79,63.75,4.0,90.0,1.0,5.9,3.45,70.65,1.0,16.0,1.0,5.9,1.15,28.05,0.0,0.0,0.0,5.9,2.45,60.3,0.0,0.0,0.0,5.9,1.64,39.0,1.0,22.0,1.0,5.9,2.13,47.25,8.0,90.0,1.0,5.9,1.71,39.0,5.0,90.0,1.0,5.9,1.66,39.0,8.0,90.0,1.0,5.9,2.34,52.5,3.0,90.0,1.0,5.9,3.12,69.45,0.0,47.0,1.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,2.73,70.8,0.0,30.0,1.0,5.9,3.63,78.15,5.0,90.0,1.0,5.9,3.2,78.15,1.0,90.0,1.0,5.9,3.04,78.15,1.0,23.0,1.0,5.9,3.62,81.9,3.0,90.0,1.0,5.9,1.86,44.7,1.0,83.0,1.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,2.31,58.2,4.0,90.0,1.0
491,491.0,Tonali,Newcastle,M,5.5,3.28,83.85,3.0,90.0,1.0,5.5,3.31,83.85,2.0,65.0,1.0,5.4,2.95,72.3,3.0,90.0,1.0,5.4,3.81,83.85,3.0,90.0,1.0,5.4,3.29,83.85,3.0,90.0,1.0,5.4,2.92,83.85,6.0,90.0,1.0,5.4,3.58,83.55,3.0,90.0,1.0,5.4,3.24,81.9,2.0,69.0,1.0,5.4,3.49,81.9,1.0,29.0,1.0,5.4,3.6,81.9,2.0,90.0,1.0,5.4,3.17,81.9,4.0,76.0,1.0,5.4,2.96,81.9,4.0,90.0,1.0,5.4,3.2,81.9,1.0,1.0,1.0,5.4,3.38,78.45,1.0,45.0,1.0,5.4,1.57,32.55,1.0,1.0,1.0,5.3,3.13,78.45,0.0,58.0,1.0,5.3,3.16,78.45,4.0,90.0,1.0,5.3,3.25,75.75,1.0,76.0,1.0,5.3,3.47,75.75,2.0,90.0,1.0,5.3,3.39,75.75,3.0,62.0,1.0,5.3,3.28,75.75,1.0,45.0,1.0,5.3,3.2,75.75,2.0,66.0,1.0,5.3,3.44,80.4,4.0,83.0,1.0,5.3,2.96,80.4,2.0,90.0,1.0,5.3,3.41,81.9,2.0,86.0,1.0,5.3,3.25,75.75,1.0,15.0,1.0,5.3,2.99,81.9,2.0,90.0,1.0,5.3,3.57,83.25,6.0,90.0,1.0,5.3,3.27,83.25,2.0,90.0,1.0,5.3,3.07,81.9,0.0,0.0,0.0,5.3,1.49,35.7,0.0,0.0,0.0,5.3,3.11,77.1,2.0,90.0,1.0,5.3,3.24,77.1,2.0,85.0,1.0,5.3,2.69,77.1,2.0,90.0,1.0,5.3,3.03,77.1,1.0,90.0,1.0
492,,,,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,493.0,Longstaff,Leeds United,M,5.0,1.45,34.05,1.0,1.0,1.0,5.0,1.37,40.8,1.0,32.0,1.0,4.9,2.8,71.1,5.0,90.0,1.0,4.9,0.93,23.85,2.0,90.0,1.0,4.9,1.27,30.6,2.0,82.0,1.0,4.9,1.47,37.35,15.0,90.0,1.0,4.9,2.51,62.85,2.0,90.0,1.0,4.9,3.0,73.95,2.0,90.0,1.0,4.9,3.66,81.0,6.0,90.0,1.0,4.9,2.74,81.0,1.0,59.0,1.0,4.9,3.14,78.15,1.0,73.0,1.0,4.9,3.15,78.15,2.0,90.0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,2.33,56.1,0.0,0.0,0.0,4.8,2.57,56.1,0.0,0.0,0.0,4.8,1.36,30.45,1.0,5.0,1.0,4.8,1.43,37.8,1.0,45.0,1.0,4.8,3.65,70.8,1.0,8.0,1.0,4.8,2.07,48.75,0.0,1.0,1.0,4.8,1.68,37.8,1.0,7.0,1.0,4.8,1.42,34.05,0.0,0.0,0.0,4.8,1.65,34.05,0.0,0.0,0.0,4.8,1.53,34.05,0.0,0.0,0.0,4.8,1.06,22.05,0.0,0.0,0.0,4.8,0.97,22.05,1.0,4.0,1.0,4.8,2.11,42.75,8.0,3.5,2.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,3.06,54.9,1.0,18.0,1.0
494,494.0,Willock,Newcastle,M,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.73,16.2,0.0,0.0,0.0,5.0,0.91,18.6,0.0,0.0,0.0,5.0,1.25,23.55,1.0,25.0,1.0,5.0,1.33,29.4,3.0,61.0,1.0,5.0,1.23,29.4,0.0,0.0,0.0,5.0,0.45,9.3,0.0,0.0,0.0,5.0,0.37,8.4,0.0,0.0,0.0,5.0,0.41,8.4,0.0,0.0,0.0,5.0,0.42,8.4,0.0,0.0,0.0,5.0,0.37,8.4,1.0,13.0,1.0,5.0,0.35,8.4,1.0,5.0,1.0,5.0,0.28,6.3,1.0,19.0,1.0,5.0,0.3,6.3,0.0,0.0,0.0,5.0,0.63,12.0,3.0,62.0,1.0,5.0,0.28,6.3,0.0,31.0,1.0,5.0,0.28,6.3,1.0,1.0,1.0,5.0,0.29,6.3,1.0,13.0,1.0,5.0,2.05,45.0,1.0,1.0,1.0,5.0,0.3,6.3,1.0,2.0,1.0,5.0,0.44,9.3,0.0,0.0,0.0,5.0,1.14,24.0,0.0,0.0,0.0,5.0,0.93,20.4,1.0,6.0,1.0,5.0,1.21,30.0,2.0,72.0,1.0,5.0,1.63,35.1,1.0,45.0,1.0,5.0,1.24,26.25,2.0,87.0,1.0,5.0,2.28,57.15,0.0,59.0,1.0,5.0,2.35,50.4,0.0,45.0,1.0,5.0,1.73,38.85,1.0,45.0,1.0,5.0,1.77,40.8,6.0,76.0,1.0,5.0,3.51,74.55,1.0,25.0,1.0,5.0,1.39,29.4,0.0,0.0,0.0,5.0,2.28,46.95,0.0,0.0,0.0,5.0,1.29,32.4,2.0,85.0,1.0,5.0,1.09,23.55,2.0,67.0,1.0
495,,,,,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,,,4.5,0.01,0.3,0.0,0.0,0.0,4.5,0.01,0.3,0.0,0.0,0.0,4.5,0.01,0.3,0.0,0.0,0.0,4.5,0.02,0.3,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,497.0,L.Miley,Newcastle,M,4.5,0.87,21.15,1.0,7.0,1.0,4.5,0.88,21.15,1.0,24.0,1.0,4.5,1.72,41.1,1.0,45.0,1.0,4.5,1.29,27.75,0.0,0.0,0.0,4.4,0.99,24.3,3.0,90.0,1.0,4.4,0.92,24.3,0.0,0.0,0.0,4.4,0.65,14.85,1.0,1.0,1.0,4.4,0.61,14.85,4.0,45.0,1.0,4.4,0.65,14.85,2.0,60.0,1.0,4.4,0.65,14.85,0.0,0.0,0.0,4.4,0.6,14.85,1.0,1.0,1.0,4.4,0.58,14.85,0.0,0.0,0.0,4.4,0.6,14.85,15.0,90.0,1.0,4.4,0.78,18.3,2.0,90.0,1.0,4.4,2.54,55.8,1.0,27.0,1.0,4.4,2.2,56.85,2.0,90.0,1.0,4.4,2.83,81.3,4.0,90.0,1.0,4.4,2.74,81.3,2.0,90.0,1.0,4.5,3.01,81.9,4.0,90.0,1.0,4.5,2.98,81.3,7.0,90.0,1.0,4.5,1.75,44.25,4.0,90.0,1.0,4.5,3.39,76.8,1.0,23.0,1.0,4.5,3.51,78.15,2.0,90.0,1.0,4.5,3.0,78.15,0.0,0.0,0.0,4.5,1.56,35.7,0.0,0.0,0.0,4.5,2.61,57.75,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,1.36,31.05,6.0,90.0,1.0,4.4,2.72,62.1,4.0,90.0,1.0,4.4,1.9,57.3,2.0,90.0,1.0,4.4,2.66,65.7,2.0,90.0,1.0
498,,,,,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,499.0,Isak,Liverpool,F,10.5,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,10.4,2.1,27.45,0.0,0.0,0.0,10.5,2.0,29.4,1.0,23.0,1.0,10.5,4.55,77.1,2.0,83.0,1.0,10.6,4.06,72.6,5.0,73.0,1.0,10.6,4.84,72.6,2.0,71.0,1.0,10.5,2.72,42.6,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,10.4,1.1,21.75,0.0,0.0,0.0,10.4,3.32,52.95,2.0,67.0,1.0,10.4,4.43,74.7,7.0,67.0,1.0,10.4,2.49,37.05,2.0,85.0,1.0,10.4,2.74,46.8,1.0,6.0,1.0,10.4,2.67,41.7,1.0,12.0,1.0,10.3,3.23,56.4,6.0,14.0,1.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,10.3,1.77,26.55,1.0,21.0,1.0,10.3,2.17,39.45,2.0,71.0,1.0,10.3,4.58,72.15,8.0,78.0,1.0,10.3,4.15,72.15,0.0,0.0,0.0
500,500.0,Osula,Newcastle,F,5.5,1.05,20.1,1.0,1.0,1.0,5.5,1.08,20.1,5.0,14.0,1.0,5.5,3.25,62.1,2.0,90.0,1.0,5.5,1.32,20.1,1.0,25.0,1.0,5.5,1.06,20.1,1.0,6.0,1.0,5.5,0.99,20.1,1.0,23.0,1.0,5.5,0.83,14.7,1.0,1.0,1.0,5.5,0.58,11.4,1.0,4.0,1.0,5.5,0.64,11.4,4.0,4.0,1.0,5.5,0.0,0.0,1.0,45.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.57,11.4,0.0,0.0,0.0,5.4,0.59,11.4,0.0,0.0,0.0,5.4,0.64,11.4,0.0,0.0,0.0,5.4,0.62,11.4,0.0,0.0,0.0,5.4,0.32,5.7,0.0,0.0,0.0,5.4,0.32,5.7,0.0,0.0,0.0,5.4,0.3,5.7,0.0,0.0,0.0,5.4,0.26,5.7,1.0,6.0,1.0,5.4,0.31,5.7,1.0,25.0,1.0,5.4,0.29,5.7,1.0,2.0,1.0,5.4,0.26,5.7,1.0,12.0,1.0,5.4,0.3,5.7,1.0,4.0,1.0,5.4,0.29,5.7,7.0,5.0,1.0,5.4,0.98,21.75,0.0,0.0,0.0,5.4,1.25,25.05,1.0,14.0,1.0,5.4,0.95,18.0,8.0,83.0,1.0,5.4,1.83,33.45,9.0,90.0,1.0,5.4,2.78,70.35,2.0,65.0,1.0,5.4,3.12,64.2,6.0,67.0,1.0
501,501.0,Neave,Newcastle,F,4.5,0.02,0.3,0.0,0.0,0.0,4.5,0.02,0.3,0.0,0.0,0.0,4.5,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.4,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0,4.3,0.01,0.3,0.0,0.0,0.0,4.3,0.02,0.3,0.0,0.0,0.0
