rank,prev_rank,name,league,off,def,spi
417,419,Grenoble,French Ligue 2,0.73,1.2,32.52
418,417,Instituto,Argentina Primera Division,1.0,1.57,32.48
419,411,Godoy Cruz,Argentina Primera Division,0.88,1.41,32.43
420,423,St Mirren,Scottish Premiership,0.9,1.44,32.4
421,418,Juventude,Brasileiro Série A,0.96,1.52,32.34
422,428,F.B.C Unione Venezia,Italy Serie B,0.91,1.47,32.31
423,425,Atlético Tucumán,Argentina Primera Division,0.89,1.44,32.29
424,421,Rigas Futbola Skola,UEFA Europa Conference League,1.16,1.8,32.23
425,426,Viking FK,Norwegian Tippeligaen,1.34,2.03,32.13
426,387,Wigan,English League Championship,0.88,1.43,32.03
427,442,Central Córdoba Santiago del Estero,Argentina Primera Division,0.91,1.48,32.01
428,401,Gimnasia La Plata,Argentina Primera Division,0.83,1.37,31.96
429,455,DC United,Major League Soccer,1.12,1.77,31.8
430,392,Leganes,Spanish Segunda Division,0.74,1.26,31.79
431,399,Wycombe Wanderers,English League One,0.88,1.45,31.76
432,430,Belgrano Cordoba,Argentina Primera Division,0.92,1.52,31.59
433,485,Kyoto Purple Sanga,Japanese J League,0.86,1.44,31.35
434,431,Rotherham United,English League Championship,0.93,1.55,31.28
435,457,Huddersfield Town,English League Championship,0.83,1.41,31.21
436,436,KV Kortrijk,Belgian Jupiler League,1.14,1.84,31.2
437,435,Zalgiris Vilnius,UEFA Europa Conference League,1.1,1.79,30.99
438,465,FC Khimki,Russian Premier Liga,1.02,1.68,30.99
439,410,US Quevilly,French Ligue 2,0.8,1.39,30.94
440,437,Tromso,Norwegian Tippeligaen,1.13,1.84,30.88
441,434,Barracas Central,Argentina Primera Division,0.93,1.57,30.85
442,412,Plymouth Argyle,English League One,1.03,1.71,30.76
443,439,AaB,Danish SAS-Ligaen,0.98,1.64,30.75
444,440,St Johnstone,Scottish Premiership,0.95,1.6,30.75
445,454,Peterborough United,English League One,1.11,1.82,30.7
446,432,Modena,Italy Serie B,1.02,1.71,30.58
447,441,FC Vaduz,Swiss Raiffeisen Super League,0.96,1.63,30.56
448,444,SD Huesca,Spanish Segunda Division,0.74,1.33,30.3
449,445,Villarreal B,Spanish Segunda Division,0.83,1.46,30.3
450,466,Portsmouth,English League One,0.91,1.59,30.05
451,388,Amiens,French Ligue 2,0.84,1.49,30.01
452,450,Burgos,Spanish Segunda Division,0.67,1.24,29.98
453,448,Haugesund,Norwegian Tippeligaen,1.04,1.77,29.89
454,452,Arsenal Sarandi,Argentina Primera Division,0.87,1.53,29.85
455,464,Avispa Fukuoka,Japanese J League,0.81,1.46,29.75
456,443,AC Horsens,Danish SAS-Ligaen,1.08,1.83,29.69
457,496,Lyngby,Danish SAS-Ligaen,0.96,1.68,29.56
458,486,Istanbulspor,Turkish Turkcell Super Lig,1.04,1.8,29.37
459,451,1. FC Kaiserslautern,German 2. Bundesliga,0.99,1.74,29.33
460,449,Hartberg,Austrian T-Mobile Bundesliga,1.02,1.78,29.3
461,468,SV Ried,Austrian T-Mobile Bundesliga,0.92,1.64,29.28
462,460,IFK Goteborg,Swedish Allsvenskan,1.06,1.84,29.17
463,458,Racing Santander,Spanish Segunda Division,0.77,1.44,28.96
464,489,Málaga,Spanish Segunda Division,0.77,1.45,28.74
465,456,Ross County,Scottish Premiership,0.87,1.6,28.73
466,488,Mirandes,Spanish Segunda Division,0.83,1.56,28.47
467,469,HJK Helsinki,UEFA Europa League,0.94,1.71,28.47
468,463,Annecy,French Ligue 2,0.87,1.61,28.39
469,473,Guangzhou Evergrande,Chinese Super League,1.08,1.93,28.19
470,462,Ascoli,Italy Serie B,0.74,1.45,28.02
471,475,Ternana,Italy Serie B,0.84,1.61,27.93
472,476,IFK Norrkoping,Swedish Allsvenskan,1.03,1.88,27.93
473,467,Volos NFC,Greek Super League,0.87,1.65,27.85
474,474,Eupen,Belgian Jupiler League,1.16,2.07,27.79
475,481,Giresunspor,Turkish Turkcell Super Lig,0.92,1.73,27.68
476,478,Dundee Utd,Scottish Premiership,0.89,1.7,27.63
477,484,Valenciennes,French Ligue 2,0.81,1.58,27.48
478,472,Hannover 96,German 2. Bundesliga,0.99,1.85,27.45
479,446,Dijon FCO,French Ligue 2,0.77,1.53,27.38
480,461,Benevento,Italy Serie B,0.69,1.41,27.3
481,477,Sagan Tosu,Japanese J League,0.84,1.65,27.05
482,487,Atromitos,Greek Super League,0.7,1.44,27.04
483,491,Stromsgodset,Norwegian Tippeligaen,1.11,2.04,27.02
484,523,St. Louis CITY SC,Major League Soccer,0.89,1.73,27.01
485,524,Rodez,French Ligue 2,0.77,1.56,26.97
486,483,UD Ibiza,Spanish Segunda Division,0.79,1.58,26.93
487,492,KV Oostende,Belgian Jupiler League,1.05,1.96,26.88
488,470,Cittadella,Italy Serie B,0.75,1.53,26.87
489,453,Kashiwa Reysol,Japanese J League,0.9,1.75,26.81
490,493,Gamba Osaka,Japanese J League,0.85,1.68,26.79
491,459,Reggina,Italy Serie B,0.83,1.66,26.58
492,504,Nimes,French Ligue 2,0.89,1.76,26.49
493,479,Arizona United,United Soccer League,1.04,1.99,26.4
494,471,Hatayspor,Turkish Turkcell Super Lig,0.97,1.89,26.35
495,494,San Antonio FC,United Soccer League,0.89,1.79,26.14
496,497,SV Zulte Waregem,Belgian Jupiler League,1.25,2.31,26.08
497,499,Shrewsbury Town,English League One,0.81,1.68,26.03
498,512,SD Ponferradina,Spanish Segunda Division,0.7,1.5,25.99
499,503,Albirex Niigata,Japanese J League,0.87,1.77,25.95
500,502,Mjallby,Swedish Allsvenskan,0.77,1.63,25.84
501,480,Shonan Bellmare,Japanese J League,0.75,1.61,25.51
502,498,Torpedo Moskow,Russian Premier Liga,0.71,1.54,25.5
503,482,Spal,Italy Serie B,0.8,1.69,25.48
504,514,Hansa Rostock,German 2. Bundesliga,0.79,1.67,25.47
505,519,Pau,French Ligue 2,0.64,1.44,25.34
506,490,FC Sion,Swiss Raiffeisen Super League,1.04,2.06,25.27
507,505,Kristiansund BK,Norwegian Tippeligaen,1.06,2.09,25.23
508,506,Jahn Regensburg,German 2. Bundesliga,0.87,1.8,25.23
509,501,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,0.94,1.92,25.09
510,507,Beijing Guoan,Chinese Super League,0.98,1.99,24.95
511,508,Aalesund,Norwegian Tippeligaen,0.82,1.76,24.93
512,517,1. FC Nürnberg,German 2. Bundesliga,0.79,1.71,24.86
513,527,Charlton Athletic,English League One,0.84,1.79,24.79
514,509,Kilmarnock,Scottish Premiership,0.82,1.77,24.78
515,510,Asteras Tripolis,Greek Super League,0.62,1.45,24.75
516,495,OFI Crete,Greek Super League,0.72,1.62,24.67
517,500,Laval,French Ligue 2,0.86,1.84,24.56
518,518,Shanghai SIPG,Chinese Super League,0.9,1.92,24.26
519,530,Western Sydney FC,Australian A-League,0.85,1.85,23.98
520,511,San Diego Loyal SC,United Soccer League,0.95,2.01,23.97
521,520,Winterthur,Swiss Raiffeisen Super League,0.81,1.8,23.89
522,522,Pyunik Yerevan,UEFA Europa Conference League,0.87,1.9,23.79
523,515,Sydney FC,Australian A-League,0.98,2.09,23.66
524,525,Orlando Pirates,South African ABSA Premier League,0.62,1.55,23.28
525,513,Tampa Bay Rowdies,United Soccer League,0.84,1.9,23.11
526,521,Panetolikos,Greek Super League,0.71,1.71,22.94
527,532,Central Coast Mariners,Australian A-League,1.02,2.2,22.88
528,516,1. FC Magdeburg,German 2. Bundesliga,0.91,2.03,22.86
529,531,Eintracht Braunschweig,German 2. Bundesliga,0.84,1.95,22.44
530,533,Niort,French Ligue 2,0.77,1.84,22.42
531,536,Orange County SC,United Soccer League,0.84,1.96,22.26
532,545,Adelaide United,Australian A-League,1.04,2.31,21.82
533,526,Brescia,Italy Serie B,0.62,1.64,21.79
534,535,Hamarkamaratene,Norwegian Tippeligaen,0.71,1.8,21.61
535,537,Lugo,Spanish Segunda Division,0.57,1.57,21.46
536,528,Giannina,Greek Super League,0.65,1.71,21.39
537,549,Fleetwood Town,English League One,0.61,1.65,21.36
538,529,Melbourne Victory,Australian A-League,0.75,1.89,21.17
539,540,SV Sandhausen,German 2. Bundesliga,0.78,1.95,21.15
540,541,Colorado Springs Switchbacks FC,United Soccer League,0.77,1.94,21.02
541,538,RFC Seraing,Belgian Jupiler League,0.78,1.96,20.97
542,542,Shamrock Rovers,UEFA Europa Conference League,0.69,1.84,20.63
543,539,SuperSport United,South African ABSA Premier League,0.56,1.63,20.51
544,543,IK Sirius,Swedish Allsvenskan,0.73,1.9,20.51
545,534,Yokohama FC,Japanese J League,0.79,2.06,19.78
546,547,Exeter City,English League One,0.7,1.92,19.73
547,550,Degerfors IF,Swedish Allsvenskan,0.73,1.97,19.64
548,566,Cosenza,Italy Serie B,0.62,1.79,19.57
549,559,Kaizer Chiefs,South African ABSA Premier League,0.59,1.76,19.22
550,548,Sacramento Republic FC,United Soccer League,0.67,1.9,19.16
551,544,Birmingham Legion FC,United Soccer League,0.76,2.09,18.91
552,556,Oxford United,English League One,0.66,1.91,18.9
553,552,Black Aces,South African ABSA Premier League,0.57,1.76,18.9
554,551,Wellington Phoenix,Australian A-League,0.86,2.26,18.83
555,555,Sandefjord,Norwegian Tippeligaen,0.93,2.38,18.78
556,562,New Mexico United,United Soccer League,0.68,1.95,18.73
557,558,Shandong Luneng,Chinese Super League,0.82,2.22,18.5
558,565,Salford City,English League Two,0.78,2.15,18.49
559,560,Jiangsu Suning FC,Chinese Super League,0.71,2.04,18.37
560,561,IFK Värnamo,Swedish Allsvenskan,0.69,2.02,18.36
561,553,Ionikos FC,Greek Super League,0.53,1.73,18.31
562,557,Mansfield Town,English League Two,0.76,2.18,17.81
563,546,Lincoln City,English League One,0.45,1.62,17.77
564,573,Levadiakos,Greek Super League,0.49,1.71,17.44
565,570,Stellenbosch FC,South African ABSA Premier League,0.53,1.82,17.16
566,563,Miami FC,United Soccer League,0.59,1.96,16.7
567,564,Bristol Rovers,English League One,0.67,2.13,16.53
568,568,FK Jerv,Norwegian Tippeligaen,0.75,2.29,16.36
569,554,Memphis 901 FC,United Soccer League,0.66,2.14,16.25
570,571,Western United,Australian A-League,0.73,2.26,16.22
571,578,Milton Keynes Dons,English League One,0.51,1.85,16.11
572,574,Varbergs BoIS FC,Swedish Allsvenskan,0.71,2.26,15.85
573,598,Cheltenham Town,English League One,0.51,1.9,15.74
574,572,Port Vale,English League One,0.54,1.96,15.71
575,584,Burton Albion,English League One,0.75,2.36,15.59
576,569,Newcastle Jets,Australian A-League,0.69,2.26,15.55
577,586,Pittsburgh Riverhounds,United Soccer League,0.56,2.01,15.53
578,577,Carlisle United,English League Two,0.53,1.96,15.44
579,580,Brisbane Roar,Australian A-League,0.54,1.99,15.25
580,575,Swindon Town,English League Two,0.63,2.19,15.01
581,583,Oakland Roots,United Soccer League,0.58,2.12,14.73
582,581,Perth Glory,Australian A-League,0.6,2.16,14.69
583,582,Stockport County,English League Two,0.42,1.82,14.6
584,576,AmaZulu,South African ABSA Premier League,0.35,1.68,14.53
585,567,El Paso Locomotive FC,United Soccer League,0.6,2.19,14.4
586,579,Rio Grande Valley FC Toros,United Soccer League,0.52,2.05,14.34
587,592,Stevenage,English League Two,0.46,2.0,13.5
588,587,Golden Arrows,South African ABSA Premier League,0.53,2.14,13.48
589,597,Charleston Battery,United Soccer League,0.61,2.32,13.42
590,600,Lamia,Greek Super League,0.37,1.83,13.32
591,585,Bradford City,English League Two,0.38,1.87,13.02
592,589,Macarthur FC,Australian A-League,0.68,2.49,12.98
593,588,Royal AM,South African ABSA Premier League,0.48,2.1,12.93
594,591,Leyton Orient,English League Two,0.35,1.83,12.73
595,594,TS Galaxy,South African ABSA Premier League,0.2,1.49,12.73
596,593,Hartford Athletic,United Soccer League,0.61,2.42,12.52
597,590,Northampton Town,English League Two,0.32,1.81,12.42
598,606,Detroit City FC,United Soccer League,0.42,2.06,12.03
599,599,Tianjin Teda,Chinese Super League,0.5,2.26,11.8
600,602,Tulsa Roughnecks,United Soccer League,0.53,2.34,11.7
601,601,Sekhukhune United,South African ABSA Premier League,0.25,1.73,11.5
602,605,Indy Eleven,United Soccer League,0.48,2.25,11.49
603,604,Chippa United,South African ABSA Premier League,0.34,1.98,11.17
604,603,Shanghai Greenland,Chinese Super League,0.56,2.47,11.13
605,596,Morecambe,English League One,0.44,2.23,10.97
606,595,Sutton United,English League Two,0.31,1.95,10.77
607,607,Hebei China Fortune FC,Chinese Super League,0.5,2.43,10.52
608,621,Newport County,English League Two,0.34,2.05,10.47
609,608,Henan Jianye,Chinese Super League,0.46,2.36,10.34
610,618,Monterey Bay,United Soccer League,0.42,2.3,10.02
611,610,Dalian Aerbin,Chinese Super League,0.51,2.51,9.96
612,611,Richards Bay,South African ABSA Premier League,0.21,1.79,9.94
613,614,Tshakhuma Tsha Madzivhandila,South African ABSA Premier League,0.22,1.86,9.75
614,612,Guangzhou RF,Chinese Super League,0.66,2.86,9.74
615,609,Accrington Stanley,English League One,0.32,2.13,9.56
616,615,Wuhan Zall,Chinese Super League,0.39,2.32,9.4
617,617,Helsingborgs IF,Swedish Allsvenskan,0.35,2.23,9.3
618,620,Walsall,English League Two,0.2,1.89,9.02
619,613,Moroka Swallows,South African ABSA Premier League,0.22,1.95,8.93
620,626,Grimsby Town,English League Two,0.3,2.16,8.89
621,625,Doncaster Rovers,English League Two,0.31,2.23,8.61
622,622,Maritzburg Utd,South African ABSA Premier League,0.21,2.02,8.37
623,623,Gillingham,English League Two,0.2,1.98,8.32
624,628,Barrow,English League Two,0.2,2.0,8.24
625,630,Colchester United,English League Two,0.22,2.05,8.23
626,629,GIF Sundsvall,Swedish Allsvenskan,0.52,2.81,8.15
627,619,AFC Wimbledon,English League Two,0.23,2.1,8.08
628,624,Cambridge United,English League One,0.23,2.12,8.05
629,636,Loudoun United FC,United Soccer League,0.37,2.48,8.03
630,616,Tranmere Rovers,English League Two,0.2,2.03,7.98
631,631,Tianjin Quanujian,Chinese Super League,0.37,2.51,7.83
632,632,Shenzhen FC,Chinese Super League,0.4,2.6,7.73
633,633,Chongqing Lifan,Chinese Super League,0.3,2.35,7.66
634,627,Forest Green Rovers,English League One,0.28,2.32,7.56
635,637,Las Vegas Lights FC,United Soccer League,0.27,2.3,7.48
636,635,Crewe Alexandra,English League Two,0.2,2.14,7.27
637,634,Harrogate Town,English League Two,0.29,2.4,7.26
638,638,Crawley Town,English League Two,0.33,2.52,7.15
639,639,Rochdale,English League Two,0.23,2.41,6.24
640,640,Hartlepool,English League Two,0.31,2.68,6.02
641,641,Guizhou Renhe,Chinese Super League,0.2,2.61,4.86
