,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
28,_jtreble,1812.0,1806.4,1798.21,1771.81,-3.75,96807,9148,8178,11162,48.3%
29,DanielSaetre,1808.0,1792.29,1818.03,1800.54,-20.0,106780,16964,2346,1905,39.1%
30,FBinary01,1873.0,1766.37,1770.89,1754.08,85.25,15839,44308,33507,26737,91.5%
31,FPL_Data,1700.0,1738.06,1748.1,1752.64,-70.55,708012,99186,80004,28632,16.2%
32,FPL_ElStatto,1741.0,1689.77,1737.66,1721.23,-0.05,397844,297086,113724,91837,50.2%
33,FplSigurd,1802.0,1859.3,1859.77,1841.5,-75.39,122422,529,19,37,14.3%
34,JoeBopara,1719.0,1754.82,1799.08,1770.25,-80.35,551843,62283,7657,12510,12.7%
35,dLincolnlawyer,1807.0,1848.91,1827.38,1819.98,-48.63,109159,1005,1154,261,25.1%
36,FPL_Statoholic,1845.0,1733.08,1801.88,1804.74,39.66,39359,109710,6361,1227,73.1%
37,FplAmateur,1854.0,1753.43,1743.15,1731.11,87.72,29457,64500,94011,64698,92.2%
38,wolacola,1814.0,1810.93,1833.53,1831.74,-35.87,92724,7488,626,83,31.3%
39,Hashtag_MEGA,1765.0,1803.92,1851.28,1851.82,-95.66,262211,10287,80,1,8.1%
40,dav_fifa,1798.0,1672.11,1659.07,1641.0,117.01,135500,399703,617403,587842,97%
41,MaulanaRiandi,1861.0,1846.15,1803.04,1778.62,28.79,23727,1218,6088,7920,67.2%
42,Rak464,1774.0,1715.06,1771.74,1754.07,2.05,224076,166999,32617,26740,51.7%
43,ArneBarsnes,1879.0,1807.72,1827.87,1813.55,38.32,12534,8652,1121,663,72.4%
44,FPL_PapaSmurf,1787.0,1689.38,1709.37,1703.26,61.95,171712,299336,238847,161572,83.8%
45,gezza96,1874.0,1828.46,1791.81,1778.84,51.12,15449,3140,11807,7686,79%
46,Raghy78d,1903.0,1842.56,1858.31,1831.99,34.62,4821,1446,19,83,70.5%
47,pdhFPL,1765.0,1847.49,1831.31,1843.07,-99.46,262691,1135,818,20,7.1%
48,NeilRankinZA,1724.0,1667.9,1684.04,1693.58,17.7,512350,428830,391815,206123,60.4%
49,EuanThompson,1896.0,1876.2,1869.11,1858.55,4.25,6483,157,2,1,52.6%
50,FPLrookie1,1787.0,1802.79,1803.39,1774.3,-30.25,171712,10711,5871,9577,33.9%
51,FplBudget,1847.0,1729.96,1767.23,1760.65,69.67,37272,117800,38608,20309,86.6%
52,FF_Vader,1817.0,1789.32,1829.24,1799.83,-13.68,85542,18793,1068,1987,42.2%
53,alasdairtweets,1885.0,1822.07,1834.07,1809.88,38.96,10167,4295,622,810,72.7%
54,fpl_analytic,1728.0,1676.07,1727.09,1720.59,-4.91,485150,374226,151058,93657,47.5%
55,stephendeyoung,1726.0,1699.93,1706.0,1688.21,3.97,499726,235957,255781,239865,52.5%
56,James_Ingram15,1761.0,1801.86,1833.51,1819.91,-81.96,282529,11234,626,261,11.9%
57,FPL_Kid,1820.0,1771.08,1748.02,1746.28,41.31,79698,37775,80054,38015,74%
58,fpl_jan,1946.0,1913.12,1850.51,1818.51,62.81,646,7,80,420,84.2%
59,FPL_Mezzala,1848.0,1876.32,1853.84,1839.44,-31.98,35960,157,57,40,32.8%
60,morstats,1783.0,1764.25,1725.42,1708.16,27.3,184853,46408,160139,138789,66.3%
61,FplOpinion,1775.0,1755.5,1809.85,1806.12,-40.58,218590,60881,3607,1132,28.6%
62,_NeilFPL,1826.0,1811.19,1820.91,1810.77,-12.42,67354,7420,1757,767,42.9%
63,UnderstandingF8,1744.0,1644.5,1662.07,1641.21,70.56,381625,600265,588976,586861,87%
64,EejRoberts,1759.0,1806.91,1828.75,1818.31,-83.36,292622,9035,1081,425,11.4%
65,FPL_Gents,1785.0,1763.04,1808.87,1785.94,-25.68,179563,48923,3874,5112,36%
66,FPLHaggis,1808.0,1799.01,1775.91,1758.75,6.7,107207,13065,26439,22044,54.1%
67,Jumpthewave,1831.0,1817.07,1808.1,1785.2,3.91,59531,5709,4236,5220,52.5%
68,DarraghNoonan,1868.0,1850.03,1835.74,1822.77,8.19,18671,950,492,222,54.8%
69,FPL_Chase,1838.0,1801.12,1843.3,1824.9,-9.81,48142,11626,195,166,44.7%
70,jonwalker88,1732.0,1786.37,1843.73,1839.95,-116.5,454226,21229,192,40,4.2%
71,TomDavies_17,1857.0,1816.81,1811.77,1800.55,23.46,27282,5779,3133,1905,64.2%
72,FodWeTrust,1718.0,1732.4,1799.82,1784.04,-79.31,558789,111523,7185,5570,12.9%
73,FplPass,1861.0,1777.52,1738.16,1733.61,88.03,23840,28920,112253,58940,92.2%
74,prparsons,1814.0,1813.17,1801.47,1776.26,-6.52,92339,6674,6525,8784,46.6%
75,FplJeb,1698.0,1696.25,1825.58,1803.18,-103.4,724830,254503,1272,1592,6.1%
76,JosesBusDrivers,1662.0,1779.98,1837.76,1841.07,-182.83,1073426,26698,409,37,0.1%
77,hidethecactus,1853.0,1781.28,1762.35,1749.6,65.05,31336,25401,47669,32874,84.9%
78,tweetsofagooner,1643.0,1639.81,1721.75,1719.87,-76.46,1281472,644012,174793,95138,14%
79,FplRafiki,1844.0,1737.6,1730.73,1724.57,89.19,41087,100133,136507,80089,92.5%
80,FPL_Audit,1886.0,1785.72,1814.5,1787.17,65.86,9746,21643,2765,4835,85.3%
81,DaveCZfpl,1698.0,1677.28,1763.64,1755.79,-59.92,726256,367233,45747,25193,19.7%
82,PaulGiurculet,1944.0,1803.23,1747.23,1732.35,160.29,717,10587,82456,61239,99.7%
83,k_rybaczuk,1758.0,1736.73,1783.13,1746.11,-21.92,298154,101766,18354,38402,38%
84,CoalportGlen,1915.0,1891.47,1861.24,1832.22,30.21,2861,56,18,83,68.1%
