,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
126,True,True,,,507433,0,0,-1,1,0,1,0.0,-0.5,0,Hákon,0.0,109,False,,,39,507433.jpg,0.0,False,Valdimarsson,2.9,False,,a,4,94,0,169912,14261,256826,2203,0.0,0.0,Valdimarsson,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,483,42,459,17,417,7,485,42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,696,71,405,35,489,42,109,17,0.0,0.0
127,True,True,100.0,100.0,216646,0,0,2,-2,3,4,4.2,3.7,2,Yoane,4.2,110,False,,2024-11-13T14:30:07.614563Z,62,216646.jpg,5.8,False,Wissa,10.6,False,,a,4,94,75,2206480,74987,1456090,28467,0.7,12.1,Wissa,50.0,957,8,2,2,18,0,0,0,1,0,0,14,313,327.8,124.8,353.0,80.3,12,6.28,0.44,6.72,17.11,49,6,159,18,30,14,47,13,,,,,4.0,,0.59,0.0,0.04,0.63,1.61,1.69,65,21,51,10,9,3,35,9,1.13,0.19
128,True,True,,,508395,0,0,-1,1,0,3,1.6,1.1,2,Yehor,1.6,111,False,,,44,508395.jpg,1.2,False,Yarmoliuk,3.4,False,,a,4,94,15,437761,11215,378947,13194,0.4,3.4,Yarmoliuk,225.0,389,0,0,0,10,0,0,0,1,0,0,0,95,94.0,71.6,31.0,19.6,4,0.39,0.28,0.67,9.83,285,130,225,141,273,150,288,145,,,,,,,0.09,0.0,0.06,0.15,2.27,2.31,523,309,199,101,361,174,102,31,0.93,0.0
129,True,False,0.0,0.0,48760,0,0,0,0,0,2,0.0,0.0,0,Mathias,0.0,112,False,Joined Anderlecht,2024-08-16T11:51:35.999618Z,45,48760.jpg,0.0,False,Jorgensen,0.0,False,,u,4,94,0,0,0,4004,9,0.0,0.0,Zanka,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,579,224,574,224,553,219,581,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,357,57,534,214,586,224,633,215,0.0,0.0
130,True,True,,,244858,-1,1,-4,4,0,3,1.0,0.5,1,Fábio,1.0,314,False,,,46,244858.jpg,1.7,False,Freitas Gouveia Carvalho,0.7,False,,a,4,94,26,167574,1323,239961,2694,0.2,5.7,Carvalho,173.0,409,1,1,0,13,0,0,0,1,0,0,1,93,106.2,60.0,129.0,29.0,3,2.12,0.52,2.64,11.14,263,116,248,155,125,83,238,123,4.0,,,,,,0.47,0.0,0.11,0.58,2.45,2.86,348,224,262,136,293,134,235,74,0.66,0.0
131,True,True,,,444765,0,0,1,-1,0,2,2.0,1.5,1,Sepp,2.0,338,False,,,41,444765.jpg,1.4,False,van den Berg,3.7,False,,a,4,94,20,528279,7900,195291,6375,0.5,4.9,Van den Berg,152.0,1173,0,0,1,27,0,0,0,1,0,0,0,60,243.0,61.1,95.0,39.9,13,0.62,0.41,1.03,23.21,115,44,246,64,164,30,181,53,,,,,,,0.05,0.0,0.03,0.08,1.78,2.07,592,157,158,42,327,105,95,36,1.0,0.08
132,True,True,,,591357,-1,1,-1,1,0,3,0.0,-0.5,0,Ryan,0.0,602,False,,,44,591357.jpg,1.0,False,Trevitt,0.0,False,,a,4,94,1,5446,81,5918,92,0.0,0.2,Trevitt,241.0,3,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0.1,0.0,0.3,0,0.00,0.00,0.00,0.00,458,220,447,227,551,232,467,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,531,317,532,203,406,186,519,202,0.0,0.0
133,True,True,0.0,0.0,626464,0,0,-1,1,0,3,0.0,0.0,0,Gustavo,0.0,634,False,Back injury - Unknown return date,2024-09-12T15:00:06.996116Z,49,626464.jpg,0.0,False,Nunes Fernandes Gomes,0.0,False,,i,4,94,0,337,11,385,7,0.0,0.0,G.Nunes,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,674,303,669,303,664,301,674,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,285,187,654,291,675,303,681,306,0.0,0.0
134,True,True,,,499717,0,0,0,0,0,2,0.2,-0.3,1,Jayden,0.2,649,False,,,40,499717.jpg,1.0,False,Meghoma,0.0,False,,a,4,94,1,4410,185,2996,117,0.0,0.2,Meghoma,241.0,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.14,472,166,436,156,468,171,475,165,,,,,,,0.0,0.0,0.0,0.0,3.15,0.0,649,190,364,122,386,130,523,187,0.0,0.0
135,True,True,,,592662,0,0,0,0,0,3,0.0,-0.5,0,Tony,0.0,661,False,,,45,592662.jpg,0.0,False,Yogane,0.0,False,,a,4,94,0,2364,34,1644,70,0.0,0.0,Yogane,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,651,287,649,291,634,286,653,289,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,469,292,611,259,657,291,626,274,0.0,0.0
136,True,True,,,220695,0,0,0,0,0,3,0.4,-0.1,0,Paris,0.4,674,False,,,45,220695.jpg,1.0,False,Maghoma,0.0,False,,a,4,94,2,586,38,287,41,0.1,0.4,Maghoma,241.0,27,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0.4,0.0,0.6,0,0.00,0.00,0.00,0.74,441,210,433,223,566,235,459,219,,,,,,,0.0,0.0,0.0,0.0,2.47,0.0,378,229,338,163,408,187,666,295,0.0,0.0
137,True,True,100.0,100.0,535818,0,0,-3,3,0,3,1.0,1.0,1,Simon,1.0,113,False,,2024-09-29T22:30:06.392264Z,52,535818.jpg,2.0,False,Adingra,0.3,False,,a,5,36,22,108847,214,140966,911,0.2,4.2,Adingra,54.0,342,1,1,0,6,0,0,0,0,0,0,0,71,82.0,55.7,101.0,23.9,3,0.58,1.09,1.67,5.92,295,136,257,162,155,99,267,133,,,,,,,0.15,0.0,0.29,0.44,1.56,1.58,173,106,268,141,252,113,301,96,0.79,0.0
138,True,False,0.0,0.0,475480,0,0,0,0,0,3,0.0,0.0,0,Benicio,0.0,114,False,Loaned to Port Vale,2024-08-10T12:17:28.055765Z,45,475480.jpg,0.0,False,Baker-Boaitey,0.0,False,,u,5,36,0,0,0,499,0,0.0,0.0,Baker-Boaitey,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,605,252,602,256,585,250,607,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,406,245,561,220,612,256,685,308,0.0,0.0
139,True,True,100.0,100.0,535301,0,0,0,0,1,3,1.8,1.8,2,Carlos,1.8,115,False,,2024-11-23T17:30:08.295877Z,50,535301.jpg,2.8,False,Baleba,0.2,False,,a,5,36,37,53778,377,42041,1006,0.4,7.4,Baleba,38.0,895,2,1,3,15,0,0,0,2,1,0,4,193,212.8,137.3,91.0,44.2,11,1.06,0.27,1.33,15.01,151,56,140,99,172,105,154,89,,,,,,,0.11,0.0,0.03,0.14,1.51,1.51,230,147,188,94,149,63,368,128,1.11,0.3
140,True,False,0.0,0.0,543158,0,0,0,0,0,2,0.0,0.0,0,Valentín,0.0,116,False,Loaned to Sevilla,2024-08-23T23:00:06.122778Z,40,543158.jpg,0.0,False,Barco,2.9,False,,u,5,36,0,34254,0,1912034,4336,0.0,0.0,Barco,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,535,197,516,195,480,182,537,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,662,202,464,174,540,195,111,44,0.0,0.0
141,True,False,0.0,0.0,519324,0,0,0,0,0,3,0.0,0.0,0,Amario,0.0,118,False,Loaned to Blackburn Rovers,2024-08-31T06:29:40.845798Z,45,519324.jpg,0.0,False,Cozier-Duberry,0.0,False,,u,5,36,0,1560,0,13159,36,0.0,0.0,Cozier-Duberry,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,624,267,622,271,606,265,626,269,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,438,269,583,238,631,271,562,228,0.0,0.0
142,True,False,0.0,0.0,168090,0,0,-1,1,0,3,0.0,0.0,0,Mahmoud,0.0,119,False,Transferred to Eintracht Frankfurt,2024-08-31T06:30:37.645175Z,49,168090.jpg,0.0,False,Dahoud,0.0,False,,u,5,36,0,380,0,2917,2,0.0,0.0,Dahoud,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,666,298,661,299,654,295,666,298,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,249,159,637,277,668,299,636,277,0.0,0.0
143,True,True,100.0,100.0,83299,0,0,-1,1,0,2,0.4,0.4,0,Lewis,0.4,120,False,,2024-10-26T20:00:07.127533Z,44,83299.jpg,2.0,False,Dunk,3.9,False,,a,5,36,24,677196,3079,758281,9586,0.1,5.5,Dunk,241.0,993,0,0,3,18,0,0,0,4,0,0,0,119,189.8,78.1,55.0,32.3,11,0.58,0.46,1.04,17.72,169,65,211,54,227,66,216,66,,,4.0,,,,0.05,0.0,0.04,0.09,1.61,1.63,478,87,334,107,246,74,89,33,1.0,0.27
144,True,True,100.0,100.0,474120,0,0,-1,1,0,3,0.2,0.2,1,Julio,0.2,121,False,,2024-08-12T14:30:04.495991Z,54,474120.jpg,1.0,False,Enciso,0.1,False,,a,5,36,8,11108,216,13669,221,0.0,1.5,Enciso,168.0,129,0,0,0,2,0,0,0,0,0,0,0,47,39.4,73.1,64.0,17.5,0,0.34,0.20,0.54,1.78,364,168,222,139,214,122,304,151,5.0,,3.0,,,,0.24,0.0,0.14,0.38,1.24,1.4,140,83,393,185,440,211,477,177,0.0,0.0
145,True,True,100.0,100.0,204214,0,0,1,-1,0,2,2.6,2.6,1,Pervis,2.6,122,False,,2024-08-15T14:30:05.811816Z,51,204214.jpg,1.5,False,Estupiñán,2.1,False,,a,5,36,19,302425,9862,107083,9685,0.5,3.7,Estupiñan,62.0,972,0,1,0,21,0,0,0,2,0,0,3,104,223.8,309.8,70.0,60.5,10,0.44,1.34,1.78,19.47,137,54,38,6,205,53,97,18,2.0,,2.0,,,,0.04,0.0,0.12,0.16,1.8,1.94,179,21,119,29,321,102,135,57,0.93,0.0
146,True,True,100.0,100.0,487117,0,0,0,0,0,4,1.2,1.2,1,Evan,1.2,123,False,,2024-08-15T14:30:05.827079Z,55,487117.jpg,1.6,False,Ferguson,0.3,False,,a,5,36,18,59343,951,48838,1214,0.2,3.3,Ferguson,104.0,212,1,0,1,5,0,0,0,0,0,0,2,62,56.6,25.3,51.0,13.0,2,0.39,0.27,0.66,3.79,336,33,319,36,238,36,326,36,,,5.0,,,,0.17,0.0,0.11,0.28,1.61,2.12,122,36,252,30,308,35,314,50,0.85,0.42
147,True,False,0.0,0.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,124,False,Transferred to Napoli,2024-08-31T06:42:09.507349Z,50,243568.jpg,1.5,False,Gilmour,0.0,False,,u,5,36,3,2640,0,16347,17,0.0,0.6,Gilmour,,97,0,0,0,1,0,0,0,0,0,0,0,21,11.4,11.9,2.0,2.5,1,0.08,0.04,0.12,1.32,421,199,361,202,403,215,424,206,,,,,,,0.07,0.0,0.04,0.11,1.22,0.93,211,134,660,297,320,150,546,219,0.93,0.0
148,True,False,0.0,0.0,60307,0,0,0,0,0,3,0.0,0.0,0,Pascal,0.0,125,False,Permanent transfer to Borussia Dortmund,2024-08-02T13:11:40.837259Z,65,60307.jpg,0.0,False,Groß,0.0,False,,u,5,36,0,0,0,8148,4,0.0,0.0,Gross,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,697,317,697,317,697,317,697,317,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,44,24,694,316,697,317,586,245,0.0,0.0
149,True,True,50.0,50.0,532529,-1,1,-1,1,1,3,0.0,0.0,0,Jack,0.0,126,False,Knee injury - 50% chance of playing,2024-11-10T01:30:07.476316Z,49,532529.jpg,2.8,False,Hinshelwood,0.1,False,,d,5,36,28,23421,4,23078,186,0.0,5.7,Hinshelwood,241.0,839,1,0,3,13,0,0,0,2,0,0,3,129,117.0,111.3,76.0,30.6,10,0.74,0.68,1.42,16.85,252,109,171,112,191,115,229,116,,,,,,,0.08,0.0,0.07,0.15,1.81,1.39,282,186,652,290,146,61,493,187,1.07,0.32
150,True,False,0.0,0.0,612855,0,0,0,0,0,3,0.0,0.0,0,Ibrahim,0.0,127,False,Loaned to Feyenoord,2024-08-16T11:54:28.483822Z,50,612855.jpg,0.0,False,Osman,0.0,False,,u,5,36,0,0,0,1130,1,0.0,0.0,I.Osman,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,688,312,685,312,681,310,688,312,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,235,151,672,304,688,312,676,301,0.0,0.0
151,True,True,,,223434,0,0,-1,1,0,2,1.2,1.2,0,Igor Julio,1.2,128,False,,,44,223434.jpg,1.5,False,dos Santos de Paulo,0.1,False,,a,5,36,15,12592,106,12848,734,0.3,3.4,Igor,30.0,745,0,0,1,13,0,0,0,3,0,0,0,91,156.6,37.3,4.0,19.9,7,0.05,0.22,0.27,12.77,208,81,290,86,379,130,285,90,,,,,,,0.01,0.0,0.03,0.04,1.54,1.57,499,104,237,69,312,99,418,152,0.85,0.12
152,True,True,100.0,100.0,475168,0,0,4,-4,2,4,4.6,4.6,2,João Pedro,4.6,129,False,,2024-11-07T23:00:07.502402Z,59,475168.jpg,5.3,False,Junqueira de Jesus,22.1,False,,a,5,36,53,4125242,51274,3627690,71584,0.8,9.0,João Pedro,30.0,678,4,3,3,8,0,0,0,1,0,0,11,227,245.2,169.0,249.0,66.2,8,2.51,1.46,3.97,9.10,113,16,112,10,54,21,78,16,,,,,1.0,,0.33,0.0,0.19,0.52,1.21,1.06,84,24,40,6,15,7,16,6,1.06,0.4
153,True,False,0.0,0.0,484658,0,0,0,0,0,3,0.0,0.0,0,Kacper,0.0,130,False,Permanent transfer to Gaziantep FK,2024-07-22T09:03:00.342050Z,45,484658.jpg,0.0,False,Kozłowski,0.0,False,,u,5,36,0,0,0,93,0,0.0,0.0,Kozlowski,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,607,253,604,257,587,251,609,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,409,246,563,221,614,257,697,315,0.0,0.0
154,True,True,100.0,100.0,232792,0,0,-1,1,1,2,2.6,2.6,0,Tariq,2.6,131,False,,2024-11-13T14:00:07.816484Z,44,232792.jpg,3.2,False,Lamptey,0.5,False,,a,5,36,16,53084,3154,25143,2632,0.6,3.6,Lamptey,81.0,234,1,2,0,9,0,0,0,0,0,0,1,39,97.8,45.1,10.0,15.3,3,0.10,0.19,0.29,4.08,281,101,281,82,343,118,316,102,,,,,,,0.04,0.0,0.07,0.11,1.57,3.46,505,106,115,27,92,22,259,94,1.15,0.0
155,True,True,75.0,75.0,109345,0,0,0,0,0,3,0.0,0.0,0,Solly,0.0,132,False,Lack of match fitness - 75% chance of playing,2024-07-17T13:30:04.993410Z,65,109345.jpg,0.0,False,March,0.0,False,,d,5,36,0,903,23,1114,25,0.0,0.0,March,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,698,318,698,318,698,318,698,318,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,25,695,317,698,318,657,290,0.0,0.0
156,True,False,0.0,0.0,550141,0,0,0,0,0,3,0.0,0.0,0,Adrian,0.0,133,False,Has joined Vitesse Arnhem on loan for the rest of the season,2024-08-29T11:08:43.963582Z,45,550141.jpg,0.0,False,Mazilu,0.0,False,,u,5,36,0,720,0,3912,13,0.0,0.0,Mazilu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,638,280,636,284,620,278,640,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,453,282,598,251,645,284,627,275,0.0,0.0
157,True,True,25.0,25.0,15157,0,0,0,0,0,3,0.0,0.0,0,James,0.0,134,False,Hamstring injury - 25% chance of playing,2024-08-31T21:00:04.655035Z,50,15157.jpg,1.7,False,Milner,0.0,False,,d,5,36,5,4571,15,10192,50,0.0,1.0,Milner,241.0,169,0,0,1,1,0,0,0,1,0,0,0,24,28.6,66.3,12.0,10.7,3,0.16,0.15,0.31,1.98,376,176,234,146,333,181,341,169,,,,,,,0.09,0.0,0.08,0.17,1.05,0.53,187,116,655,292,294,135,534,214,1.6,0.53
158,True,True,100.0,100.0,592031,0,0,-4,4,0,3,2.0,2.0,2,Yankuba,2.0,135,False,,2024-10-19T22:30:05.622192Z,51,592031.jpg,2.8,False,Minteh,0.4,False,,a,5,36,31,256898,311,348736,990,0.4,6.1,Minteh,78.0,508,2,2,1,10,0,0,0,2,0,0,0,114,136.6,161.5,144.0,44.2,6,1.28,1.37,2.65,7.42,228,95,123,86,110,72,155,90,5.0,,,,,,0.23,0.0,0.24,0.47,1.31,1.77,186,115,172,86,150,64,278,87,1.06,0.18
159,True,True,100.0,100.0,451340,0,0,1,-1,0,3,5.0,5.0,2,Mitoma,5.0,136,False,,2024-12-03T12:30:08.039613Z,66,451340.jpg,3.9,False,Kaoru,8.8,False,,a,5,36,63,1873607,14650,1342262,67352,0.8,9.5,Mitoma,108.0,1362,3,3,2,23,0,0,0,0,0,0,6,258,295.8,368.1,434.0,109.8,15,3.91,2.60,6.51,23.48,66,22,25,21,14,8,19,15,,,,,,,0.26,0.0,0.17,0.43,1.55,1.52,41,22,27,15,54,23,46,12,0.99,0.13
160,True,True,,,243505,0,0,-1,1,0,3,0.0,0.0,0,Jakub,0.0,137,False,,,44,243505.jpg,1.0,False,Moder,0.8,False,,a,5,36,2,168238,422,128068,2989,0.0,0.5,Moder,172.0,4,0,0,0,0,0,0,0,0,0,0,0,8,5.0,11.1,0.0,1.6,0,0.00,0.00,0.00,0.16,447,213,363,204,538,221,442,212,,,,,,,0.0,0.0,0.0,0.0,3.6,0.0,509,302,519,191,402,184,222,68,0.0,0.0
161,True,False,0.0,0.0,574402,0,0,0,0,0,4,0.0,0.0,0,Mark,0.0,138,False,Season long to Portsmouth,2024-08-30T10:16:16.061223Z,45,574402.jpg,0.0,False,O’Mahony,0.2,False,,u,5,36,0,31158,0,68156,314,0.0,0.0,O’Mahony,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,644,57,642,58,626,57,646,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,460,72,603,54,650,59,332,54,0.0,0.0
162,True,False,0.0,0.0,445548,0,0,0,0,0,2,0.0,0.0,0,Odeluga,0.0,139,False,Loaned to Blackpool,2024-08-31T06:26:46.238644Z,40,445548.jpg,0.0,False,Offiah,0.1,False,,u,5,36,0,2639,0,12627,53,0.0,0.0,Offiah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,514,183,493,179,454,163,516,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,633,180,441,158,518,180,490,177,0.0,0.0
163,True,True,,,491598,0,0,-1,1,0,3,0.0,0.0,0,Cameron,0.0,140,False,,,44,491598.jpg,0.0,False,Peupion,0.1,False,,a,5,36,0,7763,236,7555,279,0.0,0.0,Peupion,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,571,229,566,233,543,224,573,231,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,520,306,524,195,578,233,486,183,0.0,0.0
164,True,False,0.0,0.0,441192,0,0,-1,1,0,3,0.0,0.0,0,Jeremy,0.0,141,False,Loaned to Burnley,2024-08-31T06:27:42.007071Z,49,441192.jpg,1.0,False,Sarmiento Morante,0.0,False,,u,5,36,1,354,0,2885,13,0.0,0.2,Sarmiento,,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.00,0.00,0.00,0.00,474,224,427,220,659,298,477,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,270,177,646,285,433,206,640,280,0.0,0.0
165,True,True,,,49262,0,0,-3,3,0,1,0.0,0.0,0,Jason,0.0,142,False,,,42,49262.jpg,4.5,False,Steele,1.1,False,,a,5,36,9,289775,300,298733,1557,0.0,2.1,Steele,241.0,180,0,0,1,1,0,0,0,0,0,3,1,46,40.4,0.0,0.0,4.1,2,0.00,0.00,0.00,1.88,361,30,532,44,499,35,403,30,,,,,,,0.0,1.5,0.0,0.0,0.94,0.5,572,34,484,60,31,4,197,28,1.0,0.5
166,True,False,0.0,0.0,450434,0,0,0,0,0,4,0.0,0.0,0,Deniz,0.0,143,False,Transferred to Stuttgart,2024-08-10T12:18:55.962223Z,55,450434.jpg,0.0,False,Undav,0.0,False,,u,5,36,0,0,0,1437,3,0.0,0.0,Undav,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,694,73,693,73,692,73,694,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,119,35,688,72,694,73,668,76,0.0,0.0
167,True,True,100.0,100.0,469142,0,0,0,0,0,2,1.2,1.2,1,Jan Paul,1.2,144,False,,2024-09-29T22:30:06.452903Z,45,469142.jpg,2.1,False,van Hecke,1.1,False,,a,5,36,29,179105,1882,108608,4248,0.3,6.4,Van Hecke,152.0,1160,0,1,2,17,0,0,0,4,0,0,0,160,289.2,111.4,72.0,47.3,13,0.57,0.69,1.26,18.03,76,28,170,38,201,50,143,35,,,,,,,0.04,0.0,0.05,0.09,1.4,1.32,405,78,240,71,234,71,198,78,1.01,0.16
168,True,True,50.0,50.0,111478,0,0,0,0,1,2,0.2,0.2,0,Joël,0.4,145,False,Knock - 50% chance of playing,2024-11-30T01:00:07.662889Z,45,111478.jpg,3.1,False,Veltman,2.4,False,,d,5,36,34,608262,42,496833,22441,0.1,7.6,Veltman,152.0,956,0,0,3,12,0,0,0,1,0,0,5,152,156.8,70.3,18.0,24.6,11,0.07,1.07,1.14,14.82,205,78,226,59,314,101,264,84,,,,,,,0.01,0.0,0.1,0.11,1.4,1.13,363,61,337,110,107,27,128,54,1.04,0.28
169,True,True,100.0,100.0,489639,0,0,0,0,0,1,1.6,1.6,1,Bart,1.6,146,False,,2024-08-12T14:30:04.523944Z,45,489639.jpg,2.6,False,Verbruggen,3.2,False,,a,5,36,36,477358,6074,209671,8697,0.4,8.0,Verbruggen,152.0,1260,0,0,2,24,0,0,0,2,0,42,2,144,387.2,0.0,0.0,38.8,14,0.00,0.00,0.00,23.66,26,8,606,64,590,59,187,8,,,,,,,0.0,3.0,0.0,0.0,1.69,1.71,412,18,202,17,163,26,104,16,1.0,0.14
170,True,True,25.0,25.0,110735,0,0,-2,2,0,2,0.0,0.0,0,Adam,0.0,147,False,Hamstring injury - 25% chance of playing,2024-10-06T22:00:07.268394Z,43,110735.jpg,0.3,False,Webster,0.1,False,,d,5,36,1,2926,13,10232,65,0.0,0.2,Webster,241.0,78,0,0,0,4,0,0,0,0,0,0,0,7,20.4,1.8,2.0,2.4,2,0.00,0.03,0.03,3.95,399,141,416,147,388,136,426,144,,,,,,,0.0,0.0,0.03,0.03,4.56,4.62,542,119,494,198,480,164,500,181,2.31,0.0
171,True,True,75.0,100.0,50175,0,0,3,-3,1,4,0.8,1.0,0,Danny,1.0,148,False,Ankle injury - 75% chance of playing,2024-12-16T09:30:06.558564Z,58,50175.jpg,4.9,False,Welbeck,13.8,False,,d,5,36,69,3686530,6188,2624418,151416,0.2,11.9,Welbeck,241.0,1111,6,2,5,16,0,0,0,1,0,0,13,247,293.0,173.8,370.0,83.7,13,5.57,0.44,6.01,20.73,69,9,105,8,29,13,42,10,,,1.0,,3.0,,0.45,0.0,0.04,0.49,1.68,1.3,87,26,270,33,22,8,27,8,1.05,0.41
172,True,True,100.0,100.0,467779,0,0,-3,3,0,3,1.4,1.4,1,Mats,1.4,149,False,,2024-08-29T09:30:04.701478Z,47,467779.jpg,1.6,False,Wieffer,0.1,False,,a,5,36,19,13411,193,16749,210,0.3,4.0,Wieffer,152.0,409,0,2,1,12,0,0,0,2,0,0,0,76,109.8,78.0,38.0,22.2,3,0.31,0.15,0.46,9.40,261,114,212,132,262,146,274,137,,,,,,,0.07,0.0,0.03,0.1,2.07,2.64,336,218,219,109,300,139,482,181,0.66,0.22
173,True,True,100.0,100.0,513433,0,0,-1,1,0,3,0.4,0.4,1,Brajan,0.4,595,False,,2024-11-30T01:00:08.395710Z,54,513433.jpg,1.0,False,Gruda,0.0,False,,a,5,36,6,1156,28,3659,32,0.1,1.1,Gruda,80.0,81,0,0,0,4,0,0,0,0,0,0,0,15,16.2,24.0,18.0,5.8,0,0.05,0.08,0.13,2.27,408,190,323,183,315,174,388,190,,,,,,,0.06,0.0,0.09,0.15,2.52,4.44,141,84,350,171,441,212,596,253,0.0,0.0
174,True,True,100.0,100.0,509416,0,0,0,0,0,3,2.0,2.0,2,Yasin,2.0,600,False,,2024-12-03T12:30:09.025260Z,50,509416.jpg,1.8,False,Ayari,0.0,False,,a,5,36,24,4444,69,3857,131,0.4,4.8,Ayari,206.0,795,0,0,4,9,0,0,0,2,0,0,0,124,133.8,227.9,102.0,46.6,9,0.87,1.10,1.97,12.56,233,100,67,54,153,97,144,85,3.0,,,,,,0.1,0.0,0.12,0.22,1.42,1.02,227,144,171,85,280,129,553,223,1.02,0.45
175,True,False,0.0,0.0,513834,0,0,0,0,0,3,0.0,0.0,0,Andrew,0.0,601,False,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,50,513834.jpg,0.0,False,Moran,0.0,False,,u,5,36,0,24,0,511,1,0.0,0.0,Moran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,685,310,682,310,678,308,685,310,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,228,145,669,302,685,310,680,305,0.0,0.0
