,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
50,FPLrookie1,1954.0,1981.83,1957.11,1927.79,-24.31,212739,19823,13807,19948,36.8%
51,FplBudget,2033.0,1928.3,1928.79,1924.26,82.65,39274,81072,43023,22573,89.1%
52,FF_Vader,2041.0,2000.82,2013.96,1983.05,18.49,31398,9063,200,866,60.5%
53,alasdairtweets,2088.0,2030.43,2014.47,1990.43,53.33,6860,2459,190,434,78.1%
54,fpl_analytic,1922.0,1874.43,1900.45,1895.4,8.33,348937,242304,94377,61821,54.9%
55,stephendeyoung,1907.0,1890.57,1868.1,1850.09,14.57,427279,178708,203572,192638,58.6%
56,James_Ingram15,1954.0,2013.25,2008.23,1995.96,-74.93,211216,5363,393,323,14.9%
57,FPL_Kid,1988.0,1952.9,1914.29,1914.05,38.18,113357,44947,65807,33222,70.8%
58,fpl_jan,2150.0,2122.47,2027.82,1996.08,79.42,457,3,58,322,88.1%
59,FPL_Mezzala,2066.0,2092.99,2032.89,2017.77,-4.24,14678,27,14,6,47.9%
60,morstats,1957.0,1953.72,1883.86,1867.01,33.25,200401,44176,143581,132771,67.9%
61,FplOpinion,1978.0,1956.03,1976.35,1972.91,-13.94,137635,41942,4890,1650,42.8%
62,_NeilFPL,2044.0,2027.81,2002.58,1991.83,13.74,28689,2769,630,407,58%
63,UnderstandingF8,1903.0,1807.06,1799.7,1782.34,83.59,451949,620585,693201,674044,89.3%
64,EejRoberts,1964.0,2015.29,2004.76,1995.63,-64.29,177593,4989,510,325,18.4%
65,FPL_Gents,2005.0,1949.96,1975.13,1952.45,22.38,78587,48276,5358,5430,62.5%
66,FPLHaggis,1972.0,1985.37,1944.44,1924.64,-2.07,154345,17324,23265,22136,49%
67,Jumpthewave,2006.0,2008.7,1966.45,1943.0,10.74,76848,6598,8060,9805,56.2%
68,DarraghNoonan,2051.0,2060.71,2004.23,1991.04,9.92,23403,463,529,415,55.8%
69,FPL_Chase,2064.0,2026.28,2016.86,1997.58,27.42,15666,2983,150,298,65%
70,jonwalker88,1921.0,1983.66,2010.1,2008.2,-103.25,351758,18529,270,62,6.3%
71,TomDavies_17,2061.0,2033.68,1989.27,1978.09,38.06,17263,2110,2251,1147,70.7%
72,FodWeTrust,1932.0,1942.39,1984.81,1968.59,-56.98,300516,57337,2922,1971,21.8%
73,FplPass,2018.0,1961.47,1877.38,1873.36,91.81,57598,36233,168862,113504,91%
74,prparsons,2018.0,2015.03,1974.74,1948.64,15.98,57598,5015,5425,6943,59.5%
75,FplJeb,1904.0,1905.1,2006.07,1981.98,-84.83,443823,134413,436,940,11.8%
76,JosesBusDrivers,1862.0,1987.82,2004.76,2008.13,-161.74,718339,15884,525,62,0.6%
77,hidethecactus,2054.0,1978.17,1930.33,1919.88,88.65,21801,22442,40540,26830,90.6%
78,tweetsofagooner,1883.0,1844.17,1892.47,1893.98,-17.78,571202,378219,117036,63814,40.6%
79,FplRafiki,1971.0,1882.75,1865.54,1861.64,78.02,158070,208489,213546,149002,87.8%
80,FPL_Audit,2081.0,1987.34,1987.75,1957.53,80.4,8832,16133,2369,4160,88.4%
81,DaveCZfpl,1891.0,1878.6,1922.49,1916.84,-38.78,522973,225723,51371,30356,29.6%
82,PaulGiurculet,2123.0,2004.7,1917.32,1901.24,159.92,1679,7514,60576,50616,99.3%
83,k_rybaczuk,1884.0,1897.42,1931.96,1892.05,-46.6,565301,158915,37839,67327,26%
84,CoalportGlen,2089.0,2084.22,2017.06,1990.39,36.25,6530,70,144,434,69.5%
85,FPLvariance,1943.0,1998.65,1980.86,1969.7,-63.02,253931,10255,3661,1876,19%
