,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
27,FPL_LFE,2152.0,2121.44,2056.38,2038.61,67.77,53925,21618,61076,50997,83.6%
28,_jtreble,2181.0,2193.83,2142.98,2116.26,17.82,25934,1145,1090,1338,59.9%
29,DanielSaetre,2153.0,2134.74,2141.87,2122.21,7.46,52388,14283,1124,1036,54.8%
30,FBinary01,2186.0,2127.05,2100.47,2081.3,70.7,22544,18184,12067,10414,84.8%
31,FPL_Data,2010.0,2085.04,2049.23,2056.98,-66.14,537497,56047,72272,27744,17%
32,FPL_ElStatto,2064.0,2031.8,2051.59,2034.46,12.01,272242,158127,68366,57485,57%
33,FplSigurd,2169.0,2228.45,2186.66,2167.19,-37.35,35481,133,13,18,30.3%
34,JoeBopara,2036.0,2104.23,2125.07,2093.08,-84.12,395872,34478,3392,5954,11.1%
35,dLincolnlawyer,2151.0,2196.64,2144.8,2136.92,-20.67,55093,970,985,269,38.8%
36,FPL_Statoholic,2147.0,2047.09,2098.63,2108.5,49.23,60245,121228,13090,1979,75.7%
37,FplAmateur,2160.0,2084.73,2045.36,2031.47,93.86,44081,56545,78947,61641,91.4%
38,wolacola,2176.0,2174.69,2154.75,2157.04,1.36,29805,3124,418,41,51.1%
39,Hashtag_MEGA,2065.0,2149.97,2164.37,2166.16,-107.9,266370,8729,167,33,5.2%
40,dav_fifa,2129.0,1993.7,1964.06,1948.34,147.95,89708,289024,401531,354798,98.7%
41,MaulanaRiandi,2226.0,2216.12,2137.61,2110.41,59.34,6302,311,1608,1841,80.2%
42,Rak464,2121.0,2095.98,2120.83,2096.86,3.73,104988,43349,4126,4831,52.6%
43,ArneBarsnes,2235.0,2175.21,2162.03,2148.23,60.7,4529,3074,226,107,80.9%
44,FPL_PapaSmurf,2063.0,2010.05,2012.12,2006.26,40.91,276228,225784,165141,115721,71.7%
45,gezza96,2216.0,2176.82,2105.43,2086.59,81.02,9103,2884,9701,8039,88.5%
46,Raghy78d,2246.0,2200.83,2186.28,2152.87,53.62,2967,777,28,75,77.6%
47,pdhFPL,2077.0,2188.28,2153.34,2165.81,-104.56,223182,1574,450,33,5.8%
48,NeilRankinZA,2071.0,2031.04,2005.68,2016.16,40.9,244493,160479,187123,92112,71.7%
49,EuanThompson,2223.0,2236.11,2183.06,2173.19,13.35,7029,59,31,5,57.8%
50,FPLrookie1,2100.0,2138.21,2108.16,2075.96,-19.73,153637,12988,8552,12598,39.4%
51,FplBudget,2160.0,2075.22,2078.99,2076.28,70.53,44625,68428,28379,12349,84.7%
52,FF_Vader,2188.0,2161.8,2168.62,2136.26,19.89,21314,5635,110,277,60.9%
53,alasdairtweets,2238.0,2194.4,2170.35,2146.46,55.24,4111,1092,103,109,78.3%
54,fpl_analytic,2068.0,2028.65,2046.91,2043.46,15.58,256610,166209,75490,43491,58.8%
55,stephendeyoung,2055.0,2062.29,2026.86,2007.39,10.53,308303,91623,119663,112619,56.3%
56,James_Ingram15,2140.0,2190.03,2164.77,2154.68,-42.23,70113,1369,167,55,28.2%
57,FPL_Kid,2136.0,2105.27,2057.21,2059.98,49.56,77436,33788,59714,24346,75.8%
58,fpl_jan,2300.0,2286.31,2182.96,2150.36,81.7,247,3,31,98,88.5%
59,FPL_Mezzala,2221.0,2265.48,2196.11,2179.33,-4.69,7550,6,5,4,48%
60,morstats,2110.0,2090.01,2025.78,2006.28,57.23,127631,49920,122010,115706,79.3%
61,FplOpinion,2118.0,2115.88,2125.97,2124.45,-16.79,110486,25023,3243,854,41%
62,_NeilFPL,2185.0,2185.86,2155.01,2143.2,11.29,23121,1844,415,158,56.6%
63,UnderstandingF8,2021.0,1950.96,1947.23,1930.35,65.62,476074,510929,516020,478387,82.9%
64,EejRoberts,2111.0,2170.02,2146.19,2136.91,-52.45,125301,3850,894,269,22.9%
65,FPL_Gents,2136.0,2109.08,2131.41,2106.4,7.68,77560,30374,2307,2165,54.9%
66,FPLHaggis,2089.0,2134.52,2087.23,2067.72,-19.69,184880,14348,20302,17846,39.4%
67,Jumpthewave,2143.0,2175.4,2124.09,2098.82,-1.93,66514,3058,3554,4412,49.4%
68,DarraghNoonan,2197.0,2220.33,2156.67,2141.16,12.18,16400,242,339,175,57.1%
69,FPL_Chase,2194.0,2181.43,2169.93,2149.39,14.62,17916,2302,103,102,58.4%
70,jonwalker88,2079.0,2140.03,2166.44,2166.11,-91.33,215754,12432,126,33,8.7%
71,TomDavies_17,2186.0,2188.2,2136.93,2124.01,24.09,22544,1589,1691,881,63.2%
72,FodWeTrust,2095.0,2111.98,2143.37,2125.7,-44.8,166670,27615,1070,820,26.9%
73,FplPass,2116.0,2081.96,1992.04,1987.86,83.43,114980,59828,243588,169992,89.1%
74,prparsons,2139.0,2173.8,2121.79,2094.69,-3.24,72191,3218,3990,5592,48.6%
75,FplJeb,2047.0,2055.98,2149.32,2122.07,-75.32,343571,103480,625,1041,13.6%
76,JosesBusDrivers,2017.0,2131.91,2147.89,2152.69,-139.92,494911,15596,686,75,1.5%
77,hidethecactus,2190.0,2136.02,2080.59,2067.81,83.02,20389,13679,26773,17797,88.9%
78,tweetsofagooner,2036.0,2014.48,2049.59,2051.89,-15.54,394316,210958,71281,33116,41.5%
79,FplRafiki,2064.0,2005.24,1995.82,1992.37,53.65,273266,240709,226208,155209,77.6%
80,FPL_Audit,2215.0,2140.54,2138.23,2103.69,75.03,9352,12122,1365,2834,86.3%
81,DaveCZfpl,2021.0,2035.14,2076.59,2071.64,-53.03,475531,148842,31274,15266,22.6%
82,PaulGiurculet,2255.0,2161.04,2065.16,2049.16,151.35,2108,5798,48205,36453,98.8%
83,k_rybaczuk,2061.0,2060.55,2091.84,2047.95,-18.47,282774,94100,17723,37772,40%
84,CoalportGlen,2235.0,2236.19,2161.27,2137.81,44.59,4557,59,250,259,73.8%
85,FPLvariance,2080.0,2157.75,2129.53,2117.32,-67.24,213520,6655,2502,1283,16.5%
86,SchadenfreudeFF,2148.0,2117.68,2107.53,2092.7,29.54,59467,23607,8788,6064,65.8%
87,desphorin,2009.0,2093.1,2089.82,2079.7,-91.1,542675,46081,18634,10995,8.8%
