,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id
161,2210432,17,False,False,162,2021-12-14T19:45:00Z,0,False,False,13,,3,,[],4,2,66503
162,2210433,17,False,False,163,2021-12-14T19:45:00Z,0,False,False,20,,4,,[],2,3,66504
163,2210434,17,False,False,164,2021-12-14T19:45:00Z,0,False,False,18,,5,,[],2,2,66505
164,2210436,17,False,False,166,2021-12-14T19:45:00Z,0,False,False,17,,9,,[],3,3,66507
165,2210437,17,False,False,167,2021-12-14T19:45:00Z,0,False,False,2,,15,,[],2,2,66508
166,2210435,17,False,False,165,2021-12-14T20:00:00Z,0,False,False,16,,7,,[],2,2,66506
167,2210438,17,False,False,168,2021-12-15T20:00:00Z,0,False,False,8,,6,,[],4,4,66509
168,2210439,17,False,False,169,2021-12-15T20:00:00Z,0,False,False,14,,11,,[],2,4,66510
169,2210440,17,False,False,170,2021-12-15T20:00:00Z,0,False,False,10,,12,,[],3,5,66511
170,2210441,18,False,False,171,2021-12-18T15:00:00Z,0,False,False,5,,2,,[],2,3,66512
171,2210442,18,False,False,172,2021-12-18T15:00:00Z,0,False,False,9,,8,,[],4,3,66513
172,2210443,18,False,False,173,2021-12-18T15:00:00Z,0,False,False,1,,10,,[],3,3,66514
173,2210444,18,False,False,174,2021-12-18T15:00:00Z,0,False,False,4,,13,,[],2,4,66515
174,2210445,18,False,False,175,2021-12-18T15:00:00Z,0,False,False,12,,14,,[],4,2,66516
175,2210446,18,False,False,176,2021-12-18T15:00:00Z,0,False,False,3,,16,,[],2,2,66517
176,2210447,18,False,False,177,2021-12-18T15:00:00Z,0,False,False,11,,17,,[],4,4,66518
177,2210448,18,False,False,178,2021-12-18T15:00:00Z,0,False,False,7,,18,,[],2,2,66519
178,2210449,18,False,False,179,2021-12-18T15:00:00Z,0,False,False,15,,19,,[],2,4,66520
179,2210450,18,False,False,180,2021-12-18T15:00:00Z,0,False,False,6,,20,,[],4,3,66521
180,2210451,19,False,False,181,2021-12-26T15:00:00Z,0,False,False,6,,2,,[],4,3,66522
181,2210452,19,False,False,182,2021-12-26T15:00:00Z,0,False,False,3,,4,,[],2,3,66523
182,2210453,19,False,False,183,2021-12-26T15:00:00Z,0,False,False,8,,5,,[],4,2,66524
183,2210454,19,False,False,184,2021-12-26T15:00:00Z,0,False,False,10,,11,,[],3,4,66525
184,2210455,19,False,False,185,2021-12-26T15:00:00Z,0,False,False,9,,12,,[],4,5,66526
185,2210456,19,False,False,186,2021-12-26T15:00:00Z,0,False,False,13,,14,,[],4,2,66527
186,2210457,19,False,False,187,2021-12-26T15:00:00Z,0,False,False,1,,15,,[],3,2,66528
187,2210458,19,False,False,188,2021-12-26T15:00:00Z,0,False,False,7,,17,,[],2,4,66529
188,2210459,19,False,False,189,2021-12-26T15:00:00Z,0,False,False,16,,19,,[],2,4,66530
189,2210460,19,False,False,190,2021-12-26T15:00:00Z,0,False,False,18,,20,,[],2,3,66531
190,2210461,20,False,False,191,2021-12-28T15:00:00Z,0,False,False,20,,1,,[],2,4,66532
191,2210462,20,False,False,192,2021-12-28T15:00:00Z,0,False,False,12,,3,,[],4,2,66533
192,2210463,20,False,False,193,2021-12-28T15:00:00Z,0,False,False,4,,6,,[],2,4,66534
193,2210464,20,False,False,194,2021-12-28T15:00:00Z,0,False,False,15,,7,,[],2,2,66535
194,2210465,20,False,False,195,2021-12-28T15:00:00Z,0,False,False,14,,8,,[],2,3,66536
195,2210466,20,False,False,196,2021-12-28T15:00:00Z,0,False,False,2,,10,,[],2,3,66537
196,2210467,20,False,False,197,2021-12-28T15:00:00Z,0,False,False,11,,9,,[],4,3,66538
197,2210468,20,False,False,198,2021-12-28T15:00:00Z,0,False,False,5,,13,,[],2,4,66539
198,2210469,20,False,False,199,2021-12-28T15:00:00Z,0,False,False,17,,16,,[],3,2,66540
199,2210470,20,False,False,200,2021-12-28T15:00:00Z,0,False,False,19,,18,,[],3,2,66541
200,2210471,21,False,False,201,2022-01-01T15:00:00Z,0,False,False,12,,1,,[],4,4,66542
201,2210472,21,False,False,202,2022-01-01T15:00:00Z,0,False,False,2,,3,,[],2,2,66543
202,2210473,21,False,False,203,2022-01-01T15:00:00Z,0,False,False,11,,6,,[],4,4,66544
203,2210474,21,False,False,204,2022-01-01T15:00:00Z,0,False,False,19,,7,,[],3,2,66545
204,2210475,21,False,False,205,2022-01-01T15:00:00Z,0,False,False,4,,8,,[],2,3,66546
205,2210476,21,False,False,206,2022-01-01T15:00:00Z,0,False,False,5,,10,,[],2,3,66547
206,2210477,21,False,False,207,2022-01-01T15:00:00Z,0,False,False,15,,9,,[],2,3,66548
207,2210478,21,False,False,208,2022-01-01T15:00:00Z,0,False,False,20,,13,,[],2,4,66549
208,2210479,21,False,False,209,2022-01-01T15:00:00Z,0,False,False,14,,16,,[],2,2,66550
209,2210480,21,False,False,210,2022-01-01T15:00:00Z,0,False,False,17,,18,,[],3,2,66551
210,2210481,22,False,False,211,2022-01-15T15:00:00Z,0,False,False,13,,2,,[],4,3,66552
211,2210482,22,False,False,212,2022-01-15T15:00:00Z,0,False,False,7,,4,,[],2,3,66553
212,2210483,22,False,False,213,2022-01-15T15:00:00Z,0,False,False,9,,5,,[],4,2,66554
213,2210484,22,False,False,214,2022-01-15T15:00:00Z,0,False,False,3,,11,,[],2,4,66555
214,2210485,22,False,False,215,2022-01-15T15:00:00Z,0,False,False,6,,12,,[],4,5,66556
215,2210486,22,False,False,216,2022-01-15T15:00:00Z,0,False,False,18,,14,,[],2,2,66557
216,2210487,22,False,False,217,2022-01-15T15:00:00Z,0,False,False,8,,15,,[],4,2,66558
217,2210488,22,False,False,218,2022-01-15T15:00:00Z,0,False,False,1,,17,,[],3,4,66559
218,2210489,22,False,False,219,2022-01-15T15:00:00Z,0,False,False,10,,19,,[],3,4,66560
219,2210490,22,False,False,220,2022-01-15T15:00:00Z,0,False,False,16,,20,,[],2,3,66561
220,2210491,23,False,False,221,2022-01-22T15:00:00Z,0,False,False,5,,1,,[],2,4,66562
221,2210492,23,False,False,222,2022-01-22T15:00:00Z,0,False,False,20,,3,,[],2,2,66563
222,2210493,23,False,False,223,2022-01-22T15:00:00Z,0,False,False,17,,6,,[],3,4,66564
223,2210494,23,False,False,224,2022-01-22T15:00:00Z,0,False,False,11,,7,,[],4,2,66565
224,2210495,23,False,False,225,2022-01-22T15:00:00Z,0,False,False,2,,8,,[],2,3,66566
225,2210496,23,False,False,226,2022-01-22T15:00:00Z,0,False,False,14,,10,,[],2,3,66567
226,2210497,23,False,False,227,2022-01-22T15:00:00Z,0,False,False,4,,9,,[],2,3,66568
227,2210498,23,False,False,228,2022-01-22T15:00:00Z,0,False,False,19,,13,,[],3,4,66569
228,2210499,23,False,False,229,2022-01-22T15:00:00Z,0,False,False,12,,16,,[],4,2,66570
229,2210500,23,False,False,230,2022-01-22T15:00:00Z,0,False,False,15,,18,,[],2,2,66571
230,2210501,24,False,False,231,2022-02-08T19:45:00Z,0,False,False,10,,2,,[],3,3,66572
231,2210502,24,False,False,232,2022-02-08T19:45:00Z,0,False,False,6,,4,,[],4,3,66573
232,2210503,24,False,False,233,2022-02-08T19:45:00Z,0,False,False,13,,5,,[],4,2,66574
233,2210504,24,False,False,234,2022-02-08T19:45:00Z,0,False,False,7,,15,,[],2,2,66575
234,2210505,24,False,False,235,2022-02-08T19:45:00Z,0,False,False,18,,19,,[],2,4,66576
235,2210506,24,False,False,236,2022-02-08T19:45:00Z,0,False,False,1,,20,,[],3,3,66577
236,2210509,24,False,False,239,2022-02-09T19:45:00Z,0,False,False,8,,14,,[],4,2,66580
237,2210510,24,False,False,240,2022-02-09T19:45:00Z,0,False,False,16,,17,,[],2,4,66581
238,2210507,24,False,False,237,2022-02-09T20:00:00Z,0,False,False,9,,11,,[],4,4,66578
239,2210508,24,False,False,238,2022-02-09T20:00:00Z,0,False,False,3,,12,,[],2,5,66579
240,2210511,25,False,False,241,2022-02-12T15:00:00Z,0,False,False,7,,3,,[],2,2,66582
241,2210512,25,False,False,242,2022-02-12T15:00:00Z,0,False,False,11,,5,,[],4,2,66583
242,2210513,25,False,False,243,2022-02-12T15:00:00Z,0,False,False,1,,6,,[],3,4,66584
243,2210514,25,False,False,244,2022-02-12T15:00:00Z,0,False,False,10,,8,,[],3,3,66585
244,2210515,25,False,False,245,2022-02-12T15:00:00Z,0,False,False,19,,9,,[],3,3,66586
245,2210516,25,False,False,246,2022-02-12T15:00:00Z,0,False,False,16,,13,,[],2,4,66587
246,2210517,25,False,False,247,2022-02-12T15:00:00Z,0,False,False,2,,14,,[],2,2,66588
247,2210518,25,False,False,248,2022-02-12T15:00:00Z,0,False,False,12,,15,,[],4,2,66589
248,2210519,25,False,False,249,2022-02-12T15:00:00Z,0,False,False,20,,17,,[],2,4,66590
249,2210520,25,False,False,250,2022-02-12T15:00:00Z,0,False,False,4,,18,,[],2,2,66591
250,2210521,26,False,False,251,2022-02-19T15:00:00Z,0,False,False,3,,1,,[],2,4,66592
251,2210522,26,False,False,252,2022-02-19T15:00:00Z,0,False,False,18,,2,,[],2,3,66593
252,2210523,26,False,False,253,2022-02-19T15:00:00Z,0,False,False,5,,4,,[],2,3,66594
253,2210524,26,False,False,254,2022-02-19T15:00:00Z,0,False,False,6,,7,,[],4,2,66595
254,2210525,26,False,False,255,2022-02-19T15:00:00Z,0,False,False,13,,10,,[],4,3,66596
255,2210526,26,False,False,256,2022-02-19T15:00:00Z,0,False,False,15,,11,,[],2,4,66597
256,2210527,26,False,False,257,2022-02-19T15:00:00Z,0,False,False,17,,12,,[],3,5,66598
257,2210528,26,False,False,258,2022-02-19T15:00:00Z,0,False,False,8,,16,,[],4,2,66599
258,2210529,26,False,False,259,2022-02-19T15:00:00Z,0,False,False,14,,19,,[],2,4,66600
259,2210530,26,False,False,260,2022-02-19T15:00:00Z,0,False,False,9,,20,,[],4,3,66601
260,2210531,27,False,False,261,2022-02-26T15:00:00Z,0,False,False,11,,1,,[],4,4,66602
261,2210532,27,False,False,262,2022-02-26T15:00:00Z,0,False,False,14,,3,,[],2,2,66603
262,2210533,27,False,False,263,2022-02-26T15:00:00Z,0,False,False,2,,4,,[],2,3,66604
263,2210534,27,False,False,264,2022-02-26T15:00:00Z,0,False,False,9,,6,,[],4,4,66605
264,2210535,27,False,False,265,2022-02-26T15:00:00Z,0,False,False,5,,7,,[],2,2,66606
265,2210536,27,False,False,266,2022-02-26T15:00:00Z,0,False,False,12,,8,,[],4,3,66607
266,2210537,27,False,False,267,2022-02-26T15:00:00Z,0,False,False,17,,10,,[],3,3,66608
267,2210538,27,False,False,268,2022-02-26T15:00:00Z,0,False,False,18,,13,,[],2,4,66609
268,2210539,27,False,False,269,2022-02-26T15:00:00Z,0,False,False,15,,16,,[],2,2,66610
269,2210540,27,False,False,270,2022-02-26T15:00:00Z,0,False,False,20,,19,,[],2,4,66611
270,2210541,28,False,False,271,2022-03-05T15:00:00Z,0,False,False,16,,2,,[],2,3,66612
271,2210542,28,False,False,272,2022-03-05T15:00:00Z,0,False,False,6,,5,,[],4,2,66613
272,2210543,28,False,False,273,2022-03-05T15:00:00Z,0,False,False,10,,9,,[],3,3,66614
273,2210544,28,False,False,274,2022-03-05T15:00:00Z,0,False,False,19,,11,,[],3,4,66615
274,2210545,28,False,False,275,2022-03-05T15:00:00Z,0,False,False,13,,12,,[],4,5,66616
275,2210546,28,False,False,276,2022-03-05T15:00:00Z,0,False,False,4,,14,,[],2,2,66617
276,2210547,28,False,False,277,2022-03-05T15:00:00Z,0,False,False,3,,15,,[],2,2,66618
277,2210548,28,False,False,278,2022-03-05T15:00:00Z,0,False,False,8,,17,,[],4,4,66619
278,2210549,28,False,False,279,2022-03-05T15:00:00Z,0,False,False,1,,18,,[],3,2,66620
279,2210550,28,False,False,280,2022-03-05T15:00:00Z,0,False,False,7,,20,,[],2,3,66621
280,2210551,29,False,False,281,2022-03-12T15:00:00Z,0,False,False,9,,1,,[],4,4,66622
281,2210552,29,False,False,282,2022-03-12T15:00:00Z,0,False,False,5,,3,,[],2,2,66623
282,2210553,29,False,False,283,2022-03-12T15:00:00Z,0,False,False,11,,4,,[],4,3,66624
283,2210554,29,False,False,284,2022-03-12T15:00:00Z,0,False,False,14,,6,,[],2,4,66625
284,2210555,29,False,False,285,2022-03-12T15:00:00Z,0,False,False,12,,7,,[],4,2,66626
285,2210556,29,False,False,286,2022-03-12T15:00:00Z,0,False,False,20,,8,,[],2,3,66627
286,2210557,29,False,False,287,2022-03-12T15:00:00Z,0,False,False,15,,10,,[],2,3,66628
287,2210558,29,False,False,288,2022-03-12T15:00:00Z,0,False,False,17,,13,,[],3,4,66629
288,2210559,29,False,False,289,2022-03-12T15:00:00Z,0,False,False,18,,16,,[],2,2,66630
289,2210560,29,False,False,290,2022-03-12T15:00:00Z,0,False,False,2,,19,,[],2,4,66631
290,2210561,30,False,False,291,2022-03-19T15:00:00Z,0,False,False,1,,2,,[],3,3,66632
291,2210562,30,False,False,292,2022-03-19T15:00:00Z,0,False,False,16,,5,,[],2,2,66633
292,2210563,30,False,False,293,2022-03-19T15:00:00Z,0,False,False,3,,9,,[],2,3,66634
293,2210564,30,False,False,294,2022-03-19T15:00:00Z,0,False,False,13,,11,,[],4,4,66635
294,2210565,30,False,False,295,2022-03-19T15:00:00Z,0,False,False,4,,12,,[],2,5,66636
295,2210566,30,False,False,296,2022-03-19T15:00:00Z,0,False,False,7,,14,,[],2,2,66637
296,2210567,30,False,False,297,2022-03-19T15:00:00Z,0,False,False,6,,15,,[],4,2,66638
297,2210568,30,False,False,298,2022-03-19T15:00:00Z,0,False,False,19,,17,,[],3,4,66639
298,2210569,30,False,False,299,2022-03-19T15:00:00Z,0,False,False,8,,18,,[],4,2,66640
299,2210570,30,False,False,300,2022-03-19T15:00:00Z,0,False,False,10,,20,,[],3,3,66641
300,2210571,31,False,False,301,2022-04-02T14:00:00Z,0,False,False,15,,4,,[],2,3,66642
301,2210572,31,False,False,302,2022-04-02T14:00:00Z,0,False,False,12,,5,,[],4,2,66643
302,2210573,31,False,False,303,2022-04-02T14:00:00Z,0,False,False,3,,6,,[],2,4,66644
303,2210574,31,False,False,304,2022-04-02T14:00:00Z,0,False,False,1,,7,,[],3,2,66645
304,2210575,31,False,False,305,2022-04-02T14:00:00Z,0,False,False,16,,10,,[],2,3,66646
305,2210576,31,False,False,306,2022-04-02T14:00:00Z,0,False,False,18,,11,,[],2,4,66647
306,2210577,31,False,False,307,2022-04-02T14:00:00Z,0,False,False,9,,13,,[],4,4,66648
307,2210578,31,False,False,308,2022-04-02T14:00:00Z,0,False,False,14,,17,,[],2,4,66649
308,2210579,31,False,False,309,2022-04-02T14:00:00Z,0,False,False,8,,19,,[],4,4,66650
309,2210580,31,False,False,310,2022-04-02T14:00:00Z,0,False,False,2,,20,,[],2,3,66651
310,2210581,32,False,False,311,2022-04-09T14:00:00Z,0,False,False,4,,1,,[],2,4,66652
311,2210582,32,False,False,312,2022-04-09T14:00:00Z,0,False,False,17,,2,,[],3,3,66653
312,2210583,32,False,False,313,2022-04-09T14:00:00Z,0,False,False,19,,3,,[],3,2,66654
313,2210584,32,False,False,314,2022-04-09T14:00:00Z,0,False,False,13,,8,,[],4,3,66655
314,2210585,32,False,False,315,2022-04-09T14:00:00Z,0,False,False,7,,9,,[],2,3,66656
315,2210586,32,False,False,316,2022-04-09T14:00:00Z,0,False,False,11,,12,,[],4,5,66657
316,2210587,32,False,False,317,2022-04-09T14:00:00Z,0,False,False,20,,14,,[],2,2,66658
317,2210588,32,False,False,318,2022-04-09T14:00:00Z,0,False,False,5,,15,,[],2,2,66659
318,2210589,32,False,False,319,2022-04-09T14:00:00Z,0,False,False,6,,16,,[],4,2,66660
319,2210590,32,False,False,320,2022-04-09T14:00:00Z,0,False,False,10,,18,,[],3,2,66661
320,2210591,33,False,False,321,2022-04-16T14:00:00Z,0,False,False,11,,2,,[],4,3,66662
321,2210592,33,False,False,322,2022-04-16T14:00:00Z,0,False,False,7,,8,,[],2,3,66663
322,2210593,33,False,False,323,2022-04-16T14:00:00Z,0,False,False,6,,10,,[],4,3,66664
323,2210594,33,False,False,324,2022-04-16T14:00:00Z,0,False,False,15,,13,,[],2,4,66665
324,2210595,33,False,False,325,2022-04-16T14:00:00Z,0,False,False,9,,14,,[],4,2,66666
325,2210596,33,False,False,326,2022-04-16T14:00:00Z,0,False,False,1,,16,,[],3,2,66667
326,2210597,33,False,False,327,2022-04-16T14:00:00Z,0,False,False,4,,17,,[],2,4,66668
327,2210598,33,False,False,328,2022-04-16T14:00:00Z,0,False,False,3,,18,,[],2,2,66669
328,2210599,33,False,False,329,2022-04-16T14:00:00Z,0,False,False,5,,19,,[],2,4,66670
329,2210600,33,False,False,330,2022-04-16T14:00:00Z,0,False,False,12,,20,,[],4,3,66671
330,2210601,34,False,False,331,2022-04-23T14:00:00Z,0,False,False,13,,1,,[],4,4,66672
331,2210602,34,False,False,332,2022-04-23T14:00:00Z,0,False,False,17,,3,,[],3,2,66673
332,2210603,34,False,False,333,2022-04-23T14:00:00Z,0,False,False,16,,4,,[],2,3,66674
333,2210604,34,False,False,334,2022-04-23T14:00:00Z,0,False,False,20,,5,,[],2,2,66675
334,2210605,34,False,False,335,2022-04-23T14:00:00Z,0,False,False,19,,6,,[],3,4,66676
335,2210606,34,False,False,336,2022-04-23T14:00:00Z,0,False,False,10,,7,,[],3,2,66677
336,2210607,34,False,False,337,2022-04-23T14:00:00Z,0,False,False,2,,9,,[],2,3,66678
337,2210608,34,False,False,338,2022-04-23T14:00:00Z,0,False,False,8,,11,,[],4,4,66679
338,2210609,34,False,False,339,2022-04-23T14:00:00Z,0,False,False,18,,12,,[],2,5,66680
339,2210610,34,False,False,340,2022-04-23T14:00:00Z,0,False,False,14,,15,,[],2,2,66681
340,2210611,35,False,False,341,2022-04-30T14:00:00Z,0,False,False,15,,2,,[],2,3,66682
341,2210612,35,False,False,342,2022-04-30T14:00:00Z,0,False,False,6,,8,,[],4,3,66683
342,2210613,35,False,False,343,2022-04-30T14:00:00Z,0,False,False,12,,10,,[],4,3,66684
343,2210614,35,False,False,344,2022-04-30T14:00:00Z,0,False,False,3,,13,,[],2,4,66685
344,2210615,35,False,False,345,2022-04-30T14:00:00Z,0,False,False,11,,14,,[],4,2,66686
345,2210616,35,False,False,346,2022-04-30T14:00:00Z,0,False,False,7,,16,,[],2,2,66687
346,2210617,35,False,False,347,2022-04-30T14:00:00Z,0,False,False,9,,17,,[],4,4,66688
347,2210618,35,False,False,348,2022-04-30T14:00:00Z,0,False,False,5,,18,,[],2,2,66689
348,2210619,35,False,False,349,2022-04-30T14:00:00Z,0,False,False,1,,19,,[],3,4,66690
349,2210620,35,False,False,350,2022-04-30T14:00:00Z,0,False,False,4,,20,,[],2,3,66691
350,2210621,36,False,False,351,2022-05-07T14:00:00Z,0,False,False,10,,1,,[],3,4,66692
351,2210622,36,False,False,352,2022-05-07T14:00:00Z,0,False,False,16,,3,,[],2,2,66693
352,2210623,36,False,False,353,2022-05-07T14:00:00Z,0,False,False,13,,4,,[],4,3,66694
353,2210624,36,False,False,354,2022-05-07T14:00:00Z,0,False,False,2,,5,,[],2,2,66695
354,2210625,36,False,False,355,2022-05-07T14:00:00Z,0,False,False,20,,6,,[],2,4,66696
355,2210626,36,False,False,356,2022-05-07T14:00:00Z,0,False,False,18,,7,,[],2,2,66697
356,2210627,36,False,False,357,2022-05-07T14:00:00Z,0,False,False,8,,9,,[],4,3,66698
357,2210628,36,False,False,358,2022-05-07T14:00:00Z,0,False,False,17,,11,,[],3,4,66699
358,2210629,36,False,False,359,2022-05-07T14:00:00Z,0,False,False,14,,12,,[],2,5,66700
359,2210630,36,False,False,360,2022-05-07T14:00:00Z,0,False,False,19,,15,,[],3,2,66701
360,2210631,37,False,False,361,2022-05-15T14:00:00Z,0,False,False,7,,2,,[],2,3,66702
361,2210632,37,False,False,362,2022-05-15T14:00:00Z,0,False,False,3,,8,,[],2,3,66703
362,2210633,37,False,False,363,2022-05-15T14:00:00Z,0,False,False,4,,10,,[],2,3,66704
363,2210634,37,False,False,364,2022-05-15T14:00:00Z,0,False,False,6,,13,,[],4,4,66705
364,2210635,37,False,False,365,2022-05-15T14:00:00Z,0,False,False,1,,14,,[],3,2,66706
365,2210636,37,False,False,366,2022-05-15T14:00:00Z,0,False,False,11,,16,,[],4,2,66707
366,2210637,37,False,False,367,2022-05-15T14:00:00Z,0,False,False,5,,17,,[],2,4,66708
367,2210638,37,False,False,368,2022-05-15T14:00:00Z,0,False,False,9,,18,,[],4,2,66709
368,2210639,37,False,False,369,2022-05-15T14:00:00Z,0,False,False,12,,19,,[],4,4,66710
369,2210640,37,False,False,370,2022-05-15T14:00:00Z,0,False,False,15,,20,,[],2,3,66711
370,2210641,38,False,False,371,2022-05-22T15:00:00Z,0,False,False,8,,1,,[],4,4,66712
371,2210642,38,False,False,372,2022-05-22T15:00:00Z,0,False,False,10,,3,,[],3,2,66713
372,2210643,38,False,False,373,2022-05-22T15:00:00Z,0,False,False,19,,4,,[],3,3,66714
373,2210644,38,False,False,374,2022-05-22T15:00:00Z,0,False,False,14,,5,,[],2,2,66715
374,2210645,38,False,False,375,2022-05-22T15:00:00Z,0,False,False,18,,6,,[],2,4,66716
375,2210646,38,False,False,376,2022-05-22T15:00:00Z,0,False,False,13,,7,,[],4,2,66717
376,2210647,38,False,False,377,2022-05-22T15:00:00Z,0,False,False,16,,9,,[],2,3,66718
377,2210648,38,False,False,378,2022-05-22T15:00:00Z,0,False,False,20,,11,,[],2,4,66719
378,2210649,38,False,False,379,2022-05-22T15:00:00Z,0,False,False,2,,12,,[],2,5,66720
379,2210650,38,False,False,380,2022-05-22T15:00:00Z,0,False,False,17,,15,,[],3,2,66721
