,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
351,True,True,,,122411,0,0,-1,1,0,2,-0.2,0.3,0,Cameron,-0.2,263,False,,,39,122411.jpg,1.4,False,Burgess,1.8,False,,a,10,40,14,341657,192,196149,1556,-0.1,3.6,Burgess,13.0,2021-08-15,False,p122411,900,0,1,0,23,0,0,0,0,0,0,0,69,237.2,42.3,78.0,35.8,10,0.72,0.23,0.95,21.61,0,0,0,0,0,0,0,200,76,319,99,236,66,265,81,,,,,,,0.07,0.0,0.02,0.09,2.16,2.3,713,234,761,252,356,115,148,57,1.0,0.0
352,True,True,0.0,0.0,149929,0,0,-2,2,0,3,0.0,0.0,0,Wes,0.8,264,False,Knee injury - Expected back 01 Jun,2025-01-25T21:00:10.042481Z,48,149929.jpg,1.7,False,Burns,0.0,False,,i,10,40,30,5570,4,12028,106,0.2,6.2,Burns,244.0,2021-06-09,False,p149929,922,0,1,1,23,0,0,0,1,0,0,0,144,111.6,148.5,66.0,31.8,12,0.50,1.17,1.67,23.62,0,0,0,0,0,0,0,315,144,179,118,257,142,281,143,,,,,,,0.05,0.0,0.11,0.16,2.31,2.25,289,187,306,148,321,147,574,224,1.17,0.1
353,True,True,0.0,0.0,196411,0,0,-4,4,0,3,0.0,0.0,0,Conor,0.0,265,False,Knee injury - Expected back 15 Feb,2025-01-03T20:00:09.216849Z,51,196411.jpg,2.2,False,Chaplin,0.1,False,,i,10,40,33,7667,3,26441,57,0.0,6.5,Chaplin,241.0,2021-07-27,False,p196411,605,1,2,1,12,0,0,0,1,0,0,0,115,95.6,120.4,86.0,29.7,7,1.18,0.54,1.72,14.60,0,0,0,0,0,0,0,344,158,207,130,221,126,292,148,,,,,,,0.18,0.0,0.08,0.26,2.17,1.79,179,108,723,309,247,108,485,175,1.04,0.15
354,True,False,0.0,100.0,232228,0,0,0,0,0,2,0.0,0.5,0,Harry,0.0,266,False,Loaned to Sheffield United,2025-02-03T10:21:05.274215Z,40,232228.jpg,0.1,False,Clarke,0.1,False,,u,10,40,1,10773,47,9766,151,0.0,0.2,H.Clarke,241.0,2023-01-19,False,p232228,377,0,0,0,10,1,0,0,1,1,0,0,-5,48.2,24.4,35.0,10.5,4,0.08,0.10,0.18,9.10,0,0,0,0,0,0,0,386,134,363,121,302,99,385,127,,,,,,,0.02,0.0,0.02,0.04,2.17,2.39,631,174,458,152,518,180,494,174,0.95,0.0
355,True,True,,,455084,0,0,-1,1,2,2,0.2,0.7,1,Leif,0.2,267,False,,,44,455084.jpg,2.0,False,Davis,1.5,False,,a,10,40,48,345281,265,369329,2043,0.0,10.9,Davis,241.0,2022-07-25,False,p455084,2112,1,2,2,48,0,0,0,5,0,0,5,174,389.6,627.1,124.0,114.0,24,0.84,3.65,4.49,48.36,0,0,0,0,0,0,0,100,36,12,2,174,34,51,6,1.0,,4.0,,,,0.04,0.0,0.16,0.2,2.06,2.05,515,107,384,125,273,90,166,67,1.02,0.09
356,True,True,100.0,100.0,463034,0,0,1,-1,1,4,4.0,4.5,8,Liam,4.0,268,False,,2024-12-16T09:30:06.820569Z,56,463034.jpg,4.0,False,Delap,3.5,False,,a,10,40,92,1431276,9225,1129174,9446,0.7,16.4,Delap,241.0,2024-07-13,False,p463034,1765,9,2,3,37,0,0,0,8,0,0,14,333,390.0,230.5,516.0,113.0,22,7.14,1.16,8.30,36.73,0,0,0,0,0,0,0,99,14,122,11,32,15,53,13,,,,,,,0.36,0.0,0.06,0.42,1.87,1.89,101,28,65,10,53,16,96,17,1.12,0.15
357,True,False,0.0,0.0,214964,0,0,0,0,0,2,0.0,0.0,0,George,0.0,269,False,Loaned to Middlesbrough,2024-08-31T08:22:49.668219Z,40,214964.jpg,1.0,False,Edmundson,0.1,False,,u,10,40,1,2076,0,14833,19,0.0,0.2,Edmundson,241.0,2021-07-27,False,p214964,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,561,193,541,190,502,177,561,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,627,170,456,150,419,142,518,182,0.0,0.0
358,True,True,100.0,100.0,449429,0,0,-1,1,0,2,1.8,2.3,1,Jacob,1.8,270,False,,2024-11-22T17:30:09.014564Z,39,449429.jpg,2.1,False,Greaves,4.5,False,,a,10,40,29,961694,3084,543179,2765,0.5,7.4,Greaves,241.0,2024-07-12,False,p449429,1260,1,0,2,26,0,0,0,2,0,0,0,126,349.6,41.0,100.0,49.1,14,0.68,0.09,0.77,27.48,0,0,0,0,0,0,0,124,45,320,100,204,48,215,66,,,,,,,0.05,0.0,0.01,0.06,1.96,1.86,728,242,192,57,258,80,80,27,1.0,0.14
359,True,False,0.0,0.0,167191,0,0,-1,1,0,3,0.0,0.0,0,Marcus,0.0,271,False,Loaned to Derby County,2024-08-31T08:21:56.022360Z,49,167191.jpg,1.0,False,Myers-Harness,0.0,False,,u,10,40,2,347,0,2430,1,0.0,0.4,Harness,,,False,p167191,43,0,0,0,2,0,0,0,0,0,0,0,4,9.4,1.9,6.0,1.7,0,0.00,0.05,0.05,1.36,0,0,0,0,0,0,0,463,216,449,225,401,213,476,223,,,,,,,0.0,0.0,0.1,0.1,2.85,4.19,246,155,690,287,470,216,702,295,0.0,0.0
360,True,True,100.0,100.0,222625,0,0,-1,1,1,4,0.8,1.3,1,George,0.8,272,False,,2024-11-22T17:00:09.158802Z,54,222625.jpg,1.8,False,Hirst,0.0,False,,a,10,40,21,11421,74,11877,60,0.1,3.9,Hirst,241.0,2023-07-13,False,p222625,209,1,1,0,4,0,0,0,1,0,0,2,66,63.4,37.9,87.0,19.0,1,0.97,0.10,1.07,6.69,0,0,0,0,0,0,0,370,38,326,37,219,38,347,38,,,,,1.0,,0.42,0.0,0.04,0.46,2.88,1.72,130,39,316,34,311,37,595,75,0.43,0.0
361,True,False,0.0,0.0,524180,0,0,0,0,0,3,0.0,0.0,0,Cameron,0.0,273,False,Loaned to Wycombe,2024-08-23T12:39:48.370081Z,45,524180.jpg,0.0,False,Humphreys,0.0,False,,u,10,40,0,651,0,5140,7,0.0,0.0,Humphreys,,,False,p524180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,686,282,681,283,664,275,686,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,271,629,246,690,283,678,283,0.0,0.0
362,True,True,100.0,100.0,503301,0,0,-3,3,0,3,1.6,2.1,2,Omari,1.6,274,False,,2025-01-05T21:30:08.661931Z,52,503301.jpg,2.7,False,Giraud-Hutchinson,0.3,False,,a,10,40,59,74152,280,99191,1159,0.3,11.3,Hutchinson,241.0,2024-07-01,False,p503301,1867,2,1,3,40,0,0,0,4,0,0,4,216,245.8,297.1,294.0,83.9,22,1.79,1.40,3.19,39.87,0,0,0,0,0,0,0,192,78,81,62,66,42,102,61,,,3.0,,,,0.09,0.0,0.07,0.16,1.92,1.93,167,101,217,98,160,64,295,93,1.06,0.14
363,True,True,100.0,100.0,222018,0,0,-1,1,0,2,0.2,0.7,0,Ben,0.2,275,False,,2024-11-25T09:30:07.489482Z,39,222018.jpg,1.0,False,Johnson,2.1,False,,a,10,40,14,328473,280,469828,1423,0.1,3.6,Johnson,241.0,2024-07-01,False,p222018,822,0,1,0,25,0,0,0,2,0,0,0,21,166.8,87.9,40.0,29.4,8,0.40,0.39,0.79,24.65,0,0,0,0,0,0,0,259,94,247,66,291,91,293,92,,,,,,,0.04,0.0,0.04,0.08,2.7,2.74,721,239,360,106,409,134,136,51,0.88,0.0
364,True,False,0.0,0.0,94926,0,0,0,0,0,4,0.0,0.0,0,Freddie,0.0,276,False,Mutual termination of contract,2024-08-31T06:23:26.859072Z,45,94926.jpg,0.0,False,Ladapo,0.4,False,,u,10,40,0,59882,0,215989,236,0.0,0.0,Ladapo,,,False,p94926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,645,53,639,54,619,53,645,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,359,64,583,46,650,58,280,46,0.0,0.0
365,True,True,100.0,100.0,106606,0,0,-1,1,0,3,0.2,0.7,0,Massimo,0.2,277,False,,2024-12-25T22:30:08.205367Z,44,106606.jpg,1.3,False,Luongo,0.2,False,,a,10,40,8,72445,93,86166,174,0.0,1.8,Luongo,13.0,2023-01-05,False,p106606,169,0,0,0,5,0,0,0,0,0,0,0,30,31.2,5.6,2.0,4.0,2,0.00,0.01,0.01,5.73,0,0,0,0,0,0,0,409,189,426,218,432,223,443,210,,,,,,,0.0,0.0,0.01,0.01,3.05,2.66,479,300,380,176,377,177,353,113,1.07,0.0
366,True,True,100.0,100.0,74944,0,0,-1,1,0,3,1.6,2.1,2,Sam,1.6,278,False,,2024-12-21T21:30:08.223651Z,49,74944.jpg,2.3,False,Morsy,0.1,False,,a,10,40,51,43933,81,53857,221,0.3,10.4,Morsy,63.0,2021-08-31,False,p74944,1902,1,1,2,43,0,0,0,7,0,0,5,294,302.6,237.2,26.0,56.4,21,0.31,1.00,1.31,41.95,0,0,0,0,0,0,0,150,57,115,82,331,178,183,99,,,,,,,0.01,0.0,0.05,0.06,1.99,2.03,237,151,215,96,225,98,403,137,0.99,0.09
367,True,False,0.0,0.0,246265,0,0,0,0,0,2,0.0,0.0,0,Corrie,0.0,279,False,Permanent transfer to Kilmarnock,2024-08-01T06:52:12.954431Z,40,246265.jpg,0.0,False,Ndaba,0.0,False,,u,10,40,0,0,0,629,1,0.0,0.0,Ndaba,,,False,p246265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,563,195,543,192,504,179,563,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,634,177,460,154,569,193,734,248,0.0,0.0
368,True,True,,,434044,0,0,-1,1,0,1,0.0,0.5,0,Cieran,0.0,280,False,,,39,434044.jpg,0.0,False,Slicker,0.7,False,,a,10,40,0,42241,213,62082,240,0.0,0.0,Slicker,243.0,2023-07-08,False,p434044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,544,52,521,29,477,14,544,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,726,76,430,41,551,52,237,34,0.0,0.0
369,True,True,100.0,100.0,231899,0,0,-2,2,0,3,0.8,1.3,1,Jack,0.8,281,False,,2024-11-22T17:30:09.045912Z,48,231899.jpg,1.2,False,Taylor,0.0,False,,a,10,40,22,2922,20,4615,25,0.2,4.6,Taylor,104.0,2023-06-26,False,p231899,404,1,0,0,6,0,0,0,3,0,0,1,83,96.6,82.7,65.0,24.4,1,0.55,0.71,1.26,8.28,0,0,0,0,0,0,0,340,156,255,157,258,143,316,158,,,,,,,0.12,0.0,0.16,0.28,1.84,1.34,308,201,308,150,398,192,599,235,0.22,0.0
370,True,True,100.0,100.0,180804,0,0,-1,1,0,2,0.4,0.9,1,Axel,0.4,282,False,,2024-11-30T22:00:07.627808Z,39,180804.jpg,1.4,False,Tuanzebe,1.5,False,,a,10,40,17,420926,2548,388308,1074,0.1,4.4,Tuanzebe,50.0,2023-09-08,False,p180804,976,0,0,1,20,0,0,0,3,0,0,0,57,163.8,52.4,19.0,23.6,11,0.18,0.08,0.26,19.12,0,0,0,0,0,0,0,264,96,308,92,352,118,320,104,,,,,,,0.02,0.0,0.01,0.03,1.76,1.84,717,236,350,102,357,116,162,65,1.01,0.09
371,True,True,,,108813,0,0,-2,2,1,1,0.6,1.1,0,Christian,0.6,283,False,,,43,108813.jpg,2.3,False,Walton,0.2,False,,a,10,40,14,21438,82,23677,410,0.1,3.3,Walton,241.0,2022-01-19,False,p108813,540,0,0,1,16,0,0,0,0,0,17,2,38,139.4,10.0,0.0,14.9,6,0.00,0.00,0.00,12.87,0,0,0,0,0,0,0,287,30,414,11,581,52,367,28,,,,,,,0.0,2.83,0.0,0.0,2.14,2.67,551,29,322,23,218,31,343,53,1.0,0.17
372,True,True,,,220583,0,0,0,0,0,2,0.2,0.7,0,Luke,0.2,284,False,,,40,220583.jpg,1.4,False,Woolfenden,1.3,False,,a,10,40,13,126718,70,137141,773,0.0,3.2,Woolfenden,241.0,2017-08-07,False,p220583,737,0,0,1,15,0,0,0,2,0,0,0,63,147.4,4.4,6.0,15.9,8,0.03,0.02,0.05,16.59,0,0,0,0,0,0,0,279,104,431,152,393,137,359,119,,,,,,,0.0,0.0,0.0,0.0,2.03,1.83,630,173,367,112,360,119,181,72,0.98,0.12
373,True,True,100.0,100.0,155405,0,0,-2,2,0,3,1.0,1.5,0,Kalvin,1.0,359,False,,2025-01-14T22:00:08.891426Z,48,155405.jpg,1.5,False,Phillips,0.1,False,,a,10,40,20,6290,33,12895,60,0.2,4.2,Phillips,241.0,2024-08-16,False,p155405,857,0,0,1,22,0,0,0,1,1,0,0,124,125.4,65.9,27.0,21.7,10,0.33,0.26,0.59,18.48,0,0,0,0,0,0,0,303,136,283,172,328,177,332,165,2.0,,2.0,,,,0.03,0.0,0.03,0.06,1.94,2.31,292,190,277,130,347,160,526,198,1.05,0.11
374,True,True,100.0,100.0,232917,0,0,-1,1,0,1,0.2,0.7,1,Arijanet,0.2,568,False,,2024-08-17T20:30:06.519689Z,44,232917.jpg,2.7,False,Muric,0.8,False,,a,10,40,49,192727,257,163359,892,0.0,11.1,Muric,286.0,2024-07-17,False,p232917,1620,0,0,1,33,0,0,0,1,0,70,5,186,531.4,0.0,0.0,53.1,18,0.00,0.01,0.01,36.22,0,0,0,0,0,0,0,29,10,623,69,599,60,198,10,,,,,,,0.0,3.89,0.0,0.0,2.01,1.83,508,22,382,27,154,28,225,31,1.0,0.06
375,True,True,100.0,100.0,481624,0,0,-2,2,0,3,1.0,1.5,1,Jaden,1.0,569,False,,2025-01-03T19:30:09.849805Z,53,481624.jpg,0.9,False,Philogene,0.0,False,,a,10,40,13,4681,25,9947,75,0.2,2.5,Jaden,241.0,2025-01-15,False,p481624,456,0,0,1,11,0,0,0,2,1,0,0,28,29.4,30.6,53.0,10.5,3,0.46,0.21,0.67,7.73,0,0,0,0,0,0,0,413,192,342,191,275,150,386,188,,,,,,,0.09,0.0,0.04,0.13,1.53,2.17,152,89,290,141,495,234,548,210,0.59,0.2
376,True,True,,,108053,0,0,-1,1,0,2,0.2,0.7,0,Conor,0.2,583,False,,,39,108053.jpg,1.0,False,Townsend,0.6,False,,a,10,40,2,61354,515,46455,649,0.1,0.5,Townsend,241.0,2024-08-01,False,p108053,46,0,0,0,2,0,0,0,0,0,0,0,11,15.4,25.1,2.0,4.3,0,0.00,0.07,0.07,0.96,0,0,0,0,0,0,0,445,160,361,120,424,150,439,152,,,,,,,0.0,0.0,0.14,0.14,1.88,3.91,711,233,359,105,408,133,250,94,0.0,0.0
377,True,True,0.0,0.0,172453,0,0,-3,3,0,3,0.0,0.0,0,Sam,1.4,611,False,Ankle injury - Expected back 15 Feb,2025-01-11T01:00:08.753842Z,57,172453.jpg,2.9,False,Szmodics,0.2,False,,i,10,40,52,108221,11,114992,344,0.2,9.1,Szmodics,104.0,2024-08-16,False,p172453,975,4,0,2,17,0,0,0,2,0,0,2,158,209.4,81.5,263.0,54.9,13,3.44,0.44,3.88,23.18,0,0,0,0,0,0,0,226,97,259,160,79,52,190,102,3.0,,,,,,0.32,0.0,0.04,0.36,2.14,1.57,89,57,242,114,140,59,378,126,1.2,0.18
378,True,True,100.0,100.0,454667,0,0,0,0,0,3,1.6,2.1,2,Jens,1.6,619,False,,2024-10-04T00:00:05.976169Z,45,454667.jpg,1.8,False,Cajuste,0.2,False,,a,10,40,30,38846,311,22890,399,0.4,6.7,Cajuste,206.0,2024-08-19,False,p454667,1043,0,0,1,24,0,0,0,2,0,0,0,148,109.0,113.6,19.0,23.9,14,0.17,0.29,0.46,24.76,0,0,0,0,0,0,0,321,147,221,138,354,192,318,159,,,,,,,0.01,0.0,0.03,0.04,2.14,2.07,389,242,213,95,303,135,383,131,1.21,0.09
379,True,True,100.0,100.0,216616,0,0,0,0,0,2,0.2,0.7,1,Dara,0.2,630,False,,2024-10-18T17:30:07.558521Z,40,216616.jpg,1.4,False,O'Shea,1.5,False,,a,10,40,29,326036,596,176234,1556,0.0,7.2,O'Shea,104.0,2024-08-25,False,p216616,1862,0,0,2,42,0,0,0,5,0,0,1,135,478.8,15.5,139.0,63.3,21,0.83,0.17,1.00,41.58,0,0,0,0,0,0,0,50,16,389,132,168,31,155,43,,,,,,,0.04,0.0,0.01,0.05,2.01,2.03,628,171,366,111,359,118,168,68,1.02,0.1
380,True,True,,,443261,0,0,-1,1,0,3,1.0,1.5,1,Jack,1.0,631,False,,,54,443261.jpg,1.5,False,Clarke,0.0,False,,a,10,40,29,8141,25,7749,52,0.2,5.4,J.Clarke,241.0,2024-08-24,False,p443261,594,0,2,0,19,0,0,0,1,0,0,0,112,108.2,130.7,77.0,31.4,5,0.83,0.71,1.54,16.30,0,0,0,0,0,0,0,322,148,196,126,243,137,286,144,,,,,,,0.13,0.0,0.11,0.24,2.47,2.88,136,80,291,142,351,164,567,219,0.76,0.0
381,True,True,0.0,0.0,229164,0,0,-2,2,0,3,0.0,0.0,0,Chiedozie,0.0,632,False,Achilles injury - Expected back 01 Jun,2024-10-26T20:00:08.138345Z,48,229164.jpg,1.4,False,Ogbene,0.0,False,,i,10,40,7,2584,3,2658,6,0.0,1.5,Ogbene,104.0,2024-08-28,False,p229164,237,0,0,0,3,0,0,0,0,0,0,0,29,22.8,30.2,12.0,6.4,3,0.00,0.05,0.05,2.36,0,0,0,0,0,0,0,426,200,344,193,373,201,416,201,,,,,,,0.0,0.0,0.02,0.02,0.9,1.14,306,199,682,285,367,171,705,296,1.14,0.0
382,True,True,,,198826,0,0,0,0,0,2,0.0,0.5,0,Ben,0.0,715,False,,,40,198826.jpg,0.0,False,Godfrey,0.0,False,,a,10,40,0,3253,130,941,101,0.0,0.0,Godfrey,241.0,2025-01-05,False,p198826,63,0,0,0,5,0,0,0,0,0,0,0,-11,4.2,1.7,2.0,0.8,1,0.00,0.02,0.02,2.39,0,0,0,0,0,0,0,484,171,451,165,426,152,489,170,,,,,,,0.0,0.0,0.03,0.03,3.41,7.14,622,168,451,148,565,190,608,209,1.43,0.0
383,True,True,,,100047417,0,0,0,0,0,5,1.0,1.5,1,Kieran,1.0,743,False,,,5,100047417.jpg,0.0,False,McKenna,0.2,False,,a,10,40,2,182,40,656,391,2.0,4.0,McKenna,242.0,2021-12-16,False,man47418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,2,0,0,0,2,515,4,491,4,447,4,515,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,760,19,264,19,522,4,623,16,0.0,0.0
384,True,True,100.0,100.0,536916,0,0,-3,3,1,3,0.3,0.8,0,Facundo,0.8,117,False,,2024-12-05T00:30:07.817700Z,47,536916.jpg,2.9,False,Buonanotte,0.6,False,,a,11,13,58,466365,620,426599,1441,0.2,12.3,Buonanotte,10.0,2024-08-10,False,p536916,1139,4,2,2,23,0,0,0,6,0,0,4,243,347.4,354.4,239.0,93.9,12,3.24,1.98,5.22,23.41,0,0,0,0,0,0,0,127,46,63,49,89,58,84,53,3.0,,,,,,0.26,0.0,0.16,0.42,1.85,1.82,343,223,305,147,137,58,244,75,0.95,0.16
385,True,True,100.0,100.0,80146,0,0,-3,3,0,3,1.3,1.8,2,Jordan,1.8,192,False,,2024-12-27T00:30:09.361030Z,52,80146.jpg,2.5,False,Ayew,0.2,False,,a,11,13,54,31196,99,60977,193,0.3,10.4,J.Ayew,81.0,2024-08-23,False,p80146,1183,4,0,1,33,0,0,0,5,0,0,3,199,219.0,210.3,259.0,68.7,13,3.35,1.10,4.45,22.99,0,0,0,0,0,0,0,220,93,132,93,81,53,131,77,,,2.0,,2.0,,0.25,0.0,0.08,0.33,1.75,2.51,154,91,206,90,196,84,381,129,0.99,0.08
386,True,True,100.0,100.0,199670,0,0,-4,4,0,4,-0.5,0.0,0,Odsonne,0.0,198,False,,2025-01-04T19:30:08.259088Z,51,199670.jpg,1.2,False,Edouard,0.2,False,,a,11,13,7,40157,173,97815,212,0.0,1.4,Edouard,73.0,2024-08-30,False,p199670,141,0,0,0,3,0,0,0,0,0,0,0,14,5.0,25.0,50.0,8.0,1,0.39,0.07,0.46,3.72,0,0,0,0,0,0,0,481,48,362,44,276,41,405,43,,,,,,,0.25,0.0,0.04,0.29,2.37,1.91,180,45,724,67,402,42,362,56,0.64,0.0
387,True,True,100.0,100.0,225902,0,0,-1,1,0,3,1.5,2.0,2,Boubakary,2.0,285,False,,2024-12-09T09:30:06.376244Z,44,225902.jpg,1.3,False,Soumaré,0.4,False,,a,11,13,22,98578,514,79653,732,0.5,5.0,B.Soumaré,73.0,2021-07-02,False,p225902,1191,0,0,0,31,0,0,0,8,0,0,0,165,162.2,157.8,28.0,34.9,13,0.21,0.62,0.83,24.63,0,0,0,0,0,0,0,265,118,172,114,323,174,268,135,,,,,,,0.02,0.0,0.05,0.07,1.86,2.34,501,304,177,71,378,178,283,88,0.98,0.0
388,True,False,0.0,0.0,461416,0,0,0,0,0,4,0.0,0.0,0,Tom,0.0,286,False,Loaned to Stoke City,2024-08-31T06:20:48.397195Z,45,461416.jpg,0.0,False,Cannon,0.3,False,,u,11,13,0,49177,0,153583,147,0.0,0.0,Cannon,104.0,2023-09-01,False,p461416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,663,56,658,57,639,56,663,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,392,67,604,49,668,61,310,51,0.0,0.0
389,True,False,0.0,0.0,197469,0,0,-1,1,0,3,0.0,0.0,0,Hamza,0.0,287,False,Loaned to Sheffield United,2025-01-30T11:40:47.663636Z,44,197469.jpg,1.0,False,Choudhury,2.2,False,,u,11,13,4,474957,0,278950,11165,0.0,0.9,Choudhury,18.0,2017-09-18,False,p197469,129,0,0,0,5,0,0,0,0,0,0,0,29,33.8,30.4,6.0,7.0,1,0.00,0.19,0.19,5.28,0,0,0,0,0,0,0,406,186,343,192,397,209,411,199,,,,,,,0.0,0.0,0.13,0.13,3.68,3.49,489,303,554,195,438,197,128,42,0.7,0.0
390,True,True,100.0,100.0,94147,0,0,0,0,0,2,-0.3,0.2,0,Conor,0.2,288,False,,2024-08-12T14:30:04.626270Z,40,94147.jpg,0.8,False,Coady,0.4,False,,a,11,13,8,54115,164,47352,441,0.0,2.0,Coady,241.0,2023-07-01,False,p94147,715,0,0,0,22,0,0,0,1,0,0,0,32,148.0,23.8,6.0,17.8,8,0.00,0.45,0.45,16.86,0,0,0,0,0,0,0,277,103,367,124,392,136,352,115,,,,,,,0.0,0.0,0.06,0.06,2.12,2.77,612,160,365,110,498,170,292,107,1.01,0.0
391,True,True,100.0,100.0,245419,0,0,-2,2,0,4,0.5,1.0,1,Patson,1.0,289,False,,2024-08-12T14:30:04.636525Z,48,245419.jpg,1.6,False,Daka,0.8,False,,a,11,13,19,201128,1344,157604,2446,0.2,4.0,Daka,238.0,2021-07-01,False,p245419,296,1,0,0,7,0,0,0,0,0,0,2,67,63.8,13.8,75.0,14.9,1,0.50,0.03,0.53,6.77,0,0,0,0,0,0,0,369,37,396,45,246,39,368,40,,,,,3.0,,0.15,0.0,0.01,0.16,2.06,2.13,310,60,280,30,335,38,229,41,0.3,0.0
392,True,True,100.0,100.0,96994,0,0,-3,3,0,3,1.7,2.2,2,Bobby,2.2,290,False,,2024-11-08T16:00:07.429188Z,52,96994.jpg,2.4,False,De Cordova-Reid,0.1,False,,a,11,13,38,7934,45,17703,107,0.4,7.3,De Cordova-Reid,107.0,2024-07-05,False,p96994,432,1,4,0,10,0,0,0,1,0,0,2,122,88.0,76.8,56.0,22.2,4,0.72,0.12,0.84,9.36,0,0,0,0,0,0,0,352,163,265,162,269,148,331,164,,,,,,,0.15,0.0,0.02,0.17,1.95,2.08,158,94,167,69,213,93,496,178,0.83,0.0
393,True,True,100.0,100.0,218218,0,0,-1,1,0,2,0.3,0.8,0,Wout,0.8,291,False,,2024-12-27T02:00:09.574693Z,39,218218.jpg,1.4,False,Faes,6.5,False,,a,11,13,30,1411596,2630,1435617,4453,0.2,7.7,Faes,21.0,2022-09-01,False,p218218,1642,1,0,1,38,0,0,0,3,0,0,0,123,411.2,50.6,91.0,55.3,17,1.14,0.35,1.49,36.62,0,0,0,0,0,0,0,87,34,311,94,215,54,187,57,,,,,,,0.06,0.0,0.02,0.08,2.01,2.08,720,238,294,83,358,117,57,21,0.93,0.05
394,True,True,,,549640,0,0,-1,1,0,3,-0.5,0.0,0,Michael,0.0,292,False,,,44,549640.jpg,0.0,False,Golding,0.2,False,,a,11,13,0,46866,40,39635,164,0.0,0.0,Golding,241.0,2024-07-07,False,p549640,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,639,249,633,250,611,240,639,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,530,316,571,204,644,250,373,121,0.0,0.0
395,True,True,100.0,75.0,467189,0,0,-1,1,0,1,-0.3,0.2,1,Mads,0.2,293,False,,2024-12-14T22:30:08.086057Z,44,467189.jpg,2.3,False,Hermansen,0.4,False,,a,11,13,39,117358,231,135785,182,0.0,8.9,Hermansen,58.0,2023-07-18,False,p467189,1485,0,0,1,35,0,0,0,0,0,68,0,161,538.6,0.2,0.0,53.9,17,0.00,0.01,0.01,34.30,0,0,0,0,0,0,0,25,7,481,14,603,62,192,7,,,,,,,0.0,4.12,0.0,0.0,2.08,2.12,517,24,385,28,222,32,286,44,1.03,0.06
