,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
50,FPLrookie1,2048.0,2094.45,2062.03,2030.24,-30.23,187509,6314,3440,5715,33.8%
51,FplBudget,2120.0,2035.53,2041.11,2037.19,65.6,44574,38150,10927,3794,82.6%
52,FF_Vader,2150.0,2117.57,2126.5,2094.05,20.93,20252,2239,20,86,61.2%
53,alasdairtweets,2201.0,2148.6,2127.13,2101.93,58.99,3629,430,20,36,80%
54,fpl_analytic,2024.0,1981.58,2004.31,1998.4,12.62,270636,118881,38611,22484,56.9%
55,stephendeyoung,2014.0,2007.53,1977.9,1955.83,17.52,311453,72223,78770,74706,59.7%
56,James_Ingram15,2082.0,2141.03,2119.41,2108.77,-57.25,101267,624,62,5,21.6%
57,FPL_Kid,2081.0,2051.27,2004.22,2004.93,44.86,104437,24547,38736,17934,73.5%
58,fpl_jan,2262.0,2241.35,2139.49,2105.72,84.48,222,2,2,21,89.2%
59,FPL_Mezzala,2180.0,2213.27,2145.32,2127.46,2.26,7805,5,2,1,51.6%
60,morstats,2056.0,2049.54,1981.35,1961.91,42.69,162806,25900,71893,63750,72.4%
61,FplOpinion,2086.0,2071.82,2083.17,2080.0,-8.85,94150,13228,1107,308,45.7%
62,_NeilFPL,2151.0,2141.31,2110.94,2098.78,17.9,19525,602,118,57,59.9%
63,UnderstandingF8,1988.0,1907.33,1900.93,1883.4,74.49,437421,393185,370024,348578,86.1%
64,EejRoberts,2073.0,2127.14,2107.71,2097.69,-54.05,120453,4534,910,376,23%
65,FPL_Gents,2106.0,2067.82,2085.42,2060.66,18.22,62012,33560,3518,3941,59.9%
66,FPLHaggis,2069.0,2098.44,2051.75,2030.9,-7.27,130410,13856,21867,19550,46.3%
67,Jumpthewave,2108.0,2123.17,2079.36,2053.05,6.9,59364,5326,5197,6330,53.9%
68,DarraghNoonan,2156.0,2167.13,2104.33,2088.34,20.29,16889,584,1130,757,60.8%
69,FPL_Chase,2145.0,2137.25,2128.36,2107.21,4.47,23224,3065,166,156,52.8%
70,jonwalker88,2018.0,2092.99,2116.37,2114.95,-106.74,293004,16223,517,50,5.8%
71,TomDavies_17,2161.0,2152.23,2100.78,2086.88,31.81,14513,1398,1496,832,66.9%
72,FodWeTrust,2041.0,2067.08,2101.09,2082.44,-59.19,208883,33976,1463,1027,20.7%
73,FplPass,2099.0,2052.99,1965.1,1960.03,90.7,72079,48340,220498,152478,90.7%
74,prparsons,2122.0,2137.08,2084.05,2056.58,13.62,42482,3085,3745,5255,57.5%
75,FplJeb,2000.0,2019.0,2114.47,2087.41,-90.81,375004,104560,575,804,9.6%
76,JosesBusDrivers,1965.0,2089.0,2106.14,2110.42,-153.46,564421,18655,987,69,1%
77,hidethecactus,2156.0,2094.46,2039.02,2025.8,87.05,17183,15508,35409,23563,89.7%
78,tweetsofagooner,1981.0,1961.02,2000.06,2000.91,-23.12,471563,279460,100910,55354,37.7%
79,FplRafiki,2034.0,1971.35,1960.71,1956.1,54.97,234554,238591,237626,163902,78.3%
80,FPL_Audit,2181.0,2103.09,2097.33,2063.68,76.74,7578,11415,1748,3092,87%
81,DaveCZfpl,1985.0,1987.35,2025.81,2019.9,-42.78,452754,182094,52949,29669,28.2%
82,PaulGiurculet,2225.0,2120.34,2027.25,2010.11,156.94,1363,5867,50454,41367,99.2%
83,k_rybaczuk,1989.0,2012.38,2044.16,2001.3,-46.81,429263,118571,29782,54938,26.3%
84,CoalportGlen,2189.0,2185.79,2116.11,2090.18,42.64,5661,193,535,669,72.4%
85,FPLvariance,2052.0,2114.49,2089.75,2077.62,-58.1,175018,7371,2526,1344,21.3%
86,SchadenfreudeFF,2113.0,2071.86,2060.08,2044.46,37.95,52900,29697,15908,10261,69.9%
