,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
21,NourEldin_z3r0,2169.0,2146.34,2070.69,2056.84,64.58,13770,1788,8752,5070,81.7%
22,UkendtPerson45,2108.0,2181.84,2128.73,2111.32,-45.95,66749,243,165,61,26.8%
23,MikkelTokvam,2119.0,2168.76,2111.55,2091.73,-18.29,51744,557,743,565,40.2%
24,Klaudioz,2044.0,1984.3,1929.27,1912.61,88.63,218713,191889,423799,388826,89.5%
25,FantasianPL,1939.0,2058.89,2018.49,2005.4,-102.05,767358,42583,63741,48930,6.9%
26,rama96ab,2086.0,2140.87,2113.18,2099.75,-45.51,104486,2570,655,318,27%
27,FPL_LFE,2132.0,2094.88,2027.27,2008.43,75.29,38426,15388,50298,43712,85.8%
28,_jtreble,2154.0,2161.38,2109.45,2081.63,23.23,21208,805,817,1051,62.3%
29,DanielSaetre,2118.0,2096.8,2103.11,2082.89,9.88,53198,14612,1312,1003,55.8%
30,FBinary01,2155.0,2091.44,2066.32,2045.79,73.58,20602,17243,11785,9448,85.1%
31,FPL_Data,1985.0,2049.63,2016.19,2021.46,-57.7,478339,51820,67412,28076,21.5%
32,FPL_ElStatto,2028.0,1987.79,2008.5,1990.26,18.49,275596,180414,82984,71171,60%
33,FplSigurd,2147.0,2201.68,2162.45,2141.24,-34.89,25622,47,2,4,32%
34,JoeBopara,2001.0,2064.8,2084.33,2052.02,-79.97,394562,36072,3724,6579,13%
35,dLincolnlawyer,2105.0,2165.47,2115.41,2106.63,-37.56,71373,629,549,158,31.1%
36,FPL_Statoholic,2104.0,2003.27,2058.26,2064.97,47.41,72667,141153,16925,2952,74.1%
37,FplAmateur,2111.0,2041.97,2002.3,1987.42,86.98,61851,63004,96740,76578,89.1%
38,wolacola,2132.0,2144.03,2122.64,2124.15,-11.97,38426,2097,284,27,43.7%
39,Hashtag_MEGA,2039.0,2115.36,2133.73,2133.23,-102.5,232966,7151,85,19,6.8%
40,dav_fifa,2081.0,1955.87,1922.55,1907.13,138.97,116301,300046,468745,421797,97.9%
41,MaulanaRiandi,2196.0,2178.75,2096.57,2068.19,68.49,5443,312,1852,2344,83.5%
42,Rak464,2091.0,2057.48,2080.75,2056.17,12.21,95825,43736,4676,5346,56.7%
43,ArneBarsnes,2200.0,2136.93,2121.13,2104.95,65.33,4693,3109,350,200,81.9%
44,FPL_PapaSmurf,2046.0,1985.05,1988.91,1981.62,46.92,210721,189729,132175,89515,73.8%
45,gezza96,2198.0,2157.44,2089.57,2070.63,78.94,5197,1024,2552,1866,87.1%
46,Raghy78d,2188.0,2159.24,2144.11,2112.07,35.92,7277,903,31,59,69.1%
47,pdhFPL,2031.0,2158.08,2123.41,2136.09,-121.82,262785,989,260,19,3.4%
48,NeilRankinZA,2037.0,1988.73,1965.16,1974.21,47.25,240603,177344,220181,104469,74.1%
49,EuanThompson,2192.0,2198.75,2147.98,2136.54,17.54,6349,56,21,19,59.4%
50,FPLrookie1,2055.0,2106.51,2073.42,2041.07,-32.1,182389,10189,7712,12676,33.5%
51,FplBudget,2124.0,2045.48,2051.83,2048.37,61.51,46458,57147,21816,8478,80.5%
52,FF_Vader,2158.0,2130.63,2138.9,2105.98,19.01,18998,3944,50,167,60.2%
53,alasdairtweets,2208.0,2160.67,2138.51,2112.76,57.12,3449,838,51,58,78.5%
54,fpl_analytic,2029.0,1988.66,2010.34,2003.64,14.06,271585,177569,79072,51890,57.8%
55,stephendeyoung,2021.0,2019.59,1989.28,1966.66,15.65,303554,103771,131733,130460,58.6%
56,James_Ingram15,2091.0,2157.84,2134.51,2123.74,-61.32,94706,1007,84,27,19.9%
57,FPL_Kid,2081.0,2051.27,2004.22,2004.93,47.4,115995,49759,92535,49391,74.1%
58,fpl_jan,2269.0,2253.41,2150.87,2116.55,82.6,211,4,20,37,88.2%
59,FPL_Mezzala,2187.0,2225.11,2155.06,2136.84,1.51,7533,9,5,19,51.3%
60,morstats,2061.0,2056.62,1987.37,1967.15,44.13,163761,44630,139028,128413,72.6%
61,FplOpinion,2095.0,2088.64,2098.26,2094.97,-12.92,88002,18926,1698,473,43.2%
62,_NeilFPL,2159.0,2154.37,2123.34,2110.72,15.98,18336,1218,263,63,58.8%
63,UnderstandingF8,1993.0,1914.41,1906.95,1888.64,75.93,436798,543051,574572,560703,86%
64,EejRoberts,2078.0,2134.22,2113.74,2102.93,-52.61,121343,3485,629,251,23.7%
65,FPL_Gents,2111.0,2074.91,2091.44,2065.9,19.66,63029,27580,2283,2863,60.6%
66,FPLHaggis,2077.0,2111.5,2064.15,2042.84,-9.18,124512,8438,13331,11393,45%
67,Jumpthewave,2115.0,2135.01,2089.1,2062.43,6.14,57587,3407,2647,3299,53.9%
68,DarraghNoonan,2156.0,2167.13,2104.33,2088.34,22.83,20023,584,1130,757,62.1%
69,FPL_Chase,2152.0,2149.31,2139.75,2118.04,2.6,22402,1609,48,37,52.1%
70,jonwalker88,2025.0,2105.05,2127.76,2125.78,-108.62,285509,10731,192,27,5.5%
71,TomDavies_17,2169.0,2165.29,2113.18,2098.82,29.89,13581,630,655,337,65.6%
72,FodWeTrust,2048.0,2078.92,2110.82,2091.82,-59.95,203377,24578,760,565,20.4%
73,FplPass,2104.0,2060.07,1971.12,1965.27,92.14,73060,41685,194138,133720,90.2%
74,prparsons,2129.0,2149.14,2095.43,2067.41,11.74,41216,1613,1938,2617,56.5%
75,FplJeb,2007.0,2031.06,2125.85,2098.24,-92.68,365637,80681,211,368,9.2%
76,JosesBusDrivers,1972.0,2100.84,2115.87,2119.8,-154.21,550632,12374,539,33,1.1%
77,hidethecactus,2162.0,2102.55,2046.05,2032.15,88.44,17092,11772,27471,18600,89.4%
78,tweetsofagooner,1986.0,1968.1,2006.08,2006.14,-21.68,470596,250048,88083,48025,38.6%
79,FplRafiki,2034.0,1978.69,1966.63,1962.36,51.01,253695,211158,214257,141616,75.8%
80,FPL_Audit,2190.0,2120.13,2114.08,2080.1,71.55,6862,5917,608,1167,84.5%
81,DaveCZfpl,1990.0,1994.44,2031.84,2025.14,-41.34,452066,161704,44745,24255,29.1%
82,PaulGiurculet,2232.0,2133.79,2037.84,2020.02,155.19,1307,3519,36653,29594,98.9%
83,k_rybaczuk,1994.0,2019.46,2050.19,2006.54,-45.37,428639,103846,22872,47097,27.1%
84,CoalportGlen,2194.0,2192.87,2122.13,2095.42,44.08,5905,94,291,464,72.6%
85,FPLvariance,2059.0,2126.55,2101.13,2088.45,-59.98,170123,4649,1463,756,20.4%
86,SchadenfreudeFF,2121.0,2084.92,2072.48,2056.4,36.03,50151,20878,8065,5316,69.1%
87,desphorin,1963.0,2040.29,2040.38,2028.19,-87.12,607498,65896,34370,21387,10.6%
