,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
22,UkendtPerson45,1464.0,1521.2,1501.19,1485.93,-70.18,432904,3370,377,326,13.6%
23,MikkelTokvam,1530.0,1558.45,1544.27,1523.34,-43.51,102741,264,1,16,23.7%
24,Klaudioz,1500.0,1405.39,1374.91,1359.79,88.88,216531,266938,478810,448770,94.2%
25,FantasianPL,1398.0,1455.75,1473.08,1459.52,-97.33,1077021,61745,6534,4263,5.9%
26,rama96ab,1485.0,1505.22,1483.02,1477.49,-35.06,293856,7823,3171,739,28%
27,FPL_LFE,1543.0,1479.53,1437.81,1415.27,68.16,72700,25306,57353,67379,88.1%
28,_jtreble,1543.0,1524.11,1495.68,1471.3,14.96,72543,2644,792,1762,59.9%
29,DanielSaetre,1533.0,1485.84,1523.16,1505.34,-4.86,95878,19791,46,66,46.9%
30,FBinary01,1564.0,1435.14,1458.99,1440.71,86.38,37639,121486,17258,17398,93.8%
31,FPL_Data,1442.0,1468.58,1460.88,1459.93,-53.11,615431,39326,15287,4105,19.4%
32,FPL_ElStatto,1428.0,1367.82,1416.2,1399.25,0.15,749683,556898,139844,127833,50%
33,FplSigurd,1514.0,1546.48,1521.12,1511.68,-43.75,154867,713,47,34,23.6%
34,JoeBopara,1446.0,1448.2,1475.15,1449.38,-44.23,579056,81254,5724,8786,23.4%
35,dLincolnlawyer,1550.0,1549.86,1502.34,1502.53,0.95,58884,602,349,73,50.5%
36,FPL_Statoholic,1537.0,1435.72,1500.28,1498.49,24.69,85114,119587,399,81,66.3%
37,FplAmateur,1567.0,1459.89,1441.66,1426.18,92.97,33477,54559,47667,38906,95.2%
38,wolacola,1558.0,1545.52,1541.71,1534.72,-14.66,46220,765,1,1,40.1%
39,Hashtag_MEGA,1503.0,1515.17,1534.73,1533.48,-57.59,199504,4629,1,1,17.8%
40,dav_fifa,1527.0,1387.36,1371.31,1355.39,124.14,113423,397665,525614,501526,98.7%
41,MaulanaRiandi,1570.0,1531.0,1492.47,1467.08,42.46,30593,1812,1073,2515,76.2%
42,Rak464,1498.0,1442.27,1474.97,1460.46,5.77,225456,96937,5780,4065,NAN%
43,ArneBarsnes,1580.0,1515.53,1495.98,1487.94,48.66,21145,4527,771,276,79.9%
44,FPL_PapaSmurf,1519.0,1433.15,1421.43,1415.86,63.73,138815,129098,113816,65361,86.2%
45,gezza96,1592.0,1518.82,1472.38,1461.17,77.21,13705,3877,6750,3749,91.2%
46,Raghy78d,1616.0,1550.38,1551.08,1525.99,41.64,4775,542,1,1,75.9%
47,pdhFPL,1480.0,1544.91,1545.49,1543.17,-96.74,322198,806,1,1,6%
48,NeilRankinZA,1440.0,1379.41,1348.0,1352.58,48.65,630425,464455,832535,530009,79.9%
49,EuanThompson,1605.0,1583.82,1561.74,1551.19,8.01,7882,30,1,1,55.2%
50,FPLrookie1,1518.0,1522.0,1488.01,1467.03,-5.24,141924,3257,2115,2521,46.6%
51,FplBudget,1560.0,1448.7,1459.75,1450.96,74.43,43246,79436,16520,7829,90.4%
52,FF_Vader,1543.0,1487.04,1490.02,1467.92,29.35,72543,18741,1680,2256,69.2%
53,alasdairtweets,1603.0,1522.41,1508.54,1489.19,64.76,8704,3123,212,263,86.6%
54,fpl_analytic,1426.0,1368.52,1439.38,1428.21,-20.23,769099,549334,53584,36473,36.3%
55,stephendeyoung,1452.0,1401.58,1412.89,1389.43,18.48,527305,295170,156851,181856,62.1%
56,James_Ingram15,1475.0,1492.7,1514.6,1501.87,-60.75,353560,14206,93,73,16.7%
57,FPL_Kid,1512.0,1461.5,1442.88,1438.22,32.86,164443,51317,45061,19347,71.1%
58,fpl_jan,1651.0,1593.66,1513.02,1484.88,91.09,813,17,124,358,94.8%
59,FPL_Mezzala,1563.0,1551.95,1526.11,1510.66,2.2,39070,481,22,34,51.3%
60,morstats,1522.0,1488.65,1439.67,1423.55,40.86,126483,17566,52900,44739,75.5%
61,FplOpinion,1481.0,1446.28,1485.29,1484.81,-24.52,317807,85710,2795,358,34.1%
62,_NeilFPL,1534.0,1507.21,1498.94,1485.97,4.84,93161,7146,600,326,53.1%
63,UnderstandingF8,1454.0,1377.52,1380.47,1360.84,49.03,513381,480272,411400,433709,80.1%
64,EejRoberts,1458.0,1494.41,1505.47,1493.42,-72.15,476780,12820,251,159,12.9%
65,FPL_Gents,1502.0,1471.93,1479.52,1464.76,-2.3,206998,34508,4179,2913,48.5%
66,FPLHaggis,1513.0,1485.09,1470.44,1453.11,11.92,160316,20414,7565,6367,57.7%
67,Jumpthewave,1536.0,1512.31,1480.15,1460.42,20.74,89186,5554,3976,4065,63.5%
68,DarraghNoonan,1551.0,1523.29,1505.51,1493.0,12.23,56835,2778,251,189,57.9%
69,FPL_Chase,1532.0,1502.78,1517.4,1502.37,-7.96,98094,8619,59,73,45%
70,jonwalker88,1484.0,1516.62,1535.62,1527.49,-75.26,297313,4258,1,1,11.9%
71,TomDavies_17,1561.0,1505.32,1499.18,1488.14,31.57,41681,7766,569,276,70.3%
72,FodWeTrust,1482.0,1468.29,1505.13,1487.67,-38.1,311371,39904,251,279,26.3%
73,FplPass,1573.0,1471.28,1422.25,1415.68,105.94,27663,35603,109556,66054,96.9%
