,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
55,stephendeyoung,2028.0,2025.48,1993.7,1971.12,19.1,325477,104664,137102,133791,60.3%
56,James_Ingram15,2104.0,2168.4,2141.58,2131.43,-55.36,90835,974,119,42,22.3%
57,FPL_Kid,2104.0,2070.01,2018.94,2020.3,55.5,91758,38721,71951,33800,77.6%
58,fpl_jan,2276.0,2257.98,2154.88,2120.74,86.55,239,3,39,130,89%
59,FPL_Mezzala,2200.0,2236.97,2162.53,2144.8,6.72,6833,6,5,2,54.3%
60,morstats,2071.0,2066.9,1997.12,1976.94,45.48,167905,41581,128410,117165,73.3%
61,FplOpinion,2101.0,2094.07,2103.42,2100.64,-10.89,96980,20454,1989,486,44.5%
62,_NeilFPL,2167.0,2162.25,2131.22,2118.24,17.59,19530,1321,270,171,59.4%
63,UnderstandingF8,1997.0,1920.61,1916.17,1897.86,73.1,483514,526930,543941,507798,85.1%
64,EejRoberts,2095.0,2149.23,2125.03,2114.47,-46.81,108539,2536,377,215,26.2%
65,FPL_Gents,2114.0,2079.68,2098.73,2072.8,17.77,74687,30620,3144,3273,59.5%
66,FPLHaggis,2085.0,2119.53,2073.11,2052.34,-8.7,131952,8828,11446,9423,45.5%
67,Jumpthewave,2125.0,2145.45,2096.38,2069.78,9.13,58370,2984,3564,3845,55.4%
68,DarraghNoonan,2163.0,2175.1,2110.85,2094.91,24.12,22005,717,1130,694,62.8%
69,FPL_Chase,2168.0,2166.84,2152.82,2132.01,5.17,19005,1056,42,42,53.4%
70,jonwalker88,2046.0,2121.96,2143.73,2142.86,-102.79,250529,8073,100,5,6.8%
71,TomDavies_17,2169.0,2165.29,2113.18,2098.82,31.21,18524,1145,936,562,66.4%
72,FodWeTrust,2057.0,2086.83,2118.39,2099.96,-57.34,212170,25236,742,498,21.4%
73,FplPass,2112.0,2066.98,1977.92,1972.49,94.42,77553,41524,187799,129239,90.7%
74,prparsons,2131.0,2152.32,2098.8,2070.8,11.73,50424,2275,3144,3537,56.8%
75,FplJeb,2022.0,2042.89,2133.77,2106.39,-85.36,352674,72482,237,332,11%
76,JosesBusDrivers,1990.0,2116.46,2130.0,2134.54,-149.57,520149,10011,323,23,1.2%
77,hidethecactus,2171.0,2111.25,2052.91,2039.24,91.22,17665,11711,25973,16694,90%
78,tweetsofagooner,2016.0,1986.37,2023.09,2023.68,-7.76,380091,215332,63583,30058,45.9%
79,FplRafiki,2035.0,1981.0,1967.8,1963.55,51.88,297104,233786,226502,157774,76.2%
80,FPL_Audit,2198.0,2127.94,2122.03,2087.99,73.06,7385,6222,559,1180,85.1%
81,DaveCZfpl,1994.0,2001.61,2039.98,2032.93,-43.54,500018,165319,37856,21247,27.9%
82,PaulGiurculet,2238.0,2139.23,2043.0,2025.69,157.01,1543,3854,34765,27808,99%
83,k_rybaczuk,2025.0,2039.37,2065.57,2021.58,-29.66,337847,78251,15169,32311,34.5%
84,CoalportGlen,2203.0,2202.09,2130.1,2103.83,45.83,6120,118,306,421,73.5%
85,FPLvariance,2062.0,2134.15,2105.73,2092.36,-60.94,195833,4741,1687,937,20%
86,SchadenfreudeFF,2121.0,2084.92,2072.48,2056.4,37.43,63898,26826,11638,7670,69.5%
87,desphorin,1973.0,2052.78,2050.37,2039.04,-86.79,627141,57930,27657,16789,10.5%
