,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
66,FPLHaggis,1646.0,1611.6,1596.89,1580.11,16.98,140569,25781,34662,30074,60.9%
67,Jumpthewave,1687.0,1646.46,1618.92,1597.76,33.51,48434,6073,10184,12337,70.8%
68,DarraghNoonan,1713.0,1663.22,1645.19,1634.16,32.67,20457,2705,1009,540,70.2%
69,FPL_Chase,1697.0,1636.12,1660.72,1644.87,15.96,34964,9625,185,160,60.4%
70,jonwalker88,1627.0,1657.12,1682.35,1676.45,-78.92,209480,3577,1,1,12.6%
71,TomDavies_17,1705.0,1639.21,1639.59,1629.58,35.6,27111,8220,1942,1047,72.1%
72,FodWeTrust,1593.0,1576.95,1617.54,1600.49,-39.51,393726,82519,11371,10247,27.9%
73,FplPass,1703.0,1602.61,1566.06,1561.31,93.91,28826,34729,114641,68639,94.3%
74,prparsons,1654.0,1627.71,1617.53,1592.65,8.54,116220,13465,11374,15906,55.8%
75,FplJeb,1573.0,1527.55,1638.39,1621.89,-58.88,538360,276435,2252,2185,19.3%
76,JosesBusDrivers,1564.0,1641.87,1671.27,1673.62,-132.4,608255,7365,49,1,1.7%
77,hidethecactus,1697.0,1599.97,1584.72,1570.52,79.1,35817,38263,58268,46539,90.6%
78,tweetsofagooner,1510.0,1483.36,1555.89,1550.55,-55.05,1144606,614526,156648,97911,21.3%
79,FplRafiki,1692.0,1572.76,1559.93,1553.45,96.96,41499,92747,136212,89466,95%
80,FPL_Audit,1760.0,1627.46,1632.12,1610.97,103.24,3194,13562,3838,5302,95.9%
