index,ID,Name,Team,Pos,1_Val,1_Pts,1_xMins,1_rp,1_rmin,1_games,2_Val,2_Pts,2_xMins,2_rp,2_rmin,2_games,3_Val,3_Pts,3_xMins,3_rp,3_rmin,3_games,4_Val,4_Pts,4_xMins,4_rp,4_rmin,4_games,5_Val,5_Pts,5_xMins,5_rp,5_rmin,5_games,6_Val,6_Pts,6_xMins,6_rp,6_rmin,6_games,7_Val,7_Pts,7_xMins,7_rp,7_rmin,7_games,8_Val,8_Pts,8_xMins,8_rp,8_rmin,8_games,9_Val,9_Pts,9_xMins,9_rp,9_rmin,9_games,10_Val,10_Pts,10_xMins,10_rp,10_rmin,10_games,11_Val,11_Pts,11_xMins,11_rp,11_rmin,11_games,12_Val,12_Pts,12_xMins,12_rp,12_rmin,12_games,13_Val,13_Pts,13_xMins,13_rp,13_rmin,13_games,14_Val,14_Pts,14_xMins,14_rp,14_rmin,14_games,15_Val,15_Pts,15_xMins,15_rp,15_rmin,15_games,16_Val,16_Pts,16_xMins,16_rp,16_rmin,16_games,17_Val,17_Pts,17_xMins,17_rp,17_rmin,17_games,18_Val,18_Pts,18_xMins,18_rp,18_rmin,18_games,19_Val,19_Pts,19_xMins,19_rp,19_rmin,19_games,20_Val,20_Pts,20_xMins,20_rp,20_rmin,20_games,21_Val,21_Pts,21_xMins,21_rp,21_rmin,21_games
315,315.0,Clark,LIV,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
316,316.0,Darwin,LIV,4.0,7.5,2.537,38.64,0.0,0.0,0.0,7.4,2.2430000000000003,33.13,1.0,18.0,1.0,7.3,1.801,31.3,1.0,14.0,1.0,7.2,2.029,26.8,1.0,30.0,1.0,7.2,2.277,30.68,6.0,71.0,1.0,7.2,2.692,41.03,0.0,0.0,0.0,7.2,2.454,39.92,0.0,0.0,0.0,7.1,2.158,32.97,1.0,60.0,1.0,7.1,3.301,69.64,4.0,90.0,1.0,7.1,5.051,75.84,2.0,76.0,1.0,7.1,3.84,60.23,7.0,64.0,1.0,7.1,4.854,72.31,2.0,89.0,1.0,7.1,3.184,60.08,1.0,17.0,1.0,7.1,3.229,55.94,1.0,90.0,1.0,7.1,2.019,38.38,0.0,0.0,0.0,7.1,2.555,37.81,3.0,20.0,1.0,7.1,2.436,40.09,1.0,3.0,1.0,7.1,1.812,21.58,2.0,77.0,1.0,7.1,1.813,27.7,0.0,0.0,0.0,7.0,2.724,37.74,0.0,30.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
317,317.0,Diogo J.,LIV,3.0,7.5,4.992,73.38,8.0,78.0,1.0,7.6,4.887,70.81,6.0,71.0,1.0,7.6,3.723,65.15,3.0,75.0,1.0,7.6,5.074,67.24,1.0,59.0,1.0,7.6,5.03,67.19,0.0,0.0,0.0,7.5,3.972,57.81,8.0,90.0,1.0,7.4,3.869,61.96,8.0,90.0,1.0,7.4,3.939,60.23,1.0,29.0,1.0,7.4,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,7.2,1.075,16.69,0.0,0.0,0.0,7.2,0.617,8.74,0.0,0.0,0.0,7.2,0.607,9.94,0.0,0.0,0.0,7.2,1.164,14.29,8.0,11.0,1.0,7.2,2.214,32.82,1.0,22.0,1.0,7.2,5.8660000000000005,67.74,1.0,12.0,1.0,7.2,3.954,59.22,6.0,32.0,1.0,7.2,3.791,49.11,1.0,29.0,1.0,7.2,3.266,49.52,7.0,24.0,1.0
318,318.0,Doak,LIV,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
319,319.0,Elliott,LIV,3.0,5.5,1.56,27.17,0.0,0.0,0.0,5.4,1.429,25.22,1.0,7.0,1.0,5.3,0.936,17.72,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.064,1.36,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.223,3.59,0.0,0.0,0.0,5.2,0.753,14.6,1.0,1.0,1.0,5.2,0.928,16.63,0.0,0.0,0.0,5.2,1.102,25.13,0.0,0.0,0.0,5.2,1.456,26.04,1.0,11.0,1.0,5.2,0.421,6.5,1.0,3.0,1.0,5.2,0.769,11.51,1.0,1.0,1.0,5.2,1.275,24.07,1.0,16.0,1.0,5.2,0.428,5.99,1.0,4.0,1.0,5.2,0.444,7.05,0.0,0.0,0.0
320,320.0,Endo,LIV,3.0,5.0,1.23,29.19,0.0,0.0,0.0,4.9,0.7859999999999999,17.9,1.0,1.0,1.0,4.9,0.809,19.79,0.0,0.0,0.0,4.9,0.856,19.27,0.0,0.0,0.0,4.9,0.779,17.44,0.0,0.0,0.0,4.8,0.396,8.69,0.0,0.0,0.0,4.8,0.66,15.56,1.0,1.0,1.0,4.8,0.878,21.2,0.0,0.0,0.0,4.8,0.511,12.67,1.0,1.0,1.0,4.7,0.578,12.98,1.0,13.0,1.0,4.7,0.619,13.75,1.0,3.0,1.0,4.7,0.882,20.0,1.0,1.0,1.0,4.7,0.394,9.22,0.0,0.0,0.0,4.7,0.687,16.15,0.0,0.0,0.0,4.7,0.7120000000000001,20.68,0.0,0.0,0.0,4.7,1.119,26.62,0.0,0.0,0.0,4.7,0.4,9.05,0.0,0.0,0.0,4.6,0.69,14.25,1.0,3.0,1.0,4.6,0.877,20.97,1.0,33.0,1.0,4.6,0.373,7.94,0.0,0.0,0.0,4.6,0.394,8.91,0.0,0.0,0.0
321,321.0,Gakpo,LIV,4.0,7.5,1.827,27.61,0.0,11.0,1.0,7.4,1.868,28.22,1.0,18.0,1.0,7.3,1.645,28.81,1.0,24.0,1.0,7.2,1.976,27.8,1.0,29.0,1.0,7.2,1.785,25.63,1.0,18.0,1.0,7.2,1.418,21.39,1.0,17.0,1.0,7.1,2.266,40.46,4.0,90.0,1.0,7.1,2.881,51.34,2.0,65.0,1.0,7.1,2.503,52.91,1.0,27.0,1.0,7.1,4.052,70.99,9.0,90.0,1.0,7.1,3.829,65.31,1.0,25.0,1.0,7.1,3.563,55.69,1.0,61.0,1.0,7.1,2.681,49.77,9.0,72.0,1.0,7.1,2.902,52.86,2.0,66.0,1.0,7.1,3.028,62.21,0.0,0.0,0.0,7.1,4.374,68.69,9.0,69.0,1.0,7.1,3.179,57.06,1.0,67.0,1.0,7.2,3.745,53.55,12.0,90.0,1.0,7.2,2.9960000000000004,50.51,5.0,57.0,1.0,7.3,2.873,44.58,6.0,85.0,1.0,7.4,3.635,64.51,2.0,90.0,1.0
322,322.0,Gomez,LIV,2.0,5.0,0.161,4.71,0.0,0.0,0.0,5.0,0.173,5.13,0.0,0.0,0.0,4.9,0.092,3.35,0.0,0.0,0.0,4.9,0.238,6.41,0.0,0.0,0.0,4.9,0.287,7.88,0.0,0.0,0.0,4.8,0.126,3.92,1.0,1.0,1.0,4.8,0.129,4.24,0.0,0.0,0.0,4.8,0.166,5.37,1.0,9.0,1.0,4.8,0.32,12.13,0.0,0.0,0.0,4.8,0.265,7.53,1.0,45.0,1.0,4.8,0.32299999999999995,8.95,0.0,0.0,0.0,4.8,1.35,28.86,0.0,0.0,0.0,4.8,1.934,61.03,6.0,90.0,1.0,4.8,2.721,77.45,1.0,66.0,1.0,4.9,2.587,76.59,0.0,0.0,0.0,4.9,3.642,81.17,1.0,90.0,1.0,4.9,2.841,83.53,1.0,90.0,1.0,4.9,3.383,66.15,1.0,90.0,1.0,4.9,3.306,85.08,1.0,36.0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0
323,323.0,Gravenberch,LIV,3.0,5.0,1.936,44.22,3.0,90.0,1.0,5.0,2.499,59.62,2.0,90.0,1.0,5.0,2.367,64.83,3.0,90.0,1.0,5.0,3.099,72.52,1.0,90.0,1.0,5.0,2.98,71.99,3.0,90.0,1.0,5.0,2.9730000000000003,78.41,3.0,90.0,1.0,5.0,2.965,82.12,3.0,90.0,1.0,5.0,3.024,81.56,2.0,90.0,1.0,5.0,2.529,80.27,2.0,90.0,1.0,5.0,3.165,81.79,2.0,90.0,1.0,5.0,3.208,81.78,3.0,90.0,1.0,5.0,3.104,80.38,5.0,90.0,1.0,5.0,2.664,80.89,2.0,90.0,1.0,5.0,2.77,82.5,1.0,66.0,1.0,5.0,2.512,86.23,0.0,0.0,0.0,5.0,3.247,85.36,2.0,90.0,1.0,5.0,2.802,86.33,2.0,90.0,1.0,5.0,3.169,77.08,2.0,86.0,1.0,5.0,2.9210000000000003,83.56,4.0,56.0,1.0,5.0,3.286,86.41,2.0,90.0,1.0,5.0,2.846,83.0,2.0,90.0,1.0
324,324.0,Jones,LIV,3.0,5.5,1.148,22.41,0.0,0.0,0.0,5.5,0.987,19.28,0.0,0.0,0.0,5.4,0.281,6.11,0.0,0.0,0.0,5.3,1.036,19.39,1.0,15.0,1.0,5.3,1.335,26.39,1.0,29.0,1.0,5.3,1.169,23.53,1.0,17.0,1.0,5.3,1.31,28.67,3.0,88.0,1.0,5.3,1.525,33.04,13.0,80.0,1.0,5.3,1.656,43.63,2.0,90.0,1.0,5.3,1.841,37.27,4.0,24.0,1.0,5.3,2.951,67.45,3.0,64.0,1.0,5.3,2.835,59.3,2.0,61.0,1.0,5.3,2.256,54.71,1.0,6.0,1.0,5.3,2.412,56.89,7.0,90.0,1.0,5.3,2.387,66.92,0.0,0.0,0.0,5.3,2.88,61.22,1.0,69.0,1.0,5.3,1.617,34.86,1.0,22.0,1.0,5.3,2.615,45.95,8.0,77.0,1.0,5.3,2.924,63.44,6.0,73.0,1.0,5.3,2.705,52.01,2.0,60.0,1.0,5.3,2.336,51.66,1.0,15.0,1.0
325,325.0,Kelleher,LIV,1.0,4.5,0.065,1.51,0.0,0.0,0.0,4.5,0.12,2.85,0.0,0.0,0.0,4.4,0.124,3.26,0.0,0.0,0.0,4.4,0.101,2.28,0.0,0.0,0.0,4.4,3.029,71.31,9.0,90.0,1.0,4.4,0.325,7.95,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,3.659,93.12,2.0,90.0,1.0,4.4,3.335,93.76,1.0,90.0,1.0,4.4,3.905,92.64,3.0,90.0,1.0,4.4,3.943,95.0,6.0,90.0,1.0,4.5,4.157,94.69,7.0,90.0,1.0,4.5,2.929,77.9,7.0,90.0,1.0,4.5,2.902,73.67,2.0,90.0,1.0,4.6,2.407,72.89,0.0,0.0,0.0,4.6,0.248,5.67,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.112,2.39,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,4.2,0.075,1.84,0.0,0.0,0.0
326,326.0,Konaté,LIV,2.0,5.0,0.718,17.86,1.0,45.0,1.0,5.0,3.145,76.02,7.0,90.0,1.0,5.0,2.4130000000000003,76.17,6.0,90.0,1.0,5.0,3.213,71.29,2.0,74.0,1.0,5.1,2.839,67.86,8.0,90.0,1.0,5.1,2.985,76.53,7.0,90.0,1.0,5.2,2.779,78.07,6.0,90.0,1.0,5.2,2.714,76.17,1.0,90.0,1.0,5.3,2.043,84.23,1.0,90.0,1.0,5.3,3.471,84.89,1.0,45.0,1.0,5.3,3.549,88.47,6.0,90.0,1.0,5.4,3.96,87.13,0.0,90.0,1.0,5.4,0.64,19.67,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,0.994,20.15,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,0.4920000000000001,11.7,1.0,90.0,1.0,5.1,3.182,88.89,2.0,65.0,1.0
327,327.0,Luis Díaz,LIV,3.0,7.5,3.691,60.35,3.0,90.0,1.0,7.5,3.975,66.08,14.0,71.0,1.0,7.5,3.394,67.64,15.0,65.0,1.0,7.7,4.697,72.45,3.0,60.0,1.0,7.8,4.472,70.65,16.0,71.0,1.0,8.0,4.367,75.54,2.0,72.0,1.0,8.1,3.305,59.16,1.0,17.0,1.0,8.0,3.536,61.33,1.0,24.0,1.0,7.9,3.207,75.22,5.0,62.0,1.0,7.8,3.15,50.05,1.0,24.0,1.0,7.7,4.7010000000000005,72.91,3.0,90.0,1.0,7.7,3.803,55.36,1.0,28.0,1.0,7.6,3.703,69.49,6.0,90.0,1.0,7.5,3.893,71.41,1.0,23.0,1.0,7.5,3.41,68.07,0.0,0.0,0.0,7.4,4.335,64.1,1.0,90.0,1.0,7.4,3.337,59.72,13.0,86.0,1.0,7.5,4.4030000000000005,56.89,0.0,0.0,0.0,7.4,4.08,66.08,9.0,90.0,1.0,7.5,4.6389999999999985,68.72,1.0,59.0,1.0,7.5,4.1389999999999985,70.4,1.0,74.0,1.0
328,328.0,M.Salah,LIV,3.0,12.5,6.497999999999998,85.45,14.0,90.0,1.0,12.5,6.8870000000000005,90.69,10.0,82.0,1.0,12.5,5.457000000000002,88.07,17.0,90.0,1.0,12.6,7.381,86.86,2.0,90.0,1.0,12.6,6.7,86.0,6.0,90.0,1.0,12.6,6.176,89.31,10.0,90.0,1.0,12.6,5.886,88.85,3.0,72.0,1.0,12.5,6.255,86.6,12.0,90.0,1.0,12.5,4.9060000000000015,89.43,10.0,90.0,1.0,12.6,6.71,86.48,9.0,90.0,1.0,12.6,6.676,87.84,14.0,90.0,1.0,12.7,7.8610000000000015,90.6,13.0,90.0,1.0,12.8,5.698,88.96,13.0,83.0,1.0,12.8,6.315,89.48,18.0,90.0,1.0,12.9,5.261,87.77,0.0,0.0,0.0,12.9,7.5939999999999985,85.62,5.0,90.0,1.0,12.9,5.845,89.78,21.0,86.0,1.0,13.0,8.008,79.79,9.0,90.0,1.0,13.0,6.455,87.14,16.0,90.0,1.0,13.0,7.997999999999998,91.29,7.0,90.0,1.0,13.1,6.372999999999998,88.38,2.0,90.0,1.0
329,329.0,Mac Allister,LIV,3.0,6.5,3.663,88.19,3.0,90.0,1.0,6.5,3.391,83.94,3.0,90.0,1.0,6.4,3.1060000000000003,90.98,3.0,90.0,1.0,6.4,3.923,91.95,1.0,59.0,1.0,6.4,3.508,83.88,3.0,90.0,1.0,6.3,3.263,83.26,2.0,90.0,1.0,6.3,3.205,84.29,0.0,45.0,1.0,6.3,2.39,58.51,0.0,9.0,1.0,6.2,2.536,74.48,1.0,62.0,1.0,6.2,3.4210000000000003,79.72,1.0,65.0,1.0,6.2,2.994,69.77,3.0,86.0,1.0,6.2,2.7260000000000004,56.29,1.0,28.0,1.0,6.2,2.886,80.68,3.0,90.0,1.0,6.2,3.022,77.43,1.0,90.0,1.0,6.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,6.2,2.832,78.33,7.0,67.0,1.0,6.2,3.676,74.37,8.0,90.0,1.0,6.2,3.33,82.9,3.0,90.0,1.0,6.2,3.4,76.83,10.0,90.0,1.0,6.2,3.256,83.72,2.0,90.0,1.0
330,330.0,McConnell,LIV,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
331,331.0,Morton,LIV,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.125,2.18,0.0,0.0,0.0,4.4,0.071,1.26,0.0,0.0,0.0,4.4,0.071,1.17,0.0,0.0,0.0,4.4,0.084,1.4,0.0,0.0,0.0,4.4,0.11,1.77,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.099,2.13,0.0,0.0,0.0,4.4,0.14400000000000002,2.39,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.117,2.02,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
332,332.0,N.Phillips,LIV,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
333,333.0,Quansah,LIV,2.0,4.5,3.1830000000000003,74.04,1.0,45.0,1.0,4.4,0.61,14.04,0.0,0.0,0.0,4.3,1.038,28.94,0.0,0.0,0.0,4.2,1.2009999999999998,25.5,0.0,0.0,0.0,4.2,1.103,24.7,0.0,0.0,0.0,4.1,0.772,18.33,0.0,0.0,0.0,4.1,0.732,18.66,0.0,0.0,0.0,4.0,0.599,15.47,0.0,0.0,0.0,4.0,0.448,14.61,0.0,0.0,0.0,4.0,0.652,15.05,0.0,0.0,0.0,4.0,0.268,6.62,0.0,0.0,0.0,3.9,0.14,3.33,0.0,0.0,0.0,3.9,1.134,32.68,1.0,17.0,1.0,3.9,1.429,37.54,0.0,90.0,1.0,3.9,1.7380000000000002,51.14,0.0,0.0,0.0,3.9,1.462,31.83,1.0,20.0,1.0,3.9,0.865,23.7,0.0,0.0,0.0,3.9,1.362,27.05,0.0,0.0,0.0,3.9,1.244,30.03,1.0,53.0,1.0,3.9,3.362,74.15,0.0,0.0,0.0,3.9,0.252,6.7,0.0,0.0,0.0
334,334.0,R.Williams,LIV,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
335,335.0,Robertson,LIV,2.0,6.0,1.703,31.44,6.0,78.0,1.0,6.0,4.2810000000000015,78.45,6.0,90.0,1.0,6.0,3.474,88.51,6.0,82.0,1.0,6.0,4.787,82.68,1.0,74.0,1.0,6.0,4.672,86.03,6.0,90.0,1.0,6.0,4.097,82.31,2.0,88.0,1.0,6.0,3.823,84.28,1.0,11.0,1.0,6.0,3.889,84.49,2.0,90.0,1.0,6.0,2.573,81.32,1.0,62.0,1.0,6.0,2.2030000000000003,40.38,0.0,0.0,0.0,5.9,3.283,62.06,8.0,90.0,1.0,5.9,3.411,57.21,1.0,90.0,1.0,5.9,3.023,75.13,6.0,90.0,1.0,5.9,3.731,84.31,1.0,90.0,1.0,5.9,3.5980000000000003,90.52,0.0,0.0,0.0,5.9,4.856,88.76,-3.0,16.0,1.0,5.9,3.129,73.88,1.0,90.0,1.0,5.9,3.82,58.68,1.0,85.0,1.0,5.9,2.822,56.75,6.0,73.0,1.0,5.9,4.034,73.07,1.0,90.0,1.0,5.9,3.509,75.72,2.0,64.0,1.0
336,336.0,Szoboszlai,LIV,3.0,6.5,3.704,66.17,7.0,90.0,1.0,6.5,3.915,69.27,2.0,90.0,1.0,6.5,3.533,77.03,6.0,90.0,1.0,6.5,4.658,77.16,1.0,90.0,1.0,6.5,4.3610000000000015,75.58,3.0,60.0,1.0,6.5,3.906,73.19,2.0,72.0,1.0,6.5,3.714,71.98,1.0,45.0,1.0,6.4,3.71,73.27,1.0,90.0,1.0,6.4,2.922,70.1,1.0,27.0,1.0,6.4,3.424,59.08,2.0,65.0,1.0,6.3,2.628,44.95,1.0,25.0,1.0,6.3,4.078,68.05,10.0,90.0,1.0,6.3,2.191,42.08,3.0,90.0,1.0,6.3,2.185,42.41,1.0,23.0,1.0,6.3,2.942,66.16,0.0,0.0,0.0,6.3,4.133,70.44,2.0,78.0,1.0,6.3,3.077,61.81,17.0,90.0,1.0,6.3,3.23,46.38,0.0,12.0,1.0,6.3,0.0,0.0,0.0,0.0,0.0,6.3,3.446,59.52,0.0,0.0,0.0,6.3,2.971,56.17,2.0,90.0,1.0
337,337.0,Tsimikas,LIV,2.0,5.0,3.386,65.0,1.0,11.0,1.0,4.9,0.635,12.8,0.0,0.0,0.0,4.8,0.17600000000000002,4.24,1.0,7.0,1.0,4.8,0.444,8.66,1.0,15.0,1.0,4.7,0.425,8.46,0.0,0.0,0.0,4.7,0.41,8.81,0.0,0.0,0.0,4.7,0.428,9.59,6.0,78.0,1.0,4.7,0.611,13.19,0.0,0.0,0.0,4.6,0.856,23.32,1.0,27.0,1.0,4.6,2.966,56.88,3.0,90.0,1.0,4.6,1.218,24.45,0.0,0.0,0.0,4.6,2.087,36.48,0.0,0.0,0.0,4.6,0.349,8.37,0.0,0.0,0.0,4.6,0.391,8.76,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,4.6,0.259,5.04,0.0,0.0,0.0,4.6,0.968,22.39,0.0,0.0,0.0,4.6,2.738,44.15,1.0,4.0,1.0,4.6,2.115,43.35,1.0,16.0,1.0,4.6,1.378,26.2,0.0,0.0,0.0,4.6,0.78,17.17,4.0,25.0,1.0
338,338.0,Van den Berg,BRE,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.42,22.24,0.0,0.0,0.0,4.0,0.929,22.38,1.0,15.0,1.0,4.0,0.213,18.12,1.0,90.0,1.0,4.0,0.913,36.7,1.0,90.0,1.0,4.0,1.646,48.65,2.0,90.0,1.0,4.0,2.406,66.2,1.0,90.0,1.0,4.0,1.949,81.77,1.0,86.0,1.0,4.0,3.366,79.08,1.0,90.0,1.0,4.0,2.3080000000000003,87.94,1.0,90.0,1.0,4.1,2.842,87.73,1.0,90.0,1.0,4.1,2.6180000000000003,91.71,6.0,90.0,1.0,4.1,3.414,87.96,2.0,82.0,1.0,4.1,2.073,85.92,1.0,90.0,1.0,4.1,2.568,89.24,0.0,90.0,1.0,4.1,1.519,83.58,1.0,90.0,1.0,4.1,0.464,13.03,0.0,0.0,0.0,4.1,0.204,7.62,0.0,0.0,0.0,4.1,0.425,19.99,1.0,74.0,1.0,4.1,2.302,66.43,10.0,90.0,1.0,4.1,1.912,91.97,1.0,90.0,1.0
339,339.0,Virgil,LIV,2.0,6.0,3.916,89.43,6.0,90.0,1.0,6.0,3.909,92.63,7.0,90.0,1.0,6.0,2.9610000000000003,92.34,5.0,90.0,1.0,6.0,4.202,90.61,2.0,90.0,1.0,6.0,4.026,91.58,6.0,90.0,1.0,6.0,3.659,90.08,2.0,90.0,1.0,6.0,3.365,91.64,8.0,90.0,1.0,6.0,3.39,92.45,2.0,90.0,1.0,6.1,2.303,92.34,7.0,90.0,1.0,6.2,3.966,92.01,5.0,90.0,1.0,6.2,3.889,93.99,6.0,90.0,1.0,6.3,4.334,91.15,1.0,90.0,1.0,6.3,2.948,93.16,6.0,90.0,1.0,6.4,3.307,91.73,1.0,90.0,1.0,6.4,3.064,91.01,0.0,0.0,0.0,6.4,4.165,92.55,1.0,90.0,1.0,6.5,3.151,92.79,1.0,90.0,1.0,6.5,4.52,87.82,2.0,90.0,1.0,6.5,3.505,88.82,6.0,90.0,1.0,6.5,4.175,92.6,1.0,90.0,1.0,6.4,3.495,93.67,2.0,90.0,1.0
