,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
345,True,True,,,591385,0,0,0,0,0,2,-0.5,-0.5,0,Samuel,0.0,690,False,,,40,591385.jpg,0.0,False,Amissah,0.0,False,,a,9,54,0,3373,32,2513,26,0.0,0.0,Amissah,241.0,2023-07-19,False,p591385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,604,224,587,222,553,214,604,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,690,219,520,189,611,223,635,212,0.0,0.0
346,True,True,,,100041800,0,0,0,0,0,5,8.5,8.5,18,Marco Alexandre,9.0,753,False,,,11,100041800.jpg,0.0,False,Saraiva da Silva,0.3,False,,a,9,54,18,621,512,233,119,8.2,16.4,Silva,173.0,2021-07-01,False,man41801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,0,1,1,0,0,2,522,11,498,11,454,11,522,11,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,747,6,7,4,529,11,590,14,0.0,0.0
347,True,True,100.0,100.0,474120,0,0,-1,1,0,3,1.2,1.7,2,Julio,1.2,121,False,,2024-08-12T14:30:04.495991Z,54,474120.jpg,1.4,False,Enciso,0.1,False,,a,10,40,19,19807,105,17902,288,0.2,3.5,Enciso,168.0,2025-01-23,False,p474120,385,0,1,1,6,0,0,0,1,0,0,0,85,77.4,104.6,190.0,37.0,3,1.34,0.54,1.88,5.90,0,0,0,0,0,0,0,361,168,232,145,118,79,258,132,5.0,,3.0,,,,0.31,0.0,0.13,0.44,1.38,1.4,139,83,260,123,371,174,442,155,0.7,0.23
348,True,False,0.0,0.0,462387,0,0,-3,3,0,4,0.0,0.0,0,Ali,0.2,260,False,Loaned to Stoke City,2025-01-27T09:58:45.208139Z,47,462387.jpg,0.7,False,Al-Hamadi,0.3,False,,u,10,40,8,61694,0,81131,682,0.0,1.7,Al-Hamadi,103.0,2024-01-29,False,p462387,125,0,0,0,5,0,0,0,3,0,0,0,15,5.6,25.7,32.0,6.0,0,0.35,0.04,0.39,3.84,0,0,0,0,0,0,0,474,46,358,43,311,43,423,45,,,,,2.0,,0.25,0.0,0.03,0.28,2.76,3.6,334,62,412,46,509,57,319,52,0.0,0.0
349,True,False,0.0,0.0,517178,0,0,0,0,0,2,0.0,0.0,0,Elkan,0.0,261,False,Season long loan to Blackpool,2024-08-07T08:20:38.133494Z,40,517178.jpg,0.0,False,Baggott,0.0,False,,u,10,40,0,0,0,2787,2,0.0,0.0,Baggott,,,False,p517178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,587,210,569,207,533,197,587,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,667,199,499,171,594,209,666,225,0.0,0.0
350,True,True,100.0,100.0,173818,0,0,-1,1,0,3,1.2,1.7,2,Nathan,1.2,262,False,,2024-11-13T14:30:07.893005Z,49,173818.jpg,1.4,False,Broadhead,0.0,False,,a,10,40,13,1573,8,2187,14,0.2,2.7,Broadhead,244.0,2023-01-09,False,p173818,375,0,0,1,4,0,0,0,1,0,0,0,63,58.4,70.8,93.0,22.2,4,1.00,0.90,1.90,5.29,0,0,0,0,0,0,0,375,174,273,167,212,123,330,163,,,1.0,,3.0,,0.24,0.0,0.22,0.46,1.27,0.96,249,158,254,118,369,172,676,281,0.96,0.24
351,True,True,,,122411,0,0,-1,1,0,2,-0.2,0.3,0,Cameron,-0.2,263,False,,,39,122411.jpg,1.4,False,Burgess,1.8,False,,a,10,40,14,341615,150,195733,1140,-0.1,3.6,Burgess,13.0,2021-08-15,False,p122411,900,0,1,0,23,0,0,0,0,0,0,0,69,237.2,42.3,78.0,35.8,10,0.72,0.23,0.95,21.61,0,0,0,0,0,0,0,200,76,319,99,236,66,265,81,,,,,,,0.07,0.0,0.02,0.09,2.16,2.3,713,234,760,251,356,115,148,57,1.0,0.0
352,True,True,0.0,0.0,149929,0,0,-2,2,0,3,0.0,0.0,0,Wes,0.8,264,False,Knee injury - Expected back 01 Jun,2025-01-25T21:00:10.042481Z,48,149929.jpg,1.7,False,Burns,0.0,False,,i,10,40,30,5569,3,12004,82,0.2,6.2,Burns,244.0,2021-06-09,False,p149929,922,0,1,1,23,0,0,0,1,0,0,0,144,111.6,148.5,66.0,31.8,12,0.50,1.17,1.67,23.62,0,0,0,0,0,0,0,315,144,179,118,257,142,281,143,,,,,,,0.05,0.0,0.11,0.16,2.31,2.25,289,187,296,143,321,147,574,224,1.17,0.1
353,True,True,0.0,0.0,196411,0,0,-4,4,0,3,0.0,0.0,0,Conor,0.0,265,False,Knee injury - Expected back 15 Feb,2025-01-03T20:00:09.216849Z,51,196411.jpg,2.2,False,Chaplin,0.1,False,,i,10,40,33,7666,2,26427,43,0.0,6.5,Chaplin,241.0,2021-07-27,False,p196411,605,1,2,1,12,0,0,0,1,0,0,0,115,95.6,120.4,86.0,29.7,7,1.18,0.54,1.72,14.60,0,0,0,0,0,0,0,344,158,207,130,221,126,292,148,,,,,,,0.18,0.0,0.08,0.26,2.17,1.79,179,108,730,312,247,108,484,175,1.04,0.15
354,True,True,100.0,100.0,232228,0,0,0,0,0,2,0.0,0.5,0,Harry,0.0,266,False,,2024-10-26T20:00:07.408041Z,40,232228.jpg,0.1,False,Clarke,0.1,False,,a,10,40,1,10769,43,9700,85,0.0,0.2,H.Clarke,241.0,2023-01-19,False,p232228,377,0,0,0,10,1,0,0,1,1,0,0,-5,48.2,24.4,35.0,10.5,4,0.08,0.10,0.18,9.10,0,0,0,0,0,0,0,386,134,363,121,302,99,385,127,,,,,,,0.02,0.0,0.02,0.04,2.17,2.39,631,174,471,153,518,180,494,174,0.95,0.0
355,True,True,,,455084,0,0,-1,1,2,2,0.2,0.7,1,Leif,0.2,267,False,,,44,455084.jpg,2.0,False,Davis,1.5,False,,a,10,40,48,345183,167,368738,1452,0.0,10.9,Davis,241.0,2022-07-25,False,p455084,2112,1,2,2,48,0,0,0,5,0,0,5,174,389.6,627.1,124.0,114.0,24,0.84,3.65,4.49,48.36,0,0,0,0,0,0,0,100,36,12,2,174,34,51,6,1.0,,4.0,,,,0.04,0.0,0.16,0.2,2.06,2.05,515,107,398,130,273,91,165,67,1.02,0.09
356,True,True,100.0,100.0,463034,0,0,1,-1,1,4,4.0,4.5,8,Liam,4.0,268,False,,2024-12-16T09:30:06.820569Z,56,463034.jpg,4.0,False,Delap,3.5,False,,a,10,40,92,1429153,7102,1126736,7008,0.7,16.4,Delap,241.0,2024-07-13,False,p463034,1765,9,2,3,37,0,0,0,8,0,0,14,333,390.0,230.5,516.0,113.0,22,7.14,1.16,8.30,36.73,0,0,0,0,0,0,0,99,14,122,11,32,15,53,13,,,,,,,0.36,0.0,0.06,0.42,1.87,1.89,101,28,63,11,53,16,96,17,1.12,0.15
357,True,False,0.0,0.0,214964,0,0,0,0,0,2,0.0,0.0,0,George,0.0,269,False,Loaned to Middlesbrough,2024-08-31T08:22:49.668219Z,40,214964.jpg,1.0,False,Edmundson,0.1,False,,u,10,40,1,2076,0,14827,13,0.0,0.2,Edmundson,241.0,2021-07-27,False,p214964,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,561,193,541,190,502,177,561,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,627,170,469,151,419,142,518,182,0.0,0.0
358,True,True,100.0,100.0,449429,0,0,-1,1,0,2,1.8,2.3,1,Jacob,1.8,270,False,,2024-11-22T17:30:09.014564Z,39,449429.jpg,2.1,False,Greaves,4.5,False,,a,10,40,29,960968,2358,542370,1956,0.5,7.4,Greaves,241.0,2024-07-12,False,p449429,1260,1,0,2,26,0,0,0,2,0,0,0,126,349.6,41.0,100.0,49.1,14,0.68,0.09,0.77,27.48,0,0,0,0,0,0,0,124,45,320,100,204,48,215,66,,,,,,,0.05,0.0,0.01,0.06,1.96,1.86,728,242,182,53,257,80,79,27,1.0,0.14
359,True,False,0.0,0.0,167191,0,0,-1,1,0,3,0.0,0.0,0,Marcus,0.0,271,False,Loaned to Derby County,2024-08-31T08:21:56.022360Z,49,167191.jpg,1.0,False,Myers-Harness,0.0,False,,u,10,40,2,347,0,2430,1,0.0,0.4,Harness,,,False,p167191,43,0,0,0,2,0,0,0,0,0,0,0,4,9.4,1.9,6.0,1.7,0,0.00,0.05,0.05,1.36,0,0,0,0,0,0,0,463,216,449,225,401,213,476,223,,,,,,,0.0,0.0,0.1,0.1,2.85,4.19,246,155,697,290,470,216,701,294,0.0,0.0
360,True,True,100.0,100.0,222625,0,0,-1,1,1,4,0.8,1.3,1,George,0.8,272,False,,2024-11-22T17:00:09.158802Z,54,222625.jpg,1.8,False,Hirst,0.0,False,,a,10,40,21,11405,58,11859,42,0.1,3.9,Hirst,241.0,2023-07-13,False,p222625,209,1,1,0,4,0,0,0,1,0,0,2,66,63.4,37.9,87.0,19.0,1,0.97,0.10,1.07,6.69,0,0,0,0,0,0,0,370,38,326,37,219,38,347,38,,,,,1.0,,0.42,0.0,0.04,0.46,2.88,1.72,130,39,305,34,311,37,595,75,0.43,0.0
361,True,False,0.0,0.0,524180,0,0,0,0,0,3,0.0,0.0,0,Cameron,0.0,273,False,Loaned to Wycombe,2024-08-23T12:39:48.370081Z,45,524180.jpg,0.0,False,Humphreys,0.0,False,,u,10,40,0,651,0,5137,4,0.0,0.0,Humphreys,,,False,p524180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,686,282,681,283,664,275,686,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,271,638,251,690,283,678,283,0.0,0.0
362,True,True,100.0,100.0,503301,0,0,-3,3,0,3,1.6,2.1,2,Omari,1.6,274,False,,2025-01-05T21:30:08.661931Z,52,503301.jpg,2.7,False,Giraud-Hutchinson,0.3,False,,a,10,40,59,74086,214,98874,842,0.3,11.3,Hutchinson,241.0,2024-07-01,False,p503301,1867,2,1,3,40,0,0,0,4,0,0,4,216,245.8,297.1,294.0,83.9,22,1.79,1.40,3.19,39.87,0,0,0,0,0,0,0,192,78,81,62,66,42,102,61,,,3.0,,,,0.09,0.0,0.07,0.16,1.92,1.93,167,101,221,98,161,65,295,93,1.06,0.14
363,True,True,100.0,100.0,222018,0,0,-1,1,0,2,0.2,0.7,0,Ben,0.2,275,False,,2024-11-25T09:30:07.489482Z,39,222018.jpg,1.0,False,Johnson,2.1,False,,a,10,40,14,328404,211,469452,1047,0.1,3.6,Johnson,241.0,2024-07-01,False,p222018,822,0,1,0,25,0,0,0,2,0,0,0,21,166.8,87.9,40.0,29.4,8,0.40,0.39,0.79,24.65,0,0,0,0,0,0,0,259,94,247,66,291,91,293,92,,,,,,,0.04,0.0,0.04,0.08,2.7,2.74,721,239,374,112,409,134,133,51,0.88,0.0
364,True,False,0.0,0.0,94926,0,0,0,0,0,4,0.0,0.0,0,Freddie,0.0,276,False,Mutual termination of contract,2024-08-31T06:23:26.859072Z,45,94926.jpg,0.0,False,Ladapo,0.4,False,,u,10,40,0,59882,0,215939,186,0.0,0.0,Ladapo,,,False,p94926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,645,53,639,54,619,53,645,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,359,64,593,52,650,58,279,46,0.0,0.0
365,True,True,100.0,100.0,106606,0,0,-1,1,0,3,0.2,0.7,0,Massimo,0.2,277,False,,2024-12-25T22:30:08.205367Z,44,106606.jpg,1.3,False,Luongo,0.2,False,,a,10,40,8,72419,67,86112,120,0.0,1.8,Luongo,13.0,2023-01-05,False,p106606,169,0,0,0,5,0,0,0,0,0,0,0,30,31.2,5.6,2.0,4.0,2,0.00,0.01,0.01,5.73,0,0,0,0,0,0,0,409,189,426,218,432,223,443,210,,,,,,,0.0,0.0,0.01,0.01,3.05,2.66,479,300,394,181,377,177,351,112,1.07,0.0
366,True,True,100.0,100.0,74944,0,0,-1,1,0,3,1.6,2.1,2,Sam,1.6,278,False,,2024-12-21T21:30:08.223651Z,49,74944.jpg,2.3,False,Morsy,0.2,False,,a,10,40,51,43908,56,53773,137,0.3,10.4,Morsy,63.0,2021-08-31,False,p74944,1902,1,1,2,43,0,0,0,7,0,0,5,294,302.6,237.2,26.0,56.4,21,0.31,1.00,1.31,41.95,0,0,0,0,0,0,0,150,57,115,82,331,178,183,99,,,,,,,0.01,0.0,0.05,0.06,1.99,2.03,237,151,218,95,225,98,403,137,0.99,0.09
367,True,False,0.0,0.0,246265,0,0,0,0,0,2,0.0,0.0,0,Corrie,0.0,279,False,Permanent transfer to Kilmarnock,2024-08-01T06:52:12.954431Z,40,246265.jpg,0.0,False,Ndaba,0.0,False,,u,10,40,0,0,0,629,1,0.0,0.0,Ndaba,,,False,p246265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,563,195,543,192,504,179,563,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,634,177,472,154,569,193,733,248,0.0,0.0
368,True,True,,,434044,0,0,-1,1,0,1,0.0,0.5,0,Cieran,0.0,280,False,,,39,434044.jpg,0.0,False,Slicker,0.7,False,,a,10,40,0,42190,162,62026,184,0.0,0.0,Slicker,243.0,2023-07-08,False,p434044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,544,52,521,29,477,14,544,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,726,76,443,41,551,52,237,34,0.0,0.0
369,True,True,100.0,100.0,231899,0,0,-2,2,0,3,0.8,1.3,1,Jack,0.8,281,False,,2024-11-22T17:30:09.045912Z,48,231899.jpg,1.2,False,Taylor,0.0,False,,a,10,40,22,2919,17,4606,16,0.2,4.6,Taylor,104.0,2023-06-26,False,p231899,404,1,0,0,6,0,0,0,3,0,0,1,83,96.6,82.7,65.0,24.4,1,0.55,0.71,1.26,8.28,0,0,0,0,0,0,0,340,156,255,157,258,143,316,158,,,,,,,0.12,0.0,0.16,0.28,1.84,1.34,308,201,298,145,397,192,598,235,0.22,0.0
370,True,True,100.0,100.0,180804,0,0,-1,1,0,2,0.4,0.9,1,Axel,0.4,282,False,,2024-11-30T22:00:07.627808Z,39,180804.jpg,1.4,False,Tuanzebe,1.5,False,,a,10,40,17,420336,1958,388000,766,0.1,4.4,Tuanzebe,50.0,2023-09-08,False,p180804,976,0,0,1,20,0,0,0,3,0,0,0,57,163.8,52.4,19.0,23.6,11,0.18,0.08,0.26,19.12,0,0,0,0,0,0,0,264,96,308,92,352,118,320,104,,,,,,,0.02,0.0,0.01,0.03,1.76,1.84,717,236,339,96,357,116,163,66,1.01,0.09
371,True,True,,,108813,0,0,-2,2,1,1,0.6,1.1,0,Christian,0.6,283,False,,,43,108813.jpg,2.3,False,Walton,0.2,False,,a,10,40,14,21408,52,23574,307,0.1,3.3,Walton,241.0,2022-01-19,False,p108813,540,0,0,1,16,0,0,0,0,0,17,2,38,139.4,10.0,0.0,14.9,6,0.00,0.00,0.00,12.87,0,0,0,0,0,0,0,287,30,414,11,581,52,367,28,,,,,,,0.0,2.83,0.0,0.0,2.14,2.67,551,29,317,23,218,31,341,53,1.0,0.17
372,True,True,,,220583,0,0,0,0,0,2,0.2,0.7,0,Luke,0.2,284,False,,,40,220583.jpg,1.4,False,Woolfenden,1.3,False,,a,10,40,13,126693,45,136941,573,0.0,3.2,Woolfenden,241.0,2017-08-07,False,p220583,737,0,0,1,15,0,0,0,2,0,0,0,63,147.4,4.4,6.0,15.9,8,0.03,0.02,0.05,16.59,0,0,0,0,0,0,0,279,104,431,152,393,137,359,119,,,,,,,0.0,0.0,0.0,0.0,2.03,1.83,630,173,381,117,360,119,182,72,0.98,0.12
373,True,True,100.0,100.0,155405,0,0,-2,2,0,3,1.0,1.5,0,Kalvin,1.0,359,False,,2025-01-14T22:00:08.891426Z,48,155405.jpg,1.5,False,Phillips,0.1,False,,a,10,40,20,6278,21,12882,47,0.2,4.2,Phillips,241.0,2024-08-16,False,p155405,857,0,0,1,22,0,0,0,1,1,0,0,124,125.4,65.9,27.0,21.7,10,0.33,0.26,0.59,18.48,0,0,0,0,0,0,0,303,136,283,172,328,177,332,165,2.0,,2.0,,,,0.03,0.0,0.03,0.06,1.94,2.31,292,190,274,129,347,160,526,198,1.05,0.11
374,True,True,100.0,100.0,232917,0,0,-1,1,0,1,0.2,0.7,1,Arijanet,0.2,568,False,,2024-08-17T20:30:06.519689Z,44,232917.jpg,2.7,False,Muric,0.8,False,,a,10,40,49,192607,137,163137,670,0.0,11.1,Muric,286.0,2024-07-17,False,p232917,1620,0,0,1,33,0,0,0,1,0,70,5,186,531.4,0.0,0.0,53.1,18,0.00,0.01,0.01,36.22,0,0,0,0,0,0,0,29,10,623,69,599,60,198,10,,,,,,,0.0,3.89,0.0,0.0,2.01,1.83,508,22,396,27,154,27,225,31,1.0,0.06
375,True,True,100.0,100.0,481624,0,0,-2,2,0,3,0.8,1.3,1,Jaden,0.8,569,False,,2025-01-03T19:30:09.849805Z,53,481624.jpg,0.9,False,Philogene,0.0,False,,a,10,40,13,4676,20,9924,52,0.2,2.5,Jaden,241.0,2025-01-15,False,p481624,456,0,0,1,11,0,0,0,2,1,0,0,28,29.4,30.6,53.0,10.5,3,0.46,0.21,0.67,7.73,0,0,0,0,0,0,0,413,192,342,191,275,150,386,188,,,,,,,0.09,0.0,0.04,0.13,1.53,2.17,152,89,304,149,495,234,548,210,0.59,0.2
376,True,True,,,108053,0,0,-1,1,0,2,0.2,0.7,0,Conor,0.2,583,False,,,39,108053.jpg,1.0,False,Townsend,0.6,False,,a,10,40,2,61222,383,46260,454,0.1,0.5,Townsend,241.0,2024-08-01,False,p108053,46,0,0,0,2,0,0,0,0,0,0,0,11,15.4,25.1,2.0,4.3,0,0.00,0.07,0.07,0.96,0,0,0,0,0,0,0,445,160,361,120,424,150,439,152,,,,,,,0.0,0.0,0.14,0.14,1.88,3.91,711,233,373,111,408,133,250,94,0.0,0.0
377,True,True,0.0,0.0,172453,0,0,-3,3,0,3,0.0,0.0,0,Sam,1.4,611,False,Ankle injury - Expected back 15 Feb,2025-01-11T01:00:08.753842Z,57,172453.jpg,2.9,False,Szmodics,0.2,False,,i,10,40,52,108217,7,114890,242,0.2,9.1,Szmodics,104.0,2024-08-16,False,p172453,975,4,0,2,17,0,0,0,2,0,0,2,158,209.4,81.5,263.0,54.9,13,3.44,0.44,3.88,23.18,0,0,0,0,0,0,0,226,97,259,160,79,52,190,102,3.0,,,,,,0.32,0.0,0.04,0.36,2.14,1.57,89,57,243,112,141,59,377,126,1.2,0.18
378,True,True,100.0,100.0,454667,0,0,0,0,0,3,1.6,2.1,2,Jens,1.6,619,False,,2024-10-04T00:00:05.976169Z,45,454667.jpg,1.8,False,Cajuste,0.2,False,,a,10,40,30,38785,250,22780,289,0.4,6.7,Cajuste,206.0,2024-08-19,False,p454667,1043,0,0,1,24,0,0,0,2,0,0,0,148,109.0,113.6,19.0,23.9,14,0.17,0.29,0.46,24.76,0,0,0,0,0,0,0,321,147,221,138,354,192,318,159,,,,,,,0.01,0.0,0.03,0.04,2.14,2.07,389,242,213,92,303,135,383,131,1.21,0.09
379,True,True,100.0,100.0,216616,0,0,0,0,0,2,0.2,0.7,1,Dara,0.2,630,False,,2024-10-18T17:30:07.558521Z,40,216616.jpg,1.4,False,O'Shea,1.5,False,,a,10,40,29,325896,456,175790,1112,0.0,7.2,O'Shea,104.0,2024-08-25,False,p216616,1862,0,0,2,42,0,0,0,5,0,0,1,135,478.8,15.5,139.0,63.3,21,0.83,0.17,1.00,41.58,0,0,0,0,0,0,0,50,16,389,132,168,31,155,43,,,,,,,0.04,0.0,0.01,0.05,2.01,2.03,628,171,380,116,359,118,167,68,1.02,0.1
380,True,True,,,443261,0,0,-1,1,0,3,1.0,1.5,1,Jack,1.0,631,False,,,54,443261.jpg,1.5,False,Clarke,0.0,False,,a,10,40,29,8135,19,7734,37,0.2,5.4,J.Clarke,241.0,2024-08-24,False,p443261,594,0,2,0,19,0,0,0,1,0,0,0,112,108.2,130.7,77.0,31.4,5,0.83,0.71,1.54,16.30,0,0,0,0,0,0,0,322,148,196,126,243,137,286,144,,,,,,,0.13,0.0,0.11,0.24,2.47,2.88,136,80,287,139,351,164,566,219,0.76,0.0
381,True,True,0.0,0.0,229164,0,0,-2,2,0,3,0.0,0.0,0,Chiedozie,0.0,632,False,Achilles injury - Expected back 01 Jun,2024-10-26T20:00:08.138345Z,48,229164.jpg,1.4,False,Ogbene,0.0,False,,i,10,40,7,2584,3,2656,4,0.0,1.5,Ogbene,104.0,2024-08-28,False,p229164,237,0,0,0,3,0,0,0,0,0,0,0,29,22.8,30.2,12.0,6.4,3,0.00,0.05,0.05,2.36,0,0,0,0,0,0,0,426,200,344,193,373,201,416,201,,,,,,,0.0,0.0,0.02,0.02,0.9,1.14,306,199,689,288,367,171,706,296,1.14,0.0
382,True,True,,,198826,0,0,0,0,0,2,0.0,0.5,0,Ben,0.0,715,False,,,40,198826.jpg,0.0,False,Godfrey,0.0,False,,a,10,40,0,3223,100,923,83,0.0,0.0,Godfrey,241.0,2025-01-05,False,p198826,63,0,0,0,5,0,0,0,0,0,0,0,-11,4.2,1.7,2.0,0.8,1,0.00,0.02,0.02,2.39,0,0,0,0,0,0,0,484,171,451,165,426,152,489,170,,,,,,,0.0,0.0,0.03,0.03,3.41,7.14,622,168,465,149,565,190,609,209,1.43,0.0
383,True,True,,,100047417,0,0,0,0,0,5,1.0,1.5,1,Kieran,1.0,743,False,,,5,100047417.jpg,0.0,False,McKenna,0.2,False,,a,10,40,2,171,29,588,323,2.0,4.0,McKenna,242.0,2021-12-16,False,man47418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,2,0,0,0,2,515,4,491,4,447,4,515,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,760,19,265,18,522,4,622,16,0.0,0.0
384,True,True,100.0,100.0,536916,0,0,-3,3,1,3,0.3,0.8,0,Facundo,0.8,117,False,,2024-12-05T00:30:07.817700Z,47,536916.jpg,2.9,False,Buonanotte,0.6,False,,a,11,13,58,466233,488,426223,1065,0.2,12.3,Buonanotte,10.0,2024-08-10,False,p536916,1139,4,2,2,23,0,0,0,6,0,0,4,243,347.4,354.4,239.0,93.9,12,3.24,1.98,5.22,23.41,0,0,0,0,0,0,0,127,46,63,49,89,58,84,53,3.0,,,,,,0.26,0.0,0.16,0.42,1.85,1.82,343,223,295,142,138,58,244,75,0.95,0.16
385,True,True,100.0,100.0,80146,0,0,-3,3,0,3,1.3,1.8,2,Jordan,1.8,192,False,,2024-12-27T00:30:09.361030Z,52,80146.jpg,2.5,False,Ayew,0.2,False,,a,11,13,54,31169,72,60914,130,0.3,10.4,J.Ayew,81.0,2024-08-23,False,p80146,1183,4,0,1,33,0,0,0,5,0,0,3,199,219.0,210.3,259.0,68.7,13,3.35,1.10,4.45,22.99,0,0,0,0,0,0,0,220,93,132,93,81,53,131,77,,,2.0,,2.0,,0.25,0.0,0.08,0.33,1.75,2.51,154,91,198,85,196,84,381,129,0.99,0.08
386,True,True,100.0,100.0,199670,0,0,-4,4,0,4,-0.5,0.0,0,Odsonne,0.0,198,False,,2025-01-04T19:30:08.259088Z,51,199670.jpg,1.2,False,Edouard,0.2,False,,a,11,13,7,40127,143,97759,156,0.0,1.4,Edouard,73.0,2024-08-30,False,p199670,141,0,0,0,3,0,0,0,0,0,0,0,14,5.0,25.0,50.0,8.0,1,0.39,0.07,0.46,3.72,0,0,0,0,0,0,0,481,48,362,44,276,41,405,43,,,,,,,0.25,0.0,0.04,0.29,2.37,1.91,180,45,731,73,401,42,361,56,0.64,0.0
387,True,True,100.0,100.0,225902,0,0,-1,1,0,3,1.3,1.8,2,Boubakary,1.8,285,False,,2024-12-09T09:30:06.376244Z,44,225902.jpg,1.3,False,Soumaré,0.4,False,,a,11,13,22,98459,395,79452,531,0.4,5.0,B.Soumaré,73.0,2021-07-02,False,p225902,1191,0,0,0,31,0,0,0,8,0,0,0,165,162.2,157.8,28.0,34.9,13,0.21,0.62,0.83,24.63,0,0,0,0,0,0,0,265,118,172,114,323,174,268,135,,,,,,,0.02,0.0,0.05,0.07,1.86,2.34,501,304,187,78,378,178,282,88,0.98,0.0
388,True,False,0.0,0.0,461416,0,0,0,0,0,4,0.0,0.0,0,Tom,0.0,286,False,Loaned to Stoke City,2024-08-31T06:20:48.397195Z,45,461416.jpg,0.0,False,Cannon,0.3,False,,u,11,13,0,49177,0,153538,102,0.0,0.0,Cannon,104.0,2023-09-01,False,p461416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,663,56,658,57,639,56,663,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,392,67,613,55,668,61,309,51,0.0,0.0
389,True,False,0.0,0.0,197469,0,0,-1,1,0,3,0.0,0.0,0,Hamza,0.0,287,False,Loaned to Sheffield United,2025-01-30T11:40:47.663636Z,44,197469.jpg,1.0,False,Choudhury,2.2,False,,u,11,13,4,474957,0,276237,8452,0.0,0.9,Choudhury,18.0,2017-09-18,False,p197469,129,0,0,0,5,0,0,0,0,0,0,0,29,33.8,30.4,6.0,7.0,1,0.00,0.19,0.19,5.28,0,0,0,0,0,0,0,406,186,343,192,397,209,411,199,,,,,,,0.0,0.0,0.13,0.13,3.68,3.49,489,303,565,202,438,197,128,42,0.7,0.0
