,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
44,FPL_PapaSmurf,1782.0,1680.06,1699.79,1694.28,65.78,122206,200921,153471,94440,83.5%
45,gezza96,1861.0,1808.22,1764.44,1752.46,62.44,12051,2624,12925,7201,82.3%
46,Raghy78d,1880.0,1823.13,1830.14,1805.03,36.17,5618,1086,43,168,69.1%
47,pdhFPL,1744.0,1831.97,1810.31,1819.88,-100.9,263475,637,399,14,6.7%
48,NeilRankinZA,1700.0,1647.72,1655.44,1664.4,19.39,532876,376908,414816,218701,59.4%
49,EuanThompson,1870.0,1851.44,1835.98,1825.44,8.28,8334,157,32,7,53.2%
50,FPLrookie1,1769.0,1783.19,1777.02,1749.18,-24.9,162879,9439,6253,9083,34.4%
51,FplBudget,1819.0,1701.52,1734.4,1727.58,72.74,47313,128883,48768,26977,85.8%
52,FF_Vader,1799.0,1769.36,1798.07,1769.64,-4.82,80668,17831,1767,2718,45.4%
53,alasdairtweets,1868.0,1804.96,1809.94,1786.02,43.32,9090,2966,415,572,73.1%
54,fpl_analytic,1718.0,1658.87,1706.55,1699.17,4.42,410513,313851,124135,78297,51%
55,stephendeyoung,1712.0,1681.82,1682.83,1663.39,11.65,449556,193178,226337,223934,55.2%
56,James_Ingram15,1751.0,1787.97,1812.17,1799.23,-73.65,231399,7564,376,194,14%
57,FPL_Kid,1800.0,1752.53,1724.88,1722.06,42.91,79072,32926,68765,33685,72.9%
58,fpl_jan,1931.0,1893.51,1823.47,1791.86,71.92,510,9,148,358,85.7%
59,FPL_Mezzala,1833.0,1852.3,1822.3,1808.68,-18.53,30984,134,172,133,38.1%
60,morstats,1770.0,1741.03,1699.05,1680.56,39.63,157734,46498,155967,142602,71.1%
61,FplOpinion,1763.0,1739.85,1786.71,1783.98,-32.6,183664,48388,3480,702,30.8%
62,_NeilFPL,1808.0,1792.28,1791.23,1781.51,-4.73,63565,6194,2525,852,45.5%
63,UnderstandingF8,1723.0,1614.44,1633.75,1612.17,78.2,381156,634662,589624,623516,88%
64,EejRoberts,1730.0,1783.0,1796.32,1785.4,-82.91,336661,9493,1891,602,10.9%
65,FPL_Gents,1763.0,1737.21,1780.03,1757.91,-20.52,184751,50471,5246,5308,37.2%
66,FPLHaggis,1796.0,1780.54,1753.01,1735.07,16.01,87449,10529,22959,19063,57.5%
67,Jumpthewave,1819.0,1797.02,1778.19,1755.27,18.26,47586,4847,5673,6073,59%
68,DarraghNoonan,1851.0,1830.96,1809.66,1797.06,14.48,16974,671,437,247,56.7%
69,FPL_Chase,1820.0,1771.27,1805.88,1788.6,6.39,45382,16205,704,476,52.3%
70,jonwalker88,1707.0,1759.28,1808.84,1804.1,-109.19,481155,25895,456,171,5%
71,TomDavies_17,1838.0,1795.96,1784.31,1772.82,29.47,26447,5065,4094,2140,65.5%
72,FodWeTrust,1690.0,1702.69,1764.17,1748.29,-73.96,611456,125438,13059,9277,13.8%
73,FplPass,1839.0,1751.21,1706.94,1701.51,95.54,25472,34203,122548,69966,92.9%
74,prparsons,1796.0,1789.76,1774.74,1748.75,0.96,87071,6982,6898,9161,49.2%
75,FplJeb,1691.0,1686.03,1807.06,1785.93,-95.38,603748,179255,674,591,7.9%
76,JosesBusDrivers,1641.0,1755.89,1804.83,1808.0,-174.09,1064866,29546,885,149,0.2%
77,hidethecactus,1835.0,1760.03,1736.33,1722.59,71.45,29465,25177,45353,33198,85.7%
78,tweetsofagooner,1622.0,1617.21,1692.62,1689.97,-70.59,1270183,612742,183291,107364,15.4%
79,FplRafiki,1824.0,1712.3,1702.15,1695.69,96.38,41046,98198,139456,89708,93%
80,FPL_Audit,1875.0,1767.97,1790.96,1765.4,75.51,6965,18812,2614,3719,87.1%
81,DaveCZfpl,1676.0,1653.69,1732.29,1723.53,-53.16,731090,341208,53359,31606,21.8%
82,PaulGiurculet,1916.0,1773.02,1713.47,1697.49,164.84,1166,15078,98755,84567,99.6%
83,k_rybaczuk,1738.0,1712.81,1754.17,1718.73,-15.55,293735,97115,21380,39392,39.5%
