,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
38,wolacola,1740.0,1753.69,1769.86,1766.48,-45.13,105659,4296,385,84,26%
39,Hashtag_MEGA,1710.0,1754.88,1791.96,1793.04,-92.26,203571,4080,15,1,9.2%
40,dav_fifa,1743.0,1613.78,1594.32,1576.18,127.42,98460,327439,667084,641760,98.3%
41,MaulanaRiandi,1784.0,1772.57,1739.34,1715.15,21.2,30498,1430,5708,6866,62.4%
42,Rak464,1699.0,1652.85,1708.97,1692.41,-8.27,256143,142249,27204,21071,45%
43,ArneBarsnes,1810.0,1745.59,1760.54,1747.39,37.18,12370,6319,1012,651,71.7%
44,FPL_PapaSmurf,1717.0,1625.57,1648.37,1642.2,56.39,178132,257196,215186,145746,81.5%
45,gezza96,1808.0,1751.03,1716.11,1704.72,63.49,13654,4856,18952,12234,84.5%
46,Raghy78d,1822.0,1766.72,1786.87,1762.44,28.35,7708,2200,27,133,67%
47,pdhFPL,1701.0,1801.27,1785.93,1795.26,-114.38,243765,197,30,1,4.4%
48,NeilRankinZA,1658.0,1609.48,1616.63,1624.45,19.44,505177,352181,443681,233015,61.4%
49,EuanThompson,1800.0,1791.24,1792.52,1783.16,-10.36,17903,457,15,1,44.3%
50,FPLrookie1,1728.0,1735.81,1738.42,1710.44,-21.43,140106,9832,6295,9366,38.5%
51,FplBudget,1757.0,1655.98,1701.19,1693.86,50.94,68060,132548,39331,19855,78.7%
52,FF_Vader,1740.0,1713.09,1753.23,1725.79,-12.75,105368,24734,1957,3410,42.9%
53,alasdairtweets,1811.0,1756.31,1772.87,1750.0,29.7,12123,3858,308,533,67.7%
54,fpl_analytic,1638.0,1596.2,1662.46,1655.18,-22.8,668038,446923,147254,96188,37.9%
55,stephendeyoung,1657.0,1639.53,1651.54,1632.87,-5.83,514204,193932,197502,187231,46.4%
56,James_Ingram15,1682.0,1730.75,1768.63,1755.85,-91.9,344524,11790,432,218,9.3%
57,FPL_Kid,1738.0,1700.93,1682.8,1680.51,28.89,111160,37038,76517,37264,67.3%
58,fpl_jan,1872.0,1835.39,1778.12,1746.95,65.35,823,22,112,670,85.1%
59,FPL_Mezzala,1787.0,1810.49,1783.86,1770.86,-22.12,27952,99,36,22,38.1%
60,morstats,1724.0,1700.26,1669.84,1652.28,29.29,151408,38591,118043,105886,67.4%
61,FplOpinion,1690.0,1672.8,1738.85,1736.02,-48.79,300959,86754,6009,1785,25%
62,_NeilFPL,1763.0,1747.98,1751.85,1741.72,-5.62,57369,5623,2096,1323,46.5%
63,UnderstandingF8,1688.0,1582.18,1611.28,1589.78,71.72,313324,559964,490320,509178,87.4%
64,EejRoberts,1687.0,1744.98,1761.34,1751.08,-87.18,315614,6482,968,503,10.3%
65,FPL_Gents,1710.0,1685.86,1735.56,1714.79,-24.41,206385,58744,7468,6965,37%
66,FPLHaggis,1734.0,1723.6,1706.31,1688.98,6.82,121763,16488,31091,25552,54.3%
67,Jumpthewave,1772.0,1749.02,1735.22,1712.48,18.86,44909,5186,7561,7999,61.2%
68,DarraghNoonan,1786.0,1771.8,1762.73,1751.16,2.98,28501,1482,874,502,52.2%
69,FPL_Chase,1775.0,1732.3,1771.68,1754.49,0.03,40375,11310,317,391,50.2%
70,jonwalker88,1678.0,1736.73,1788.84,1784.11,-114.46,367398,9492,21,1,4.4%
71,TomDavies_17,1779.0,1746.86,1746.77,1735.94,14.47,36113,5863,3078,1804,58.7%
72,FodWeTrust,1652.0,1670.07,1734.33,1718.52,-78.36,551642,94497,7795,4998,13%
73,FplPass,1786.0,1697.16,1665.03,1660.14,91.2,28711,41966,135295,82228,92.7%
74,prparsons,1745.0,1740.32,1730.88,1706.16,-1.76,92992,8060,8926,11229,48.8%
75,FplJeb,1623.0,1623.15,1755.18,1735.29,-105.72,804878,269929,1400,1868,5.9%
76,JosesBusDrivers,1608.0,1727.52,1775.38,1778.39,-174.99,951336,14008,168,5,0.2%
77,hidethecactus,1786.0,1709.02,1692.85,1679.04,71.42,29223,28003,54792,40390,87.3%
78,tweetsofagooner,1589.0,1593.93,1667.77,1664.43,-76.11,1157757,466465,125436,70932,13.5%
79,FplRafiki,1782.0,1671.14,1667.42,1660.6,94.31,33052,91360,126787,80475,93.3%
80,FPL_Audit,1830.0,1714.61,1744.22,1719.1,82.18,5679,22717,3768,4874,90.4%
81,DaveCZfpl,1612.0,1608.36,1698.03,1689.47,-76.65,914871,359222,43314,24890,13.5%
82,PaulGiurculet,1882.0,1741.5,1688.34,1673.35,160.83,473,7487,65010,51566,99.6%
83,k_rybaczuk,1702.0,1673.95,1722.67,1687.76,-14.95,239132,83741,13728,26781,41.7%
