,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
32,FPL_ElStatto,1319.0,1277.49,1299.83,1283.01,15.64,651168,682892,390997,388754,61.9%
33,FplSigurd,1378.0,1447.62,1421.96,1413.38,-64.8,202528,1347,249,111,12.7%
34,JoeBopara,1314.0,1343.93,1367.75,1344.4,-54.56,703649,153018,24249,34522,16.7%
35,dLincolnlawyer,1429.0,1446.95,1397.42,1399.17,-0.05,46984,1460,3295,677,49.9%
36,FPL_Statoholic,1423.0,1354.12,1413.07,1410.34,12.47,56783,110141,726,137,59.7%
37,FplAmateur,1433.0,1357.86,1342.23,1325.57,75.77,40258,97600,94177,86229,92.4%
38,wolacola,1434.0,1436.7,1427.89,1419.84,-9.85,39618,2676,100,31,43%
39,Hashtag_MEGA,1421.0,1429.43,1426.51,1422.56,-21.14,60415,3973,117,12,35.1%
40,dav_fifa,1388.0,1264.82,1258.5,1246.93,115.52,159699,812085,917816,842789,98.6%
41,MaulanaRiandi,1443.0,1435.4,1397.18,1374.28,26.21,28290,2934,3370,5571,68.6%
42,Rak464,1379.0,1356.69,1383.9,1370.33,-8.1,199930,101000,9048,6958,44.2%
43,ArneBarsnes,1438.0,1407.59,1398.77,1392.15,22.76,33800,12599,2935,1264,66.4%
44,FPL_PapaSmurf,1404.0,1340.3,1335.36,1327.05,53.93,103210,170338,124654,81185,84.8%
45,gezza96,1454.0,1420.97,1376.59,1366.61,51.43,18882,5882,14540,8542,83.5%
46,Raghy78d,1508.0,1442.36,1439.29,1411.75,61.29,1504,1982,42,125,87.8%
47,pdhFPL,1370.0,1443.07,1420.8,1416.3,-72.05,244194,1923,293,86,9.9%
48,NeilRankinZA,1322.0,1292.65,1263.54,1267.22,32.29,617034,515528,848354,555875,72.5%
49,EuanThompson,1460.0,1468.04,1452.68,1442.96,-10.03,14429,293,1,1,42.8%
50,FPLrookie1,1380.0,1402.81,1383.3,1363.45,-18.36,194604,16952,9401,10711,37%
51,FplBudget,1402.0,1329.63,1354.71,1345.32,41.98,108619,229238,54396,32397,78.3%
52,FF_Vader,1401.0,1380.71,1394.5,1373.07,2.01,111792,43869,4534,6159,51.5%
53,alasdairtweets,1443.0,1402.18,1396.07,1379.4,34.79,28572,17570,3955,3638,73.9%
54,fpl_analytic,1301.0,1267.28,1321.46,1310.55,-16.49,849717,785923,207533,159618,38.4%
55,stephendeyoung,1323.0,1298.74,1315.57,1293.29,4.15,610253,458215,253485,295331,53.3%
56,James_Ingram15,1391.0,1408.02,1420.0,1408.1,-37.36,145467,12323,316,174,24.6%
57,FPL_Kid,1378.0,1357.57,1344.9,1339.86,14.92,204810,98332,85366,45455,61.4%
58,fpl_jan,1491.0,1460.88,1398.41,1373.02,66.56,3649,431,3034,6160,89.7%
59,FPL_Mezzala,1416.0,1459.86,1424.62,1410.57,-30.43,71814,469,154,137,29%
60,morstats,1404.0,1392.68,1343.93,1326.27,35.46,101148,26625,88978,83794,74.3%
61,FplOpinion,1375.0,1362.0,1384.97,1382.83,-18.45,218788,86093,8485,2847,36.9%
62,_NeilFPL,1383.0,1406.97,1397.66,1385.98,-29.5,179548,13094,3205,2342,29.5%
63,UnderstandingF8,1355.0,1293.23,1276.89,1257.79,63.75,341746,511208,638334,680668,88.6%
64,EejRoberts,1338.0,1404.21,1405.4,1395.19,-79.6,468399,15403,1632,923,7.7%
65,FPL_Gents,1356.0,1364.59,1378.25,1364.85,-29.59,334602,80359,13686,9513,29.4%
66,FPLHaggis,1380.0,1377.14,1374.36,1358.45,-5.76,195101,50234,17188,14315,45.9%
67,Jumpthewave,1410.0,1419.82,1395.96,1377.92,-2.95,86716,6359,4017,4041,47.7%
68,DarraghNoonan,1427.0,1410.32,1381.41,1367.89,25.5,49965,11210,11085,8044,68.2%
