,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
74,prparsons,2064.0,2072.75,2019.38,1993.21,16.39,49260,3579,5290,6859,59%
75,FplJeb,1949.0,1963.81,2059.37,2034.25,-90.98,395323,101756,266,569,9.6%
76,JosesBusDrivers,1906.0,2029.66,2046.82,2050.94,-156.6,653852,18360,1074,70,0.9%
77,hidethecactus,2105.0,2034.95,1981.02,1969.86,90.48,16175,15553,32149,21316,90.4%
78,tweetsofagooner,1927.0,1904.1,1942.15,1944.59,-23.63,517352,291792,103892,50646,37.6%
79,FplRafiki,2019.0,1940.76,1925.65,1920.39,70.35,131316,155752,151870,98633,84.5%
80,FPL_Audit,2123.0,2041.71,2036.92,2005.76,75.19,8804,12295,1936,3449,86.4%
81,DaveCZfpl,1930.0,1927.2,1967.0,1961.7,-42.29,502486,199744,50431,27670,28.5%
82,PaulGiurculet,2168.0,2058.03,1967.62,1952.03,156.63,1517,6880,49661,39145,99.2%
83,k_rybaczuk,1943.0,1959.82,1991.53,1950.93,-44.47,426298,109758,22254,41210,27.3%
84,CoalportGlen,2135.0,2129.7,2055.51,2029.75,44.41,5635,139,365,816,73%
85,FPLvariance,1998.0,2057.73,2033.6,2022.93,-59.67,189864,6956,2451,1286,20.3%
