,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
45,gezza96,1604.0,1541.19,1498.24,1486.62,69.54,16187,7613,27318,16017,88.8%
46,Raghy78d,1639.0,1583.6,1588.54,1563.7,33.48,3617,544,1,10,71.2%
47,pdhFPL,1502.0,1570.54,1571.94,1570.78,-96.22,273110,1360,32,4,6.3%
48,NeilRankinZA,1458.0,1412.72,1387.78,1393.21,33.59,580938,413323,758342,491009,71.3%
49,EuanThompson,1617.0,1602.95,1583.75,1572.83,4.05,9554,87,4,1,52.6%
50,FPLrookie1,1544.0,1557.83,1522.96,1501.26,-9.21,106731,2954,5630,6298,44%
51,FplBudget,1579.0,1474.83,1493.32,1484.54,67.27,38760,94514,33755,18379,NAN%
52,FF_Vader,1555.0,1511.04,1519.8,1497.67,18.45,79194,29319,6915,7789,62%
53,alasdairtweets,1617.0,1550.69,1541.42,1522.13,52.33,9666,4542,1408,1328,81.3%
54,fpl_analytic,1442.0,1390.5,1459.98,1449.24,-20.1,731358,621655,128727,98385,36.8%
55,stephendeyoung,1465.0,1425.01,1434.93,1412.48,13.78,525309,328175,267352,304461,58.6%
56,James_Ingram15,1497.0,1519.81,1544.36,1531.75,-62.58,300742,20928,1148,441,16.2%
57,FPL_Kid,1524.0,1484.81,1463.51,1459.29,28.33,173178,70020,116621,61886,68.4%
58,fpl_jan,1669.0,1622.17,1541.88,1513.59,85.26,775,28,1334,2723,93.2%
59,FPL_Mezzala,1570.0,1573.68,1547.74,1531.93,-7.3,51387,1069,1004,441,45.2%
60,morstats,1549.0,1521.07,1479.45,1463.42,35.27,92137,20082,58183,48925,72.4%
61,FplOpinion,1500.0,1480.1,1514.05,1513.28,-30.5,285509,80118,10075,2899,30.4%
62,_NeilFPL,1553.0,1535.53,1531.12,1518.14,-2.08,83135,10007,2927,1911,48.6%
63,UnderstandingF8,1472.0,1401.62,1408.7,1388.54,45.35,472500,513322,515866,535921,77.9%
64,EejRoberts,1475.0,1516.85,1531.81,1520.02,-75.25,445266,23394,2792,1682,12%
65,FPL_Gents,1515.0,1490.97,1509.69,1494.8,-10.9,211266,58148,12709,9530,42.9%
66,FPLHaggis,1529.0,1509.63,1493.33,1476.27,9.49,154132,31091,33755,28279,56.2%
67,Jumpthewave,1557.0,1540.22,1510.95,1490.73,17.0,75476,7961,11888,12599,61.1%
68,DarraghNoonan,1573.0,1551.68,1538.61,1525.77,7.74,46512,4187,1742,912,55%
69,FPL_Chase,1557.0,1533.25,1554.52,1539.03,-12.74,74586,11200,328,205,41.4%
70,jonwalker88,1507.0,1545.57,1571.63,1564.22,-81.19,246254,5829,32,10,9.9%
71,TomDavies_17,1574.0,1531.86,1527.59,1516.28,21.92,45238,11791,3876,2175,64.4%
72,FodWeTrust,1491.0,1486.3,1530.38,1513.14,-47.02,337903,66910,3041,2905,22.2%
73,FplPass,1585.0,1493.65,1448.11,1441.13,98.27,31499,53449,190324,129717,96.1%
74,prparsons,1537.0,1525.68,1513.4,1488.27,1.46,126851,16558,10558,14598,50.7%
